"Project","Text","Target"
"P093765","introduce market risk allowed revenue recovered due demand forecast error revenue adjustment rae set","A"
"P093765","assessment agencys capacity implement procurement procurement activities carried botas","A"
"P093765","assessments capacity implementing agency implement procurement actions project carried bank team february april april july","A"
"P093765","assets enter rae month project completed","A"
"P093765","turkish population lives urban expected grow medium term","A"
"P093765","turkish population lives urban expected grow medium term","A"
"P093765","times gasfired power plants switch fuels fuel oil","A"
"P093765","project site daily meetings initially frequency changed botas depending progress participation environmental monitoring companys contractors botass site supervisors discuss daily activities decisions","A"
"P093765","time normal practice introduce monitoring measures validating assumption reservoir operation","A"
"P093765","price caps established emra prices charged botas tariff regulatory risks considered low","A"
"P093765","stage install measurement devices dam","A"
"P093765","attachment dsi site visit report april english translation subject security status hirfanli dam date april team abdullatif latifoclu branch director dsi dams hydro power plants dept","A"
"P093765","attempting finalize framework delayed construction greatly delaying significant benefits accrue project","A"
"P093765","audits conducted audit board prime ministers department","A"
"P093765","presentation conditions board presentation","A"
"P093765","ongoing investments distribution networks anticipates additional networks required cities connected gas grid factored plan","A"
"P093765","aware inadequacies process tendering enterprise reporting program erp","A"
"P093765","financial statements include sufficient disclosures relating project audited independent auditors acceptable bank terms reference acceptable bank","A"
"P093765","agreed submit proposal principles storage regulation emra review january","A"
"P093765","engaging services auditors required assign auditor december december","A"
"P093765","agreed emra depreciated replacement cost approach applied accurately provide botas requisite quantum returns finance investments","A"
"P093765","significant experience constructing operating compressors engineering contract ec department manage procurement implementation","A"
"P093765","significant experience constructing operating compressors manage process external assistance","A"
"P093765","substantial experience building operating maintaining pipelines","A"
"P093765","headquarters ankara regional establishments including baku ceyhan tibilisi btc pipeline operations","A"
"P093765","expected transfer gas import contracts private reach targets","A"
"P093765","tendering audit financial statements december","A"
"P093765","discussion institutions collection past receivables improve cash constraint","A"
"P093765","management actions stop activities contractors noncompliance emp corrective action","A"
"P093765","comfortable cash flows implied line past constrained increasing tariffs price cap set emra","A"
"P093765","produce annual rolling business plan storage activity project allowable costs revenues basis","A"
"P093765","utilizes professional assessors valuate parcels crops","A"
"P093765","view loan disbursement profile entail costs form commitment fees","A"
"P093765","view loan disbursement profile entail costs botas form commitment fees","A"
"P093765","carry independent auditing programme environmental monitoring company inspect field activities contractors directly report botas","A"
"P093765","implement erp facilitate integration project financial management companys systems december","A"
"P093765","implement land acquisition plan directly manage process acquiring easements land monitoring contractors ensure stay agreed tracts","A"
"P093765","install functional enterprise resource planning program erp december","A"
"P093765","maintain financial management system acceptable bank","A"
"P093765","procure gas existing term supply contracts contracted ago","A"
"P093765","balance sheet summary current assets","A"
"P093765","bank expended date project preparation","A"
"P093765","bank resources","A"
"P093765","based factors bank agreed finance cushion gas project","A"
"P093765","based expected uptake storage capacity single cycle","A"
"P093765","based examples conclude future buyers turkey pay usthousand mmore winter gas compared summer gas","A"
"P093765","based world bank review issues raised project sponsor satisfactorily addressed addendum original eia document","A"
"P093765","baseline assessment environmental resources project site assessed el project team","A"
"P093765","bcm azerbaijan bcm russian fed","A"
"P093765","bcm lng yalova gumsova bolu irm ak amasya armenia çankiri lice gümüshane de kelkit çayl bayburt çanakkale bursa tokat çorum bilecik çoru ara av","A"
"P093765","bcm turkmenistan bosporus bartin zonguldak greece ergen kastamonou karabük artvin ardahan tekirdag samsun istanbul kocaeli sakarya corum trabzon rize ak adapazari ordu compressor irm gelibolu izmit station giresun kars","A"
"P093765","geographical situation gas markets europe hand gas supplying middle east caspian hand role fits","A"
"P093765","significant increase costs current forecasts assume increase increase","A"
"P093765","size complexity gas storage plant prequalification bidders accordance provisions paragraphs procurement guidelines","A"
"P093765","cavern developed test drilling enable botas contractors modify cavern design suit specific conditions site","A"
"P093765","benefits storage storage roles system valued benefits yield costs avoid main benefits briefly","A"
"P093765","dry suggested platform toe dam irrigated maintain green","A"
"P093765","borrower botas bilkent plaza","A"
"P093765","botas advisors engineering carried finite element analyses fea provided critical inputs cavern design","A"
"P093765","botas agreed send staff procurement seminar banks procurement procedures loan negotiations","A"
"P093765","botas experienced geologists engineers staff responsible tuz golu facility","A"
"P093765","botas sufficient experience building transmission capacity including compressor stations","A"
"P093765","botas institution experience procurement implementation international contracts blue stream gas pipeline russia turkey black sea pipeline","A"
"P093765","botas assets depreciated account accelerated depreciation rates past","A"
"P093765","botas budget allocation proposals project approximately million ytl billion approximately million approximately million","A"
"P093765","botas contracted highly skilled engineering consortium comprising engineering ple podzemgazprom pgp prepare feasibility study included findings drilled salt formation determine salt strength seismic evaluations","A"
"P093765","botas contractors assign time environmental engineer prepare weekly progress reports based monitoring plan detailing completed respective period results measurements supervisions site encountered direct contact environmental engineer","A"
"P093765","botas engages auditor audit december financial statements december","A"
"P093765","botas financial statements december audited accordance ifrs deloitte","A"
"P093765","botas gained considerable experience provisions opbp design construction bakutbilisi ceyhan pipeline bank team confident plan implemented","A"
"P093765","botas gained considerable experience provisions opbp design construction bakutbilisiceyhan pipeline bank team confident plan implementedwell","A"
"P093765","botas term gas import agreements agreements operational operating capacity transported million mto electricity fertilizer consumers","A"
"P093765","botas transferred distribution business separate companies privatized","A"
"P093765","botas agreed","A"
"P093765","botas authorized signatories fad payments special account signatures authorized signatories","A"
"P093765","botas finance investments internal resources equity infusions borrowings","A"
"P093765","botas carried hydraulic analysis transmission system determine improvements meet expected increase future demand","A"
"P093765","botas chosen commitment linked fixed spread loan fsl grace final maturity","A"
"P093765","botas designed facility conservative prudent levels seismicity verified feas banks independent seismic expert","A"
"P093765","botas established project management team coordination engineering contracts department","A"
"P093765","botas financial management arrangements acceptable bank systems relied project financial management purposes","A"
"P093765","botas past collecting bills govemment owned consumers primarily euas municipalities","A"
"P093765","botas submitted investment proposal spo september","A"
"P093765","botas potential operate commercially access financing independently future","A"
"P093765","botas traditionally tariffs emra price caps","A"
"P093765","botas traditionally tariffs emra price caps","A"
"P093765","botas preparing separation activities transmission natural gas storage gas supply petroleum activities iraq crude lines btc separate companies","A"
"P093765","botas responsible building pipelines petroleum natural gas turkey taking buying renting constructed pipelines transferring petroleum petroleum products natural gas pipelines purchasing selling petroleum natural gas transferred pipelines business analysis overseas purchase petroleum natural gas","A"
"P093765","botas investment program significant term focusing strengthening existing transmission network country start storage project completion distribution investments cities","A"
"P093765","botas committed erp functional december monitored closely bank providing technical resources","A"
"P093765","botas management construction department ensure construction related activities contractors comply approved emp","A"
"P093765","botas monopoly removed natural gas market","A"
"P093765","botas comfortable cash flows past constrained increasing tariffs price cap set emra","A"
"P093765","botas prepares project financial management october manual","A"
"P093765","botas previously equity participation turkish petroleum soe articles association published official gazette","A"
"P093765","botas representatives stated local manpower preferred construction activities","A"
"P093765","botas requested irr tax depreciation real terms transmission system","A"
"P093765","botas staff participate regular monthly procurement meetings arranged banks procurement specialist","A"
"P093765","botas surveying land acquisition department responsible monitoring reporting land acquisition activities framework land acquisition plan","A"
"P093765","botas services reputed engineering consortium comprising engineering ple podzemgazprom pgp envy seismic environmental studies feasibility design engineering technical specifications tender documents underground storage project","A"
"P093765","botas established construct operate iraqturkey crude pipeline","A"
"P093765","botas assisted competent supervising consultant ensure contracts appropriately integrated","A"
"P093765","botas borrower loan guaranteed treasury","A"
"P093765","botas finance taxes withholding tax consulting services construction land contingencies","A"
"P093765","botas hire environmental monitoring company independent monitoring botas contractors activity","A"
"P093765","botas implement land acquisition plan directly manage process acquiring easements land monitoring contractors ensure stay agreed tracts","A"
"P093765","botas maintain original source documentation supporting soes summary sheets review auditors bank staff receipt final project audit report","A"
"P093765","botas manage design construction compressor stations","A"
"P093765","botas submit summary reports world bank quarterly indicating activities actions project progress","A"
"P093765","botas utilize professional assessors valuate parcels crops basis direct discussions owners","A"
"P093765","botas guarantee republic turkey gas sector development project october infrastructure department europe central asia region document restricted distribution recipients performance official duties contents disclosed world bank authorization","A"
"P093765","botas stage continue environmental monitoring company performed monitoring construction hire company measurements defined operation phase monitoring plan reporting results botas","A"
"P093765","botas past allowed retain cash form equity injection shareholder loan","A"
"P093765","botas economic enterprises controlled government restrictions borrowings investments","A"
"P093765","botass shareholding subsidiaries shown indexed cost equity method required ifrs ifrs financial statements company","A"
"P093765","euas botas committed ensuring dam remains safe","A"
"P093765","loans rated satisfactory","A"
"P093765","situations rapidly addressed euas flow data addition design stage","A"
"P093765","agencies agreed measures required ensuring dam safety refer annex details","A"
"P093765","compressor stations botas cost expansion plan transmission system considered reasonable plan based conservative estimates derived hydraulic flow analyses system","A"
"P093765","bulgaria romania expected turkey croatia candidate countries","A"
"P093765","gas demand expected increase bcm compounded annual growth","A"
"P093765","cadde blok bilkent ankara turkey tel fax responsible agency botas turkey project implementation period start march june expected effectiveness date february expected closing date december project depart cas content significant respects xino ref pad","A"
"P093765","capital structure botas debtequity ratio conservative dscr healthy declining stillhealthy level lower revenues operating profits","A"
"P093765","cash management carefblly planned cash management system ensure cash paying gas lng bills month","A"
"P093765","category loan expenditure financed allocation million","A"
"P093765","change costs input factors price steel risen substantially effect excessive depreciation","A"
"P093765","compared replacement cost basis noted account","A"
"P093765","completion storage facility phases project period separation storage separate business unit","A"
"P093765","completion compressor stations financial performance indicators profitability debt service coverage selffinancing receivables payables","A"
"P093765","compliance noncompliance identified inspection audits recorded environmental monitoring company reported immediately","A"
"P093765","comprehensive studies determined local air water soil quality biological resources","A"
"P093765","conclusion studies revealed finding negatively affect security dam","A"
"P093765","botas staff experience banks procurement procedures action plan reducing procurement risk agreed","A"
"P093765","construction activities limited construction impacts fauna decisions central hunting commission disturbance construction complied refer annex activities construction activities limited construction corridor","A"
"P093765","construction completion reports checked construction sites","A"
"P093765","construction section carried july august minimize effects migratory wintering birds habitats","A"
"P093765","construction gas storage facility gas storage facility constructed solution mining process","A"
"P093765","construction contracted international competitive tender expected suited contractors utilized","A"
"P093765","consultancy services estimated cost contract individual consultants estimated cost uslooooo contract subject prior review bank","A"
"P093765","consultation disclosure stakeholder identification consultations initiated process preparing eia disclosure land acquisition plan","A"
"P093765","control risk botas erp implemented integration project financial management botas systems december","A"
"P093765","cost estimates derived botas pre feasibility study confirmed feasibility study carried botas consultants","A"
"P093765","country sector issues turkey economic crises recent embarked path economic financial recovery","A"
"P093765","country financial management risk based cfaa report","A"
"P093765","covenants applicable project implementation financial covenants maintain debt service coverage ratio botas achieve financing ratio hnds internal resources proportion threeyear average capital expenditure","A"
"P093765","critical risks controversial aspects risk riskrating mitigation measure","A"
"P093765","currency equivalents exchange rate effective october currency unit turkish ytl","A"
"P093765","current market prior development wholesale gas competition simplest cost recovery approach adopt options","A"
"P093765","gas transit greece construction","A"
"P093765","electricity sector projects effective additional projects preparation","A"
"P093765","municipalities pay bills time overdue receivable amount projected remain stable projection period","A"
"P093765","cushion gas financing procedures finance expenditure cushion gas component cushion gas financed loan weighted average cost gas wacog monthly basis based actual measured quantity gas injected caverns","A"
"P093765","cushion gas financing treated reimbursable cost basis","A"
"P093765","cushion gas remains caverns facility operation recoverable","A"
"P093765","cushion gas cost cushion gas approximate amount meter cubic reimbursed loan weighted average cost gas wacog based actual measured quantity gas injected caverns","A"
"P093765","cushion gas underground storage facility require cushion gas estimated million cost cushion gas reimbursed loan section policy exceptions","A"
"P093765","cushion gas procured ongoing longterm natural gas lng supply contracts russia iran nigeria algeria azerbaijan installments","A"
"P093765","safety hirfanli dam constructed","A"
"P093765","assist task","A"
"P093765","considerable experience site investigations including geophysical methods dsi experts agreed assess preferred methodsfor task carry tests","A"
"P093765","dam foundations igneous rock formation gabbro sound locally weathered","A"
"P093765","dam safety addition independent seismic assessment conducted","A"
"P093765","dam safety banks dam safety expert agreed action plan dsi euas dam operator routinely monitoring safety hirfanli dam","A"
"P093765","dam stability analyzing dam stability designer june analysis design knappentippets abbettmccarthy assumed drained downstream shell derived factor safety infinite slope assumption","A"
"P093765","days receivables outstanding days payables outstanding demand forecast forecasts significant increase gas demand primarily residential industrial consumers additional gas distribution networks cities completed","A"
"P093765","delays construction risk delays considered significant delay unexpected geology lack integration main contractors surface subsurface","A"
"P093765","deliverability normal winter supplies provide additional peak shaving capability","A"
"P093765","demand natural gas increased million cubic meters billion cubic meters fold increase","A"
"P093765","depending weather patterns typical normal winter days peak demand met storage customers supply","A"
"P093765","depreciation normal rates applied adjusted asset values","A"
"P093765","depreciation existing assets applied rate pa precisely rab adjusted line inflation time difference tl inflation ideally total inflation return assets calculated allowed ror set real pretax rate return calculations carried equivalent monthly rates separately month assets enter ral month","A"
"P093765","depreciation rates ideally set economic facility initially rate applied transmission based tax rules","A"
"P093765","size rapid growth demand turkey natural gas storage","A"
"P093765","size rapid growth demand turkey natural gas storage","A"
"P093765","details public consultation documented eia report","A"
"P093765","development gas storage salt deposits process leaching solution mining caverns tested practice sufficient technical experience regard","A"
"P093765","shippers storage seasonal short term system balancing security supply","A"
"P093765","directly affected land owners contacted individually land acquisition activities","A"
"P093765","disbursement arrangements authorized allocation established initial period project implementation allocation limited total disbursement loan exceeds","A"
"P093765","project meet regional criteria readiness implementation xiyes pad","A"
"P093765","project require exceptions bank policies pad","A"
"P093765","draft regulation storage regulated storage tariffs tuz golu operation botas le commits investment expenditure revenues return allowed earn investment","A"
"P093765","drainage surface facilities drainage system formed base level buildings","A"
"P093765","drilling activities oily waste waters wastewater pool impermeable lining oil trap channel","A"
"P093765","dsi agreed carry analyses","A"
"P093765","dsi government owned agency designs constructs operates dams turkey carried site visit hirfanli submitted report","A"
"P093765","operation unit botas responsible operation responsible monitoring reporting","A"
"P093765","operation chief concern public safety gas pipeline route","A"
"P093765","feasibility phase botas assisted highly competent engineering firms engineering ple podzemgazprom pgp","A"
"P093765","public consultation concerns raised groundwater usage leaching operations water shortage impact irrigation seismicity brine discharge impacts tuz golu","A"
"P093765","project preparation stage april project management team staff informed banks procurement guidelines standard bidding documents procedures","A"
"P093765","public consultation major concerns duration construction activities opportunities local people","A"
"P093765","dust level storage handling visual frequently timedweek hot dry windy conditions site solid waste initially week boundaries collection storage visual satisfactory subsequently solid waste disposal monthly storage domestic wastewater isually leaks management septic tank sudden decrease weekly septic tank lined level washing waters management exit gravimetric weekly suspended solids ss oil washing water analysis ss initially grease treatment hexane solubility monthly ss oil grease test oil removal grease hydro test water disposal hvdro test visual discharge settled water cllection tank discharge suspended prior discharge solids coarse material removal physicallchemical analysis wastelresidual oils collection waste oil containers visual week removal noise level pipeline sound level meter major construction dw route surface activities facilities local complaints construction health safety site boundary visual random averaging equipment entering oncelweek","A"
"P093765","annex framework regulation natural gas storage turkey gas sector development section identifies regulatory issues proposes main principles storage regulation based","A"
"P093765","borders basin estimated hectare","A"
"P093765","economic financial analyses economic natural gas storage roles system valued benefits yield costs avoid","A"
"P093765","economic evaluation investment operations project negative global crossborder externalities","A"
"P093765","ecsee apl billion regional program ecsee apl promote cooperation integration electricity markets south east europe inter alia support stability pact","A"
"P093765","effectively depreciated historic asset costs","A"
"P093765","effluent watering green rable","A"
"P093765","electricity generation corporation turkey fad finance accounting department fea finite element analysis ibrd international bank reconstruction development ida international development association ifc international finance corporation ipe international petroleum exchange lng liquefied natural gas menr ministry energy natural resources moef ministry environment forestry mof ministry finance ngml natural gas market ppiaf publicprivate infrastructure advisory facility economic enterprise sil specific investment loan teias turkiye elektrik iletim","A"
"P093765","emergency preparedness telecommunications systems finctional","A"
"P093765","employees provided noise protection","A"
"P093765","emra agrees storage regulated transmission provided rate return assets","A"
"P093765","emra accepted tax rule depreciation rate regulatory purposes weill","A"
"P093765","emra agreed treat cushion gas asset base","A"
"P093765","emra attempted capital asset pricing model capm assess reasonable rate return equity enterprise botas weighted average cost capital wacc basis determining allowable enterprise botas","A"
"P093765","emra confirmed inflation adjustment applied total asset base future","A"
"P093765","emra slightly rate acceptable consistent calculations cost capital type activity","A"
"P093765","emra broad agreement storage accorded reasonable rate return assets asset base depreciated replacement cost","A"
"P093765","enactment pfmc law defining moment public financial management turkey","A"
"P093765","energy sector projects bank undertaken energy sector projects country primarily concentrating electricity subsector","A"
"P093765","environment tuz basin underground natural gas storage project ungsp create series underground gas storage caverns controlled fresh water dissolving portions extensive underground natural salt formations existing depth approximately","A"
"P093765","environment tuz golu storage project designed facilitate natural gas turkey ensure availability gas times peak demand","A"
"P093765","environmental assessment project assigned category detailed environmental impact assessment em report required","A"
"P093765","environmental engineer directly connected underground storage manager responsible coordinating supervising monitoring activities","A"
"P093765","environmental impact assessment eia process el prepared strict accordance turkish environmental legislation approved turkish ministry environment forestry moef","A"
"P093765","environmental impacts eia identified potential impacts construction operation phases project","A"
"P093765","estimated annual supervision cost annex documents project file turkey gas sector development turkey economic assessment regulatory issues tuz golu storage project economic consulting associates july land acquisition plan august environmental impact assessment em june report technical assessment tuz golu storage project international gas consulting","A"
"P093765","euas municipalities paying current bills botas time past receivable consumers projected remain stable projection period","A"
"P093765","euas power plants interrupted","A"
"P093765","euas update operation maintenance manual dam train dam operators application","A"
"P093765","evaluation summary summary economic assessment tuz golu table la moderate alternate demand scenarios based approach outlined itable la summary benefits tuz golu storage facility storage benefit moderate demand myr demand myr","A"
"P093765","competitive markets europe prices fixed relationships","A"
"P093765","eventually medium term botas operate gas transmission company remain monopoly player independent importers suppliers operating market","A"
"P093765","seasonal balancing storage nov dec jan feb mar apr jun jul aug sep oct demand met imports tg withdrawal nm withdrawal injecbon nm injection average source botas technical data eca storage simulations valuation seasonal storage seasonal storage proposed valued difference summer winter gas referred swing","A"
"P093765","land acquired botas acquire easement rights restrict owners growing trees building structures easement land","A"
"P093765","excessive depreciation leads capital spending maintain increase return assets","A"
"P093765","external audit financial statements project financial statements audited independent auditors acceptable bank","A"
"P093765","external audit satisfactory botas engaging services auditors","A"
"P093765","factors selecting proposed project site proximity existing main gas pipeline convenience natural cavern formation drainage processes lowest seismic risk region turkey agricultural potential region","A"
"P093765","fiduciary banks standard fiduciary requirements apply project","A"
"P093765","figure initial process leaching salt","A"
"P093765","filters provided watertight zones inclined core transition downstream rockfill shell","A"
"P093765","financial analysis annex detailed analysis botas jinances botas tariffs set emra establishes price caps transmission natural gas sales storage businesses","A"
"P093765","financial analysis botas past current financial performance profitability cashjows botas tariffs set emra establishes price caps transmission natural gas sales storage businesses","A"
"P093765","financial covenants maintain debt service coverage ratio achieve financing ratio funds internal resources proportion threeyear average capital expenditure","A"
"P093765","financial management covenants maintain financial management system acceptable bank botas install hnctional enterprise resource planning program erp december","A"
"P093765","financial mgt specialist ecsps hala khattar senior financial officer bcfbd ray tomkins consultant economic consulting assoc","A"
"P093765","financial statements project prepared botas","A"
"P093765","financialmanagement covenants maintain financial management system acceptable bank install functional enterprise resource planning program em december","A"
"P093765","stated compressor stations turkey import additional gas stations turkey potential shortfall gas supplies starting moderate demand","A"
"P093765","firstly satisfied minimum summer contract requirements priced contracts turkey buy storage gas lowest priced contract maximum release winter","A"
"P093765","fish species mentioned eia report observed field surveys carried april","A"
"P093765","fixed assets","A"
"P093765","flat contracts contracts limited flexibility nomination variations delivered volumes cheaper contracts amount flexibility swing","A"
"P093765","flexibility policy dialogue recognition macroeconomic priorities project chosen flexibility carrying policy dialog reforms turkey natural gas sector opposed hard conditions loan","A"
"P093765","flora fauna endemic andor rare species identified region tuz golu specifically salt lake discharge including species protection convention","A"
"P093765","focus comprehensivefeasibility technical review lesson learnt reflected project design upfront attention comprehensive examination feasibility project technical aspects","A"
"P093765","action plan proposed address issues relating project erp functional project financial management integrated systems action deadline","A"
"P093765","contracts disbursement basis summary sheet documentation","A"
"P093765","contract financed loan procurement methods consultant selection methods prequalification estimated costs prior review requirements time frame agreed borrower bank project team listed procurement plan","A"
"P093765","species protection requirements laws regulations treaties reviewed specifications construction operation","A"
"P093765","efficient operation transmission storage system critical regulatory approach reasonable","A"
"P093765","efficient operation transmission storage system critical regulatory approach reasonable","A"
"P093765","regulatory accounting purposes cushion gas treated capital asset","A"
"P093765","storage assumed tax payable profits","A"
"P093765","forecast financial performance main risks medium constraints raising prices rising operating gas purchase costs","A"
"P093765","forecasts based tariff increases botas ability borrow amounts service debt comfortably forecast financial statements including cash flow statement refer table annex","A"
"P093765","forecasts summarized table botas ability borrow amounts service debt comfortably","A"
"P093765","frequency procurementsupervision addition prior review supervision carried bank offices capacity assessment implementing agency recommended semiannual supervision missions visit field carry post review procurement actions","A"
"P093765","fresh water creeks feed salt lake reach lake summer months","A"
"P093765","internal botas perspective bank providing financial advice prepare bank paper david kennedy john besantjones credit rating","A"
"P093765","fuel cost uncontrollable cost allowed pass item","A"
"P093765","fuenkajorn geomechanics research unit suranaree university technology thailand seismic hazard evaluation tuz golu gas storage facility turkey dr","A"
"P093765","funds satisfactory bank loan finance total project costs","A"
"P093765","funds flow special account sa project maintained botas","A"
"P093765","detailed analysis benefits estimated tuz golu project","A"
"P093765","proportion peak demand arises residential commercial heating requirements depend sources heating coal briquettes fuel wood","A"
"P093765","sell storage services facility price service blend kuzey marmara tuz golu lower tariff","A"
"P093765","likelihood start repaying loan disbursing","A"
"P093765","botas likelihood start repaying loan disbursing","A"
"P093765","terms local regional air quality combustion natural gas winter months lead reductions ambient levels particulates sulfur dioxide contribute reduced exposure affected populations pollutants","A"
"P093765","team determined mediumterm largecapacity central gas storage critical investment supply security botas transmission company construct operate facility","A"
"P093765","major competitive gains combining contracts experienced contractors solution mining companies surface","A"
"P093765","storage fulfils functions gas system key roles support reliable secure operation transmission system","A"
"P093765","future market aim move competitive gas market requires parties access storage facilities botas transmission system balancing company gas shippers storage services reasonable storage offered unbundled service competition starts","A"
"P093765","gas demand forecast residential industry electricity fertilizer export greece total tariffgrowth driver forecasts assumption growth","A"
"P093765","gas fired power plants major advantage relative power plants expensive build cleaner constructed rapidly plants","A"
"P093765","gas injection brine removal secoyd cc crxe constructionof storage surface facilities compressors storage field injectionwithdraw cavern pipeline inlet seperator twelve caverns million cubic meters gas cubic meters cushion gas","A"
"P093765","gas injected pressure brine forced brine evacuated tuz golu salt lake","A"
"P093765","gas markets prices prevailing markets directly benchmarked oil","A"
"P093765","gas pipelines kilometers georgia edirne kirklareli sinop","A"
"P093765","gas supply contracts supplying countries plateau quantity gas operating dates supplied start russia west bcmyear russia west turusgaz bcmyear russia blue stream bcmyear algeria lng bcmyear nigeria lng bcmyear iran bcmlyear azerbaijan bcmyear total bcmyear addition botas contract turkmenistan import bcm implemented implemented absence pipeline connection countries","A"
"P093765","gas residential commercial sector seasonal gas electricity generation usage gas fired power plants fairly spread","A"
"P093765","procurement proposed project carried accordance world banks guidelines procurement ibrd loans ida credits dated guidelines selection employment consultants world bank borrowers dated provisions stipulated legal agreement","A"
"P093765","depreciation rate assumption taxes paid rate calculated real pretax rate return assets required","A"
"P093765","monthly gas purchases million botas ensure significant amount cash","A"
"P093765","turkey winter peaking system lack storage leads gas shortages winter dependence fuels purchase gas prices","A"
"P093765","turkey winterpeaking system lack storage leads gas shortages winter dependence fuels purchase gas prices","A"
"P093765","observed situation option recommended geophysical campaign provided relevant indications","A"
"P093765","situation vegetation excluding trees removed access entire downstream toe provided visual inspection","A"
"P093765","factors agreed bank finance phases caverns obtain sources financing remaining investments","A"
"P093765","factors agreed botas bank finance phases caverns obtain sources financing remaining investments","A"
"P093765","global movements design drawings details plate existence embankment external settlement","A"
"P093765","gni gross primary capita nrollment poverty population belo wnational po verty line urban population oftotalpopulation life expectancyat birth pars infant mortalityper iooolivebirths child malnutrition ofchildrenunder access improved water source access improvedwatersource ofpopulation llliteracyofpopulation age gross primaryenrollment ofschoolagepopulation turkey male lowermiddleincome female key longterm gdp billions","A"
"P093765","including supply installation foreign expenditures ooof local expenditures exfactory cost items procured locally","A"
"P093765","goodssupply installation contracts estimated cost contract contracts bidding method estimated cost subject prior review bank","A"
"P093765","substantial modes negligible low","A"
"P093765","handling usage explosive material locked explosivehazardous toxic fuels hazardous liquids stored tanks materials situated impermeable concrete surfaces bund leaks","A"
"P093765","health safety educationon site security environmental protection aid fire fighting health occupational safety risk assessment personnel employed","A"
"P093765","level objectives project contributes project consistent cas dated october","A"
"P093765","based literature species possibly found insuyu river approximately km north project site phoxinellus crassus found aphanius chandrei found","A"
"P093765","erp expected functional project effective botas integrated excel worksheets monitor project foreign currency basis","A"
"P093765","main system supplemented excel sheets project reporting monitoring foreign currency basis","A"
"P093765","main system supplemented excel sheets project reporting monitoring foreign currency basis","A"
"P093765","system technically generate reports form current system","A"
"P093765","regulations preparation emra","A"
"P093765","tuz golu flexible storage kuzey marmara","A"
"P093765","ignores age assets depreciation basis accepted emra approximate inflation adjusted depreciated historic calculated historic costs assets tl adjusted increased change","A"
"P093765","experience banks procurement guidelines selection consultants gas storage trust fund","A"
"P093765","items calculated principles determined established","A"
"P093765","lack domestic reserves natural gas consumption grown rapidly turkey past decades average annual growth rate","A"
"P093765","conversely encourage investment","A"
"P093765","anomalous storage capital costs regulated significantly transmission capital costs","A"
"P093765","bird species","A"
"P093765","meantime main approach estimating swing international comparisons","A"
"P093765","project design preparation benefited extensive experience bank developing infrastructure investment operations experience specialized experts gas storage salt deposits","A"
"P093765","continued gas prices policy tools achieve inflation targets severely impact ability implement planned regulatory framework impact cash flows adversely","A"
"P093765","impacts delay significant longterm nature","A"
"P093765","structure gas storage costs similar transmission fixed cost","A"
"P093765","toe composed boulders dense vegetation makes inspection impossible","A"
"P093765","storage facilities contribute significantly flattening turkeys seasonal swing","A"
"P093765","additional gas turkey imported transited europe nabucco line","A"
"P093765","insufficient seasonal storage contribute vital component security operational efficiency gas system","A"
"P093765","insufficient adequate storage contribute vital component security operational efficiency gas system","A"
"P093765","insufficient adequate storage contribute vital component security operational efficiency gas system","A"
"P093765","capital export price index wo import price index wo terms trade wo ieyports inports balance payments millions exports services imports services ls resource balance net income net current transfers current account balance financing items net","A"
"P093765","ratios","A"
"P093765","el vi vi annex detailed project description turkey gas development project components","A"
"P093765","assumed optimization system expansion found reduce cost applied discount estimate benefit","A"
"P093765","mvhr leaching facility schematic diagram gas pipeline connection built storage facility kayserikonyaseydisehir line botas main trunk lines","A"
"P093765","means current consumers paying costs assets benefit future conumers","A"
"P093765","refers regulations emra accounting reporting companies","A"
"P093765","confirms acceptable seismic surface subsurface facilities adequately designed withstand anticipated seismic activity","A"
"P093765","consists depleted gas field sea marmara expected operation","A"
"P093765","gas demand scenarios highdemand lowdemand","A"
"P093765","facility provide satisfactory economic return turkey","A"
"P093765","sold distribution activities private sector transmission supply roles","A"
"P093765","potential operate commercially mediumtern gain access financing strength government guarantees","A"
"P093765","feasible economic procure gas existing contracts competitive processes","A"
"P093765","sole wholesaler gas country","A"
"P093765","considered acceptable practice crest structure waterway energy dissipation verge dam design copy design reports drawings dam site operators familiar","A"
"P093765","creditable heavy cash requirements botas resorted overdrafts forms capital financing","A"
"P093765","expected filling set caverns months","A"
"P093765","highly recommended design flood return periods including probable maximum flood updated data","A"
"P093765","urgently remove plants trees roots dams downstream slope body dam terms security","A"
"P093765","technically integrate detailed project accounting reporting companys main accounting system","A"
"P093765","process construction storage statement form regulation draft regulation setting broad principles apply storage regulation tariffs","A"
"P093765","percentage pmf flood probability excedence","A"
"P093765","inclined clay core rockfill dam selected material transition downstream thin inclined core","A"
"P093765","adequate meet peak gas demand withdrawal rate","A"
"P093765","depreciated provided extracted storage lifetime","A"
"P093765","noted highly excessive pipeline lifetimes assumed depreciation rates common","A"
"P093765","approved","A"
"P093765","found demand scenarios benefit","A"
"P093765","reviewed found acceptable bank disclosed discussions affected villages","A"
"P093765","signed june recently effective","A"
"P093765","projects database banks external website","A"
"P093765","supplied site fresh water pipeline km length","A"
"P093765","supplied site fresh water pipeline km length follow existing natural gas pipeline","A"
"P093765","provide additional services peak shaving operational efficiency tariff approach gas cycled times winter","A"
"P093765","fad approval department assistant manager","A"
"P093765","straightforward incorporate allowed revenues tuz golu north marmara calculation","A"
"P093765","treasury land negotiated","A"
