"Project","Text"
"P092429","statistics true public limited means cost recovery"
"P092429","statistics eurostat taci harmonization statistical indicators methodology international standards methods optimization data collection accordance market economy requirements annex results framework monitoring russian federation statistical system development project results framework pdo project outcome indicators project outcome information contributing ongoing construction poi regular analysis users sustainable statistical system satisfaction rosstat management efficiently timely project coordinator monitor coherent trustworthy statistical data progress establishing intermediate economy social poi average score indicators action conditions russia required rosc style review satisfactorily implemented government business society informed decisions progress project outcomes poi share statistical information reported annually compared provided rosstat users baseline data break established time schedule midterm review"
"P092429","statistics living standards poverty measurement"
"P092429","strategic context rationale"
"P092429","stroganov deputy"
"P092429","agencies pius advantage skilled consultants reliable suitable standalone computerized information systems"
"P092429","agencies advantage skilled consultants reliable suitable standalone computerized information systems"
"P092429","agencies puis advantage skilled consultants reliable suitable standalone computerized information systems"
"P092429","supervision plan"
"P092429","sustainability"
"P092429","sustainability project contribute significantly russian governments goal establishing egovernment"
"P092429","sustainability investments depends adequate operation maintenance om hardware systems software availability funds expand pilot project"
"P092429","sustainability investments promoted keeping projected operation maintenance costs longterm warranty contracts ensuring funding rollout system nation wide"
"P092429","sustainability infrastructure systems procedures project depend governments future budgetary support statistical system"
"P092429","address issue russian federation implemented mediumterm federal programs reform statistical system recent past interagency program completed"
"P092429","table summarizes financial management assessment risk ratings project fm risk risk risk mitigation measures risk rating mitigation country level mitigate risk recommended existing bea engaging private independent auditors"
"P092429","team efforts foreign local experts significantly shorten time introducing standards methodologies data collection schemes compilation dissemination procedures reduces cost implementation"
"P092429","technical annex detailed descriptions component"
"P092429","technical services related organization training procured foreign firms participate tenders estimated cost equivalent contract"
"P092429","tendency recover implementation delays putting moment pressure procurement procedures sense reduction time guidelines"
"P092429","create basis quality survey results constructing household sector accounts"
"P092429","accounting system acceptable bank"
"P092429","assessment found bea sufficient experience procurement cycle management"
"P092429","audit ssspd audit bea conducted independent private auditors acceptable bank international standards auditing"
"P092429","bank possesses unique expertise resources developing guiding comprehensive integrated targeted projects statistical capacity building"
"P092429","bank solid user economic social data broad knowledge countrys development situation specific focus capacity building equipped assist government effort supporting project emphasis capacitybuilding promotion statistics policy design monitoring evaluation commitment poverty reduction russia"
"P092429","banks ability promote international cooperation public sector coordinate international procurement undoubted statistics unique support clients development goals"
"P092429","bea formal set accounting procedures internal controls including authorization segregation duties"
"P092429","bea adequate internal controls project implementation including adequate segregation duties defined internal control procedures expenditure approval reconciliation disbursement summaries world bank project accounting records"
"P092429","bea completed implementation russian bureau economic analysis project stasys project"
"P092429","bea behalf deal procurement activities project accounting financial management implementingthe sssdp project activities"
"P092429","bea management information system projects entity accounting reporting"
"P092429","bea responsible producing financial reports bank"
"P092429","bea monitor implementation project quarterly financial management reports annual technical audits reports annual basis"
"P092429","bea produce set ifrs quarter project"
"P092429","benchmarks indicators account extent results user survey held stasys project implementation"
"P092429","benefit improve coordination function experience gained"
"P092429","benefits efficiencies derived systems difficult quantify"
"P092429","borrower appraisal developed procurement plan project basis procurement methods"
"P092429","ceiling designated account equivalent million"
"P092429","completion programs resulted emergence virtually statistical system aligned socioeconomic situation conforms basic principles official statistics set statistical commission"
"P092429","concept system anual european system integrated social protection statistics esspros reflect financial flows directed social protection population"
"P092429","contract audit awarded project implementation extended yeartoyear auditor subject satisfactory performance"
"P092429","cooperation agencies implemented bilateral basis depends goodwill partner agency human resources mention level priority statistics agencies"
"P092429","core instrument system income expenditure accounts social assistance system"
"P092429","core statistical programs enhanced ensure meet action international standards national methods data ensure terms coverage content collection redesign project correct comparability time coherence mdg indicators deficiencies produced sss results compared compliance icls baseline data evaluate project household income expenditure outcome methodology availability data skilled labor demand skilled labor hidden earnings"
"P092429","corruption risk project assessed modest limited cash payments project funds training expenses grants"
"P092429","cost audit financed proceeds loan"
"P092429","statistical personnel dataproviding agencies"
"P092429","current country partnership strategy cps developed envisions partnership russian government realization primary objectives sustaining rapid growth improving public sector management performance improving delivery social services enhancing russias global role"
"P092429","current hbs modernized achieve closest compliance methodologies household expenditure consumption prescribed resolution household income expenditure statistics international labor statistics conference"
"P092429","department interfaces interregional center deals testing rollout hardware software procedures subsequent processing data"
"P092429","developed tools require testing pilot regions"
"P092429","diamonds key indicators country bold compared incomegroup average"
"P092429","economic benefits project derive sources"
"P092429","economic benefits project derive improvements efficiency statistical operations increased data sharing statistical system data enhance potential evidencebased decisionmaking reduction costs missing inaccurate data"
"P092429","efficiency statistical data services improved significantly provide federal bodies executive government statistical data analytical materials accompanied graphics maps short notice"
"P092429","environmental screening category adverse environmental"
"P092429","evaluation carried independent agency selected implementing agency"
"P092429","federal service statistics russian federation rosstat responsible implementation project including progress reports coordination parties concerned"
"P093765","specifically botas found investment requirements tuz golu compressors mw afyon compressors mw horasan loopline length km eskisehir valve"
"P093765","specifically framework regulating gas storage finalized pose significant private sector require fkll sovereign guarantee financing operations private facility"
"P093765","specifically reports cover progress implementation procurement disbursement completion progress financial operational efficiency financial ratios operating ratios progress separating storage business unit"
"P093765","spillway hirfanli dam free crest spillway"
"P093765","staff aware line communication emergency situations floods earthquakes"
"P093765","staffing satisfactory qualifications experience botas staff satisfactory"
"P093765","starting tariffs forecast rise marginally provide sufficient internal resources"
"P093765","starting crude transporter evolved diversified time profitable gas conglomerate monopoly gas imports transportation"
"P093765","economic enterprises turkey subject basic accounting auditing obligations apply companies turkey"
"P093765","storage discussed turkey natural gas storage capacity"
"P093765","storage capital costs regulation comments principles transmission capital costs regulation recommend improvements approach"
"P093765","storage facilities meet demand aboveaverage cold days avoiding shortfall average contracted import quantities peak winter day demand"
"P093765","storage operates separate business unit"
"P093765","storage contingency supply source avoid short longterm gas supply shortfalls resulting unplanned interruptions supply loss import capacity"
"P093765","storage tariffs charging storage allowable revenue set basis laid tariff structure establish botas recovers revenues"
"P093765","storage activity turkey emra established detailed principles storage regulated"
"P093765","storage regulated separate activity accounting separation"
"P093765","strategic context rationale"
"P093765","strengths weaknesses significant strength basis reliance project financial management system experience implementation projects financed international organizations"
"P093765","supervision independent inspections independent inspections continued dsi experts regular basis current practice turkey"
"P093765","supervision plan project implementation bank supervise projects financial management arrangements projects quarterly financial management reports projects annual audited financial statements auditors management letter reviewed iiduring banks supervision missions financial management disbursement arrangements reviewed ensure compliance banks minimum requirements iiireliance company systems project accounting reporting undertaken erp functional"
"P093765","supply botas contracts import gas countries"
"P093765","sustainability project designed meet mediumterm gas storage importantly establish technical sitespecific capacity enable fbrther development"
"P093765","increase requirements affected lowering depreciation rate enhancement regulated asset base offset adverse impact"
"P093765","increase requirements affected depreciation rate enhancement regulated asset base offset adverse impact"
"P093765","requested separate eia water pipeline project design altered result public consultations"
"P093765","banks seismic confirmed surface facilities designed constructed taking account adequate peak ground acceleration values low turkey"
"P093765","brine resulting solution mining transferred salt lake gravity flow brine disposal pipeline km"
"P093765","station capacity mw required enable increased supply russia erzincan station compression capacity enable import natural gas azerbaijan"
"P093765","contracts suitable provisions protecting botas delays"
"P093765","cost estimates considered conservative facility magnitude include reasonable price physical contingencies"
"P093765","examined examination team consisting expert staff recommended repairmaintenance activities perfonned"
"P093765","design feasibility storage facility prepared experienced renowned engineering technical firms banks determined satisfactory"
"P093765","forecasts based compound annual growth gas demand"
"P093765","gas storage facility estimated costus million gas storage facility underground salt formation located close tuz golu salt lake south central turkey"
"P093765","gas storage facility gas storage facility underground salt formation located close tuz golu salt lake south central turkey"
"P093765","inspected banks expert"
"P093765","implementation plan builds time gap surface subsurface contracts ensure time integration"
"P093765","photos annexed report"
"P093765","project unique features financing cushion gas"
"P093765","project feasibility basic design terms cavern configuration size shape depth operating parameters injection withdrawal rates based indepth analysis"
"P093765","project introduce monitoring equipment seismic activity including induced seismicity impact structures"
"P093765","projections factor moderate levels expenditure projects representing exposure projects"
"P093765","projections factor expenditure investments"
"P093765","research gallery body plant building analyzed water movement detected"
"P093765","tuz golu covers salt feeding lake related lakes"
"P093765","fea finite element analysis studies cavern shape integrity confirmed facilities safely built risk damage earthquakes"
"P093765","effectively handled policy dialogue botas"
"P093765","establish technical feasibility tuz golu salt structure evaluated seismic characteristics site mechanical characteristics salt cores hydrological requirements leachate water supply brine disposal"
"P093765","table gas demand forecast"
"P093765","taking public concerns consideration botas altered project design utilize hirfanli dam reservoir fresh water resource"
"P093765","tariffs anticipated increase change change prices"
"P093765","technical risks risk risk rating mitigation measure"
"P093765","technical technology proposed adoption solution mining caverns technology successklly employed world"
"P093765","temporary easement access pipeline construction land restored original condition permanent easement wide disrupted construction returned original condition carrying permanent restrictions land avoid damage pipe land acquisition parcels pump stations storage tanks compressor stations larger tracts storage"
"P093765","allowable asset include rate return assets construction"
"P093765","ability tuz golu deliver volumes pressure enable system avoid investments operating costs fuel"
"P093765","acceptable accounting auditing standards bank ifrs isa"
"P093765","account denominated dollars government owned commercial bank terms conditions acceptable bank"
"P093765","accounts configured separate businesses starting"
"P093765","activities generate noise limited"
"P093765","actual subcomponent determined time reimbursement"
"P093765","allowable costs assets storage existing assets excluding lng added rab month completion including capitalized construction lregulation applied basis rate return equity costs debt financing treated cost passthrough"
"P093765","allowed cap costs treated revenue cap overrecovers underrecovers costs tariffs balancing adjustment allowable revenues"
"P093765","analysis concludes facility provide satisfactory economic return turkey"
"P093765","analysis carried gas demand scenarios"
"P093765","annual adjustment rae rabt rabt infl depreciationt allowed assets revadjt revadjt amount allowed revenue recovered ti ve amount recovered infl inflation adjustment analysis costs forwardlooking ensure allowed revenue covers future costs"
"P093765","annual audited statements audit report project provided bank months fiscal"
"P093765","sparsely populated pipeline route virtually unpopulated"
"P093765","sparsely populated pipeline route virtually unpopulated"
"P093765","fenced guarded locked"
"P093765","assessment determined financial management arrangements acceptable bank systems relied project financial management purposes"
"P093765","assessments reviewed organizational structure procedures implementing project"
"P093765","auditors observations relating inadequacies current system management letter recommended replacing current infrastructure address requirements organization"
"P093765","auditors issued qualified audit opinion financial statements december"
"P093765","auditors qualified errors brought forward previous affect results december"
"P093765","auditors unable attend physical inspections assets performed company december"
"P093765","auditors unable obtain confirmation letters bank loans financial statements"
"P093765","average withdrawal rate ifspread coldest winter months cubic meters day maximum deliverability million cubic meters day sustainable rate days"
"P093765","conducted separate fea analysis reviewed feasibility study experts"
"P093765","bank agreed providing additional financing remaining investments required financing bank"
"P093765","bank carried parallel fea confirmed design"
"P093765","bank prepared paper entitled world bank framework development regional energy trade south east europe deals development markets"
"P093765","bank advising issues coordinate botas ensure assistance provided botas complementary sponsored eu"
"P093765","bank played major role assisting athens process helping countries south eastern europe including turkey move regional energy markets electricity gas"
"P093765","bank undertaken independent seismic review dr"
"P093765","bank dialog government assisting implementing gas strategy paper"
"P093765","bank loan finance total project cost loan cover project finance taxes vat construction local expenses land annex detailed project costs"
"P093765","bank loan finance total project cost loan cover project botas finance taxes vat construction local expenses land"
"P093765","bank providing additional financing remaining investments required financing bank"
"P093765","bank assist fronts"
"P093765","bank assisting financing tuz golu storage facility address key physical constraint sector establish policy dialogue balancing macroeconomic imperatives reform imperatives"
"P093765","bank strategy note stated transfer existing gas contracts private suppliers agree botas provide information contracts potential buyers confidentiality clauses supply contracts"
"P093765","banks dam safety expert completed assessment agreed framework regular monitoring dsi euas"
"P093765","banks management provided waiver application banks procurement guidelines gas purchasing lend competitive procurement owing nature gas market internationally turkey section main text regard"
"P093765","banks support regard regulation storage transmission businesses expected enable botas operate increasingly commercial financially independent manner"
"P093765","benefit storage savings avoided cost interruption valued price alternate oil fuels"
"P093765","benefits cheaper natural gas gas outweigh costs compressors"
"P093765","book assets current replacement cost assets"
"P093765","borrower agreed implement plan proposed engage services independent environmental monitoring company support effectively meeting responsibilities implementing emp"
"P093765","boundaries gulf gö ksu mersin iraq colors denominations antalya information shown map imply judgment hatay antakya syrian arab republic legal status territory kilometers endorsement acceptance mediterranean sea boundaries"
"P093765","brine resulting solution mining transferred tuz golu salt lake gravity flow brine disposal pipeline km"
"P093765","cas identified lag development markets gas issue turkey"
"P093765","cash flows improve forecasts assume botas break costs start generating healthy internal resources investments"
"P093765","cash flows improve forecasts assume botas break costs start generating internal resources investments"
"P093765","caverns robust designed account local seismicity"
"P093765","caverns commissioned batches caverns batch completed subsequent batches taking"
"P093765","collection efficiency expected stay future"
"P093765","collection efficiency expected stay future"
"P093765","commercial bank selected submit comfort letter world bank"
"P093765","commercial bank selected botas submit comfort letter world bank"
"P093765","company sells natural gas euas receivables subject conflicts legal follow euas relating sales"
"P093765","companys fixed assets reviewed impairment"
"P093765","compressor stations designed botas procurement implementation managed botas"
"P093765","compressor stations require months commission begin june december"
"P093765","contracts reviewed bank retroactively financed bank agreement annex economic financial analysis turkey gas sector development economic analysis storage component"
"P093765","corum compressor station increased imports blue stream contract signed gazprom"
"P093765","corum station essential enhancing transmission system capacity enable blue stream pipeline black sea utilized optimally"
"P093765","corum station capacity required enable increased supply russia erzincan station mw compression capacity enable import natural gas azerbaijan"
"P093765","corum station capacity erzincan station mw compression capacity"
"P093765","corum station capacity required enable increased supply russia blue stream erzincan station compression capacity enable increased imports iran imports azerbaijan"
"P093765","cost estimates include vat taxes duties expenses"
"P093765","cost reimbursement based actual measured quantity gas injected caverns"
"P093765","cost storage include allowed revenue tuz golu divided forecast total wholesale gas sales cost unit gas"
"P093765","costs storage recovered allowable revenue charges"
"P093765","current accounting system developed department online connection directorate regional offices"
"P093765","cushion gas expected recovered economic storage facility"
"P093765","cushion gas valued expected time storage filled opportunity cost gas"
"P093765","cushion gas subcomponent valued million based current gas prices"
"P093765","cushion gas depreciated included rab calculating return botas"
"P093775","specific interventions awareness required promote convergence investments nvzs"
"P093775","specific procurement notices spn published bid documents"
"P093775","stakeholder local government commitment involvement key elements community considerations uptake routine adoption pollution minimizing agricultural practices"
"P093775","stakeholders participation preparation implementation"
"P093775","started project gefsupported pilot activity calarasi county gef grant million aims promote environmentally friendly agricultural practices reducing nutrient discharge ground surface waters agricultural sources romania"
"P093775","strategic context rationale"
"P093775","subject satisfactory clarification rationale nitrate reduction target irecommend proceed"
"P093775","subsequent project investments rolled nvzscommunes eligible counties total nvzscommunes covered"
"P093775","subsequent project investments rolled nvzscommunes remaining counties project target counties arges county argesvedea river basin buzau buzauialomita river basin valcea county olt river basin iasi county prutbarlad river basin bacau neamet counties siret river basin cluj county somestisa river basin timis county banat river basin bihor county crisuri river basin mures county mures river basin dolj county jiu river basin support investments total nvucommune annex data eleven counties nvzs selection criteria"
"P093775","subsequent project investments focus eligible communes thirtyfour counties ten river basins replication public awareness efforts focused basin wide"
"P093775","subsequently communes nvzs training demonstration sites selected basis identification nvz significant contributions household livestock waste agricultural land practices reduce nutrient discharge demonstrated confirmation county council andor commune ready cofinance project availability mayor project contribute inkind project costs explicit agreements compatibility project interventions waste management countys plans water supply waste management"
"P093775","subsequently demand commune assessed annually prior finalizing project investments ahead"
"P093775","subsequently prior launching investment program pmu agree county councils concerned communes contracted agencies targets final desigrdimplementation program budget ahead"
"P093775","subsequently nvzs prioritized remedial interventions levels river basin county commune"
"P093775","summary country issues"
"P093775","summary investment program livestock household waste management"
"P093775","supervision plan"
"P093775","support include completing anar training facility providing equipment groundwater extend national monitoring grid providing projectspecific monitoring mobile insitu sampling laboratory equipment detailed operational manual"
"P093775","supporting documentation transactions including completion reports received notes acceptance certificates retained implementing entities bank project supervision"
"P093775","sustainability replicability"
"P093775","sustainability proposal linked major loan represent scaling application lessons learned apcp project reflects sustainability demonstration community appreciation economic environmental social benefits nutrient pollution control"
"P093775","achieve environmental social financial sustainability project activities site specific address local issues"
"P093775","avoid risk involuntary resettlement communes involved formally agree project required land owned public administration encroachments"
"P093775","clarify revised pad targeted project sites reduction nutrient load discharge water bodies critical sampling"
"P093775","meet eu nitrates directive initial localities designated nitrate vulnerable zones nvzs data sources nitrate pollution primarily livestock waste fertilizers soil characteristics determine movement nitrates water bodies"
"P093775","meet eu water framework directive requirements danube basin countries cooperating develop river basin management action plan requires countryspecific data inputs riparian"
"P093775","promote institutional sustainability project build capacity ministry environment water management ministry agriculture rural development national administration romanian waters water basin directorates county councils communes relevant national institutions prepare implement measures eu nitrates directive absorb eu funds investments accession"
"P093775","pursue objective project assists increasing investment capital sector financing farm offfarm investments poor segments rural population access credit"
"P093775","counties selected siret river basin due nvzs"
"P093775","target counties selected pre appraisal basis nvzs water basin"
"P093775","target values based experience gained calarasi pilot"
"P093775","tariff change practices regimes collection services special elderly"
"P093775","tariffs animal household waste collection previous interventions vary household depending type waste collection system applied communes similar socioeconomic profiles affordable"
"P093775","technical assessment td communes"
"P093775","technical assistance provided mesdmard ensure legislation line eu regulations related eu nitrates directive selected measures water framework directives emphasis clarifying implementation coordination responsibilities agencies"
"P093775","technical supervision subcontracted competent agency"
"P093775","technical key technical issues addressed project design"
"P093775","technology infrastructure cash surplusldqficit"
"P093775","terms trade index ape"
"P093775","action plans expected june project activities prioritized based requirements action plans"
"P093775","action plans expected include range measures reduce nutrient discharge bring nitrate levels surface groundwater acceptable concentrations"
"P093775","action plans expected include range measures reduce nutrient discharge bring nitrate levels surface groundwater acceptable concentrations"
"P093775","affordability tariffs judged factors age structure poverty rates employment rates"
"P093775","age structure relevant factor elderly fewer resources compared age age influences voluntary participation proposed services implemented"
"P093775","aim consolidate support environment acquis elements single programmatic approach achieve synergies shared capacities implementation fiduciary aspects manage administrative costs"
"P093775","aim attract external eu financing investments priority communes impact transboundary waters total studies funded"
"P093775","amount degraded land commune varies water bodies buffer strips reduce nutrient discharge"
"P093775","analysis focused determining reductions nutrients leakage environment achieved result improved manure management agricultural practices including afforestation nutrient grazing management crop rotations vegetation strips"
"P093775","analysis based actual data generated apcp project period estimates project"
"P093775","annual audited financial statements audit reports provided bank months fiscal"
"P093775","apcp covered county significant amount remains extend experiences nvzs fulfill requirements eu nitrates directive"
"P093775","apcp represents bank gefs earliest efforts mainstream environment nutrient reduction considerations agriculture served pilot romania countries basins replicated similar interventions"
"P093775","approved annual budgets entered accounting systems periodic comparison actual results interim reporting"
"P093775","hectares planted andor rehabilitated estimated"
"P093775","audit scope include projects books records maintained implementing entity withdrawal applications supporting documentation gef tf designated account"
"P093775","audited financial statements period furnished bank months period"
"P093775","audited financial statements period furnished bank months period"
"P093775","audited project financial statements auditors opinion thereon provided bank months reporting period fiscal"
"P093775","availability gef funds continue romania address nutrient reduction challenge catalytic request ibrd lending world bank national level scaleup initial gef investment"
"P093775","bank considerable experience projects related reduction management nutrient pollution agriculture poland black sea region east asia played role promoting exchange practices countries danubeblack sea strategic partnership program"
"P093775","banks romania country economic memorandum includes section environment identified key challenges environment acquis strengthening institutional administrative operational capacity implementation environment acquis ensuring fiscal space lowering costs meeting proposed environmental investments development mechanisms improve affordability address social costs improved environmental services accelerating capacity private sector nongovernment parties meet eu environment standards line improving market competitiveness"
"P093775","baseline scenario include effective mechanism address issue"
"P093775","baseline scenario includes activities promote romanias efforts improving waters black sea proposed gef support"
"P093775","behavioral change community level measured compound index including elements improved waste management practices adopted households livestock ii application nutrient reduction measures code agricultural practices"
"P093775","borrower developed draft procurement plan basis procurement methods"
"P093775","borrower selected loan denominated euros"
"P093775","borrower request reimbursement project eligible expenditures ibrd loan proceeds ii gef grant direct payments designated account da replenished transactional methods statements expenditure iii county councils communes contributions project dedicated treasury project accounts"
"P093775","borrower ensure budget allocations yearly project implementation project life"
"P093775","borrower maintain financial management system acceptable bank"
"P093775","borroweraxecipient mesd financial statements audited accordance provisions section conditions"
"P093775","borroweraxecipient mesd measures implement project accordance operational manual emp amend suspend abrogate repeal waive provisions operational manual emp prior approval bank ii ensure measures emp carried timely manner iiiensure adequate information implementation emp suitably included project reports referred section schedule"
"P093775","borroweraxecipient mesd prepare furnish bank fortyfive days calendar semester interim unaudited financial reports project covering semester form substance satisfactory bank"
"P093775","borroweraxecipient mesd prepare weeks prior midterm review furnish bank separate report describing status implementation component project summary report project implementation"
"P093775","borrowerrecipient mesd assign responsibility oversight project interministerial committee application nitrates directive ica maintain committee project implementation"
"P093775","borrowerrecipient mesd maintain pmu project implementation adequate staffing avd resources satisfactory bank pmu responsibility day day implementation management project including limited preparation semiannual programs implementation plans project implementation ii preparation bidding contract documents project iiimaintenance project financial records accounts arranging audit thereof iv preparation project reports referred section schedule supervision progress project implementation hire addition key staff pmu specialists required effective implementation project determined borrowerrecipient bank months effectiveness deadline"
"P093775","borrowerrecipient mesd financial statements audited accordance provisions section conditions"
"P093775","borrowerrecipient mesd measures implement project accordance operational manual emp amend suspend abrogate repeal waive provisions operational manual emp prior approval bank ii ensure measures emp carried timely manner iii ensure adequate information implementation emp suitably included project reports referred section schedule"
"P093775","borrowerrecipient mesd maintain maintained financial management system accordance provisions section conditions"
"P093775","borrowerrecipient mesd maintain maintained financial management system accordance provisions section conditions"
"P093775","borrowerrecipient mesd prepare furnish bank fortyfive days calendar semester interim unaudited financial reports project covering semester substance satisfactory bank"
"P093775","borrowerrecipient mesd prepare weeks prior midterm review furnish bank separate report describing status implementation component project summary report project implementation"
"P093775","borrowerrecipient mesd weeks review prepare submit bank action program acceptable bank implementation project regard findings midterm review implement action program"
"P093775","borrowerrecipient mesd weeks midterm review prepare submit bank action program acceptable bank implementation project regard findings midterm review implement action program"
"P093775","boundaries colors denominations information poland shown map imply judgment legal status territory endorsement acceptance boundaries"
"P093775","perform operational review project internal controls specific issues related governance efficiency performance"
"P093775","capacity anar strengthened component project annex detailed project description integrated nutrient pollution control project"
"P093775","combination underdeveloped sanitation poor livestock management farms results significant nitrate microbial contamination shallow groundwaterthe main source potable water rural"
"P093775","commune prepared approved project sewage system"
"P093775","commune situated waterway category vicinity river principal tributary nearby lakeheservoir significant eutrophication"
"P093775","commune concentration livestock contributing nutrient discharge human population"
"P093775","communes contribute om costs regular local budgets compost sales revenues"
"P093775","communes selected training demonstration sites tdss receive priority initial project investments"
"P093775","communes contribute om costs including transportation salaries handling spreading vehicles maintenance energy costs"
"P093775","complexity implementation arrangements close monitoring activities activities local level including local level implemented local level contributions"
"P093775","consultations provided inputs decisions related project implementation focus sources financial local contribution criteria select communes participating project implementation arrangements adapt intervention conditions target communes"
"P093775","context gef goals guidelines project addresses objectives integrated land water multiple focal"
"P093775","contracted agency selected competitive component operationsimplementation responsibilities ojspas contracted analysis nutrient levels soils organic manures"
"P093775","core project implementation team located ministry reporting directly secretary waters"
"P093775","cost project audits financed proceeds project"
"P093775","costs account included capital investment costs maintenance operation costs project management costs"
"P093775","county council andor commune required provide investment costs project activities commune sign preliminary agreement pmu"
"P093775","county council andor commune required provide investment costs project activities commune commune required provide items tractors trailers collection waste explicit agreements"
"P093775","county council andor commune ready finance proposed investment costs"
"P093775","county councils communes contributions project separate treasury project accounts specifically contributions project"
"P093775","current demands extremely extensiveness environment acquis country commitments program size scale launched baseline"
"P093775","current interministerial committee application nitrates directive chaired mesd provide guidance oversight project activities"
"P093775","current listing firms individuals found httpwwwworldbankorndebarr"
"P093775","current membership comprises president secretary waters mesd vicepresidents director department water management mesd director department land improvement mard representatives mesd representatives mard representatives ministry public health family"
"P093775","current project design retains priority policy administrative issues technical intervention prioritizes strengthened intergovernmental coordination ongoing programs"
"P093775","data provided anar consolidated pmu"
"P093775","design inpc project lessons learned apcp implementation regard manure management afforestation public awareness communities"
"P093775","design project directly linked gef supported strategic action plan protection rehabilitation black sea bssap"
"P093775","diagnosis pollution severity commune level spring provide reliable information respect"
"P093775","difference cost baseline scenario million euros cost gef alternative euros million euros approximately million represents incremental cost achieving sustainable global environmental benefits"
"P093775","directive transposed adoption national acts requirements met date"
"P093775","director strategies regulation authorization mesd acts secretary committee operational manual icas charter"
"P093775","director project management unit pmu report secretary"
"P093775","dobrogealitoral river basin comprises danube delta excluded identified nvzs"
"P093775","economic analysis costeffectiveness approach project benefits quantified monetary terms"
"P093775","economic downturn coastal countries temporary offers window opportunity actions aimed improving marine ecosystems avoiding return previous situation chronic eutrophication"
"P093775","effect eutrophication northwestern shelf black sea recognized disastrous primarily related nutrient loads carried danube river"
"P093775","effects observed concentrations nitrates indicator pollution contamination affecting environment public health reported incidences acute infantile methaemoglobinaemiablue baby disease"
"P093775","eleven counties selected preappraisal based nitrate vulnerable zones nvzs river basin proximity river basin headquarters facilitate participation river basin authorities willingness county council participate project"
"P093775","emp matrix identifies environmental impacts proposed mitigation measures"
"P093775","estimated ratios vary usdkg"
"P093775","estimated ratioskg livestock household waste management afforestation vary"
"P093775","eu romania focus efforts developing implementation capacities ensure laws include realistic deadlines cost assessments proposed sufficient consultation"
"P093775","eu nitrates directive aims reduction pollution caused induced nitrates agricultural sources prevention water pollution nitrates"
"P093775","european bank reconstruction development ebrd financed sludge treatment"
"P093775","european union largest donor active romania billion euro grants environment sector"
"P093775","expected outcomes related behavior awareness campaigns measured baseline midterm project surveys commissioned pmu"
"P093775","experience gained develop future agrienvironment programs benefit eu grant funding"
"P093775","experience apcp relevant inpcp tariffs animal household waste collection vary household depending type waste collection system applied"
"P096124","thdc developed projectspecific resettlement rehabilitation rr policy resettlement action plan rap deployed social mitigation team sociologist social workers contracted reputed regional ngo assist communication villagers preparation implementation rap preparation local development activities"
"P096124","thdc developed projectspecific resettlement rehabilitation rr policy requirements national resettlement rehabilitation policy nrrp resettlement action plan rap establishes compliance op"
"P096124","thdc developed separate web site vphep host relation wb financed project operations manual financial management manual annual audited financial statements interim unaudited financial reports internal audit reports"
"P096124","thdc developed expertise operation tehri dam running power plant profitably"
"P096124","thdc earlier implemented project bank"
"P096124","thdc engaged ngo facilitate implementation rap system functional"
"P096124","thdc established dedicated environment social cell headed manager corporate level"
"P096124","thdc technical capacity traditional engineeringcentric companies remains extent underequipped manage complex social environment aspects hydropower development related public communication aspects"
"P096124","thdc launched environmental capacitybuilding program collaboration regional garhwal university srinagar uttarakhand"
"P096124","thdc moved quarterly reporting board effectively financial"
"P096124","thdc opted variable spread option loan"
"P096124","thdc organized community meetings meetings village elders elected leaders villages"
"P096124","thdc pegged actual tariff rs kwh gradually rising rs kwh based annual fixed charges calculated line revised cerc tariff regulations applicable interim tariff allowed cerc"
"P096124","thdc plans recruit gm internal audit proposes address independence aspect guidance audit committee due"
"P096124","thdc prepared comprehensive monitoring evaluation reporting system vphep operations manual"
"P096124","thdc prepared comprehensive operations manual details project implementation procedures arrangements including project management financial management procurement contracts social environmental safeguards"
"P096124","thdc prepared comprehensive operations manual details project implementation procedures arrangements"
"P096124","thdc recruited accounting taxation budget concurrence functions report gmf executive trainees finance total recruited till date"
"P096124","thdc governments budgeting reporting requirements current systems geared meeting requirements"
"P096124","thdc stated verifying reconciling generation data received power house provided rea prepared nrldc nrpc internal control measure"
"P096124","thdc strengthened capacity assess manage social impacts creation dedicated social unit hiring professional social workers posted site"
"P096124","thdc actions preparation project appointment independent directors board thdc constitution audit committee independent directors defined scope coverage conversion public limited company initiating actions strengthen internal audit function develop capabilities defined manuals guidelines"
"P096124","thdc undertaken internal diagnostic exercise evaluate inhouse capacities compared organizations goals arrive idea competencies thdc augment acquire additional recruitment training outsourcing route"
"P096124","thdc undertaken extensive consultations environmental issues"
"P096124","thdc defined accounting policies procedures line requirements national standards accounting india revenue recognition construction accounting treatment expenditure construction fixed assets grantsin aid booking expenditures valuation inventories investments"
