"Project","Text"
"P093765","allowed revenues revenue cap capital costs cost elements operating costs"
"P093765","emra enforce license requirement separate accounts storage activity cost storage date refers cost lng terminal"
"P093765","assume azerbaijan iran gazprom bluestream contract enforce pay penalties contracts require turkey pay gas turkey due absence compressors payback period rate return based pay penalties"
"P093765","turkey limited domestic energy resources hydropower modest amounts grade lignite limited alternatives"
"P093765","compressor stations meet import requirements existing contracts"
"P093765","alternatives considered reasons rejection choice lending instrument project ideally suited investment operation"
"P093765","argument lower rate rate improvement"
"P093765","exact borders basin hectare"
"P093765","seasonal prices turkey contracts price formulae produce price summer winter mix"
"P093765","seasonal gas market differential summer winter prices turkey price difference expected emerge future"
"P093765","amount due section"
"P093765","assessment financial management arrangements project undertaken july"
"P093765","eia supplement el annex prepared address change fresh water supply additional information requirements satisfy world bank ea policies procedures opbpgp"
"P093765","emergency response plan developed"
"P093765","north marmara tuz golu storage facilities monthly balancing seasonal demand shown figure"
"P093765","independent turkish environmental consultant accredited prepared el study behalf botas"
"P093765","ongoing contract release program aims transfer bcm worth contracts private sector represent total supply contracts"
"P093765","unlined channel connects control weir reservoir"
"P093765","annex country sector program background turkey gas sector development summary turkey significant domestic natural gas reserves gas imported"
"P093765","annex country glance turkey gas sector development europe lower poverty social central middle turkey asia income diamond population midpar millions gni capita atlas method life expectancy gni atlas method billions"
"P093765","annex evaluates costs benefits proposed gas storage facility calculated economic rate return"
"P093765","annex financial management disbursement arrangements turkey gas sector development assessment financial management arrangements project undertaken july updated october"
"P093765","annex implementationarrangements turkey gas sector development project implemented botas governmentowned utility responsible developing operating maintaining natural gas import transmission hitherto distribution system turkey"
"P093765","annex related projects financed bank andor agencies turkey gas sector development overview banks project natural gas sector turkey projects"
"P093765","annex procurement arrangements turkey gas sector development"
"P093765","annex project costs turkey gas sector development local foreign total project cost component andor activity million million million"
"P093765","annex project preparation supervision turkey gas sector development planned actual review initial pid pic initial isds appraisal negotiations boardrvp approval planned date effectiveness planned date midterm review planned closing date key institutions responsible preparation project botas bank staff consultants project included title unit ranjit lamech task team leader ecsie sameer shukla senior energy specialist ecsie james moose economist ecsie gurhan ozdora senior operations officer ecspf bernard baratz environment specialist ecsie norval stanley peabody lead social scientist ecssd salih kemal kalyoncu procurement specialist ecsps devesh chandra mishra senior procurement specialist ecsps dilek barlas senior counsel legec shinya nishimura financial analyst ecsie yukari tsuchiya program assistant ecsie ozlem katisoz team assistant ecuu alessandro palmieri lead specialist qacu ayse seda aroyomak sr"
"P093765","annex safeguard policy issues turkey gas sector development safeguard policy issues addressed include"
"P093765","annual capital costs comprise depreciation allowed return calculated ror rab"
"P093765","annualized project lifetime equivalent benefit"
"P093765","deviations post cost ante justified necessarily allowed emra regulatory asset base rae"
"P093765","hydro test water discharged settling"
"P093765","rare endangered species managed accordance national international regulations treaty requirements construction activities periods migratory bird flight occurring fauna expert employed construction contractor monitor construction activities health safety risks warning signs field"
"P093765","apolyont igdir sim ank sakarya nehri ankara kirikkale bcm iran balikesir sivas erzurum yozgat erzincan agri eskisehir tes erzincan hra sa kütahya polati eup compressor ka station ry bergama nehr tunceli kirsehir islamic sea keban bingöl reservoir rep"
"P093765","appraisal summary"
"P093765","appraisal values properties substantially indexed net book values"
"P093765","approval budget finalized december"
"P093765","approvals pending commitment approval company loan equity quasi partic"
"P093765","result banks involvement regulatory framework process developed approved emra prior commissioning storage facility"
"P093765","result difficulties bank recommended volume release program"
"P093765","result botas current monopoly importer wholesaler transmission system owner operator separated gas distribution business separate companies privatized"
"P093765","result demand sufficiently risen failure supply route theory covered nomination remaining sources time"
"P093765","demand residential distribution customers fastest growing sector residential customers peaky demand future peak winter day gas requirement increase"
"P093765","discussed annex turkey winterpeaking system country peak gas shortages winter absence storage"
"P093765","discussed gas sector strategy note prepared bank september timeframe envisaged highly ambitious program contract release alternative introducing competition"
"P093765","required bankaccredited financial management specialist assist supervision process"
"P093765","introduce market risk allowed revenue recovered due demand forecast error revenue adjustment rae set"
"P093765","assessment agencys capacity implement procurement procurement activities carried botas"
"P093765","assessments capacity implementing agency implement procurement actions project carried bank team february april april july"
"P093765","assets enter rae month project completed"
"P093765","turkish population lives urban expected grow medium term"
"P093765","turkish population lives urban expected grow medium term"
"P093765","times gasfired power plants switch fuels fuel oil"
"P093765","project site daily meetings initially frequency changed botas depending progress participation environmental monitoring companys contractors botass site supervisors discuss daily activities decisions"
"P093765","time normal practice introduce monitoring measures validating assumption reservoir operation"
"P093765","price caps established emra prices charged botas tariff regulatory risks considered low"
"P093765","stage install measurement devices dam"
"P093765","attachment dsi site visit report april english translation subject security status hirfanli dam date april team abdullatif latifoclu branch director dsi dams hydro power plants dept"
"P093765","attempting finalize framework delayed construction greatly delaying significant benefits accrue project"
"P093765","audits conducted audit board prime ministers department"
"P093765","presentation conditions board presentation"
"P093765","ongoing investments distribution networks anticipates additional networks required cities connected gas grid factored plan"
"P093765","aware inadequacies process tendering enterprise reporting program erp"
"P093765","financial statements include sufficient disclosures relating project audited independent auditors acceptable bank terms reference acceptable bank"
"P093765","agreed submit proposal principles storage regulation emra review january"
"P093765","engaging services auditors required assign auditor december december"
"P093765","agreed emra depreciated replacement cost approach applied accurately provide botas requisite quantum returns finance investments"
"P093765","significant experience constructing operating compressors engineering contract ec department manage procurement implementation"
"P093765","significant experience constructing operating compressors manage process external assistance"
"P093765","substantial experience building operating maintaining pipelines"
"P093765","headquarters ankara regional establishments including baku ceyhan tibilisi btc pipeline operations"
"P093765","expected transfer gas import contracts private reach targets"
"P093765","tendering audit financial statements december"
"P093765","discussion institutions collection past receivables improve cash constraint"
"P093765","management actions stop activities contractors noncompliance emp corrective action"
"P093765","comfortable cash flows implied line past constrained increasing tariffs price cap set emra"
"P093765","produce annual rolling business plan storage activity project allowable costs revenues basis"
"P093765","utilizes professional assessors valuate parcels crops"
"P093765","view loan disbursement profile entail costs form commitment fees"
"P093765","view loan disbursement profile entail costs botas form commitment fees"
"P093765","carry independent auditing programme environmental monitoring company inspect field activities contractors directly report botas"
"P093765","implement erp facilitate integration project financial management companys systems december"
"P093765","implement land acquisition plan directly manage process acquiring easements land monitoring contractors ensure stay agreed tracts"
"P093765","install functional enterprise resource planning program erp december"
"P093765","maintain financial management system acceptable bank"
"P093765","procure gas existing term supply contracts contracted ago"
"P093765","balance sheet summary current assets"
"P093765","bank expended date project preparation"
"P093765","bank resources"
"P093765","based factors bank agreed finance cushion gas project"
"P093765","based expected uptake storage capacity single cycle"
"P093765","based examples conclude future buyers turkey pay usthousand mmore winter gas compared summer gas"
"P093765","based world bank review issues raised project sponsor satisfactorily addressed addendum original eia document"
"P093765","baseline assessment environmental resources project site assessed el project team"
"P093765","bcm azerbaijan bcm russian fed"
"P093765","bcm lng yalova gumsova bolu irm ak amasya armenia çankiri lice gümüshane de kelkit çayl bayburt çanakkale bursa tokat çorum bilecik çoru ara av"
"P093765","bcm turkmenistan bosporus bartin zonguldak greece ergen kastamonou karabük artvin ardahan tekirdag samsun istanbul kocaeli sakarya corum trabzon rize ak adapazari ordu compressor irm gelibolu izmit station giresun kars"
"P093765","geographical situation gas markets europe hand gas supplying middle east caspian hand role fits"
"P093765","significant increase costs current forecasts assume increase increase"
"P093765","size complexity gas storage plant prequalification bidders accordance provisions paragraphs procurement guidelines"
"P093765","cavern developed test drilling enable botas contractors modify cavern design suit specific conditions site"
"P093765","benefits storage storage roles system valued benefits yield costs avoid main benefits briefly"
"P093765","dry suggested platform toe dam irrigated maintain green"
"P093765","borrower botas bilkent plaza"
"P093765","botas advisors engineering carried finite element analyses fea provided critical inputs cavern design"
"P093765","botas agreed send staff procurement seminar banks procurement procedures loan negotiations"
"P093765","botas experienced geologists engineers staff responsible tuz golu facility"
"P093765","botas sufficient experience building transmission capacity including compressor stations"
"P093765","botas institution experience procurement implementation international contracts blue stream gas pipeline russia turkey black sea pipeline"
"P093765","botas assets depreciated account accelerated depreciation rates past"
"P093765","botas budget allocation proposals project approximately million ytl billion approximately million approximately million"
"P093765","botas contracted highly skilled engineering consortium comprising engineering ple podzemgazprom pgp prepare feasibility study included findings drilled salt formation determine salt strength seismic evaluations"
"P093765","botas contractors assign time environmental engineer prepare weekly progress reports based monitoring plan detailing completed respective period results measurements supervisions site encountered direct contact environmental engineer"
"P093765","botas engages auditor audit december financial statements december"
"P093765","botas financial statements december audited accordance ifrs deloitte"
"P093765","botas gained considerable experience provisions opbp design construction bakutbilisi ceyhan pipeline bank team confident plan implemented"
"P093765","botas gained considerable experience provisions opbp design construction bakutbilisiceyhan pipeline bank team confident plan implementedwell"
"P093765","botas term gas import agreements agreements operational operating capacity transported million mto electricity fertilizer consumers"
"P093765","botas transferred distribution business separate companies privatized"
"P093765","botas agreed"
"P093765","botas authorized signatories fad payments special account signatures authorized signatories"
"P093765","botas finance investments internal resources equity infusions borrowings"
"P093765","botas carried hydraulic analysis transmission system determine improvements meet expected increase future demand"
"P093765","botas chosen commitment linked fixed spread loan fsl grace final maturity"
"P093765","botas designed facility conservative prudent levels seismicity verified feas banks independent seismic expert"
"P093765","botas established project management team coordination engineering contracts department"
"P093765","botas financial management arrangements acceptable bank systems relied project financial management purposes"
"P093765","botas past collecting bills govemment owned consumers primarily euas municipalities"
"P093765","botas submitted investment proposal spo september"
"P093765","botas potential operate commercially access financing independently future"
"P093765","botas traditionally tariffs emra price caps"
"P093765","botas traditionally tariffs emra price caps"
"P093765","botas preparing separation activities transmission natural gas storage gas supply petroleum activities iraq crude lines btc separate companies"
"P093765","botas responsible building pipelines petroleum natural gas turkey taking buying renting constructed pipelines transferring petroleum petroleum products natural gas pipelines purchasing selling petroleum natural gas transferred pipelines business analysis overseas purchase petroleum natural gas"
"P093765","botas investment program significant term focusing strengthening existing transmission network country start storage project completion distribution investments cities"
"P093765","botas committed erp functional december monitored closely bank providing technical resources"
"P093765","botas management construction department ensure construction related activities contractors comply approved emp"
"P093765","botas monopoly removed natural gas market"
"P093765","botas comfortable cash flows past constrained increasing tariffs price cap set emra"
"P093765","botas prepares project financial management october manual"
"P093765","botas previously equity participation turkish petroleum soe articles association published official gazette"
"P093765","botas representatives stated local manpower preferred construction activities"
"P093765","botas requested irr tax depreciation real terms transmission system"
"P093765","botas staff participate regular monthly procurement meetings arranged banks procurement specialist"
"P093765","botas surveying land acquisition department responsible monitoring reporting land acquisition activities framework land acquisition plan"
"P093765","botas services reputed engineering consortium comprising engineering ple podzemgazprom pgp envy seismic environmental studies feasibility design engineering technical specifications tender documents underground storage project"
"P093765","botas established construct operate iraqturkey crude pipeline"
"P093765","botas assisted competent supervising consultant ensure contracts appropriately integrated"
"P093765","botas borrower loan guaranteed treasury"
"P093765","botas finance taxes withholding tax consulting services construction land contingencies"
"P093765","botas hire environmental monitoring company independent monitoring botas contractors activity"
"P093765","botas implement land acquisition plan directly manage process acquiring easements land monitoring contractors ensure stay agreed tracts"
"P093765","botas maintain original source documentation supporting soes summary sheets review auditors bank staff receipt final project audit report"
"P093765","botas manage design construction compressor stations"
"P093765","botas submit summary reports world bank quarterly indicating activities actions project progress"
"P093765","botas utilize professional assessors valuate parcels crops basis direct discussions owners"
"P093765","botas guarantee republic turkey gas sector development project october infrastructure department europe central asia region document restricted distribution recipients performance official duties contents disclosed world bank authorization"
"P093765","botas stage continue environmental monitoring company performed monitoring construction hire company measurements defined operation phase monitoring plan reporting results botas"
"P093765","botas past allowed retain cash form equity injection shareholder loan"
"P093765","botas economic enterprises controlled government restrictions borrowings investments"
"P093765","botass shareholding subsidiaries shown indexed cost equity method required ifrs ifrs financial statements company"
"P093765","euas botas committed ensuring dam remains safe"
"P093765","loans rated satisfactory"
"P093765","situations rapidly addressed euas flow data addition design stage"
"P093765","agencies agreed measures required ensuring dam safety refer annex details"
"P093765","compressor stations botas cost expansion plan transmission system considered reasonable plan based conservative estimates derived hydraulic flow analyses system"
"P093765","bulgaria romania expected turkey croatia candidate countries"
"P093765","gas demand expected increase bcm compounded annual growth"
"P093765","cadde blok bilkent ankara turkey tel fax responsible agency botas turkey project implementation period start march june expected effectiveness date february expected closing date december project depart cas content significant respects xino ref pad"
"P093765","capital structure botas debtequity ratio conservative dscr healthy declining stillhealthy level lower revenues operating profits"
"P093765","cash management carefblly planned cash management system ensure cash paying gas lng bills month"
"P093765","category loan expenditure financed allocation million"
"P093765","change costs input factors price steel risen substantially effect excessive depreciation"
"P093765","compared replacement cost basis noted account"
"P093765","completion storage facility phases project period separation storage separate business unit"
"P093765","completion compressor stations financial performance indicators profitability debt service coverage selffinancing receivables payables"
"P093765","compliance noncompliance identified inspection audits recorded environmental monitoring company reported immediately"
"P093765","comprehensive studies determined local air water soil quality biological resources"
"P093765","conclusion studies revealed finding negatively affect security dam"
"P093765","botas staff experience banks procurement procedures action plan reducing procurement risk agreed"
"P093765","construction activities limited construction impacts fauna decisions central hunting commission disturbance construction complied refer annex activities construction activities limited construction corridor"
"P093765","construction completion reports checked construction sites"
"P093765","construction section carried july august minimize effects migratory wintering birds habitats"
"P093775","additional staff office space provided project effectiveness"
"P093775","interministerial committee headed secretary mfp endorsed pfm strategic development plan sdp july monitoring implementation"
"P093775","approximately half rural population served public private remaining served public standpipes varying travel distances obtain potable drinking water"
"P093775","introduction program budgeting reliable cash distribution facilities provided treasury system court accounts capacity fiduciary risk considered moderate fields budgeting treasury cash management external audit parliamentary oversight"
"P093775","countycommune level"
"P093775","dissemination information wide public awareness campaign critical widespread adoption technologies practices"
"P093775","audit financial statements cover period fiscal borrowerrecipient"
"P093775","expected visibility pfm reforms ensure balanced coordinated development aspects pfm system"
"P093775","process pmu check planned activities match action plans nvzs prepared dutch grant funding"
"P093775","eleven tdss communes finance feasibility studies"
"P093775","monitoring water quality"
"P093775","households planned sewerage required sign service agreement communecounciloperator system project approved"
"P093775","supervise procurement contractors national competitive bidding equipment method"
"P093775","practices animal manure collection handling storage vary depending tradition vast majority households controls prevent direct seepage effluent soil"
"P093775","project administration"
"P093775","project component public awareness replication strategy million euro million euro ibrd million gef"
"P093775","project component support institutional strengthening capacity building million euro million euro ibrd million gef"
"P093775","promotion code agricultural practices"
"P093775","quarterly reports cover progress physical implementation project funds project impact"
"P093775","borrowerrecipient ensure budget allocations yearly project implementation purposes project life"
"P093775","borrowerrecipient mesd monitor evaluate progress project prepare project reports accordance provisions section conditions basis indicators agreed bank"
"P093775","closing date december"
"P093775","country financial accountability assessment cfaa deemed fiduciary risk public financial management pfm system moderate"
"P093775","gef grant agreement executed delivered conditions precedent effectiveness borrowerrecipient withdrawals fulfilled"
"P093775","midterm review cover progress meeting projects objectives project performance project performance indicators"
"P093775","organization effectiveness court accounts improved"
"P093775","financial management risk project substantial mitigation measures adequate mitigation measures agreed financial management residual risk rated moderate"
"P093775","pmu located premises ensure access integration ministry functions"
"P093775","pmu comprise fifteen staff carry core implementation activities"
"P093775","project encourage farmers adopt code agricultural practices prepared updated apcp management crop livestock enterprises"
"P093775","results activities fed implementation process improved practices"
"P093775","halfyearly progress reports include implementation plan program months reporting period"
"P093775","indicators include evaluating projects impact monitoring soil water quality"
"P093775","plan prepared collaboration county council mayor commune prefect require approval"
"P093775","water sanitation"
"P093775","withdrawal conditions withdrawal period"
"P093775","banksupervised dutch grant financed preparation action plans remaining nvzs"
"P093775","broad public information campaign projects activities benefits undertaken local river basin national regional levels achieve replication project interventions similar romania nvzdesignated communes nonfocus counties black sea riparian countries eu candidate countries"
"P093775","broad public information campaign projects activities benefits undertaken local river basin national regional levels achieve replication project interventions similar romania nvzdesignated communes nonfocus counties black sea riparian countries eu candidate countries"
"P093775","broader policy administrative strengthening loan initially considered including strengthening central policy unit evolving role environment fund systemically supporting institutional reform environment themes scaled loan identification process proceeded"
"P093775","central issue adoption nitrate reduction target"
"P093775","committee coordination monitoring implementation water framework directive set"
"P093775","designated account commercial bank terms conditions acceptable wb gef grant"
"P093775","draft implementation schedule project developed prior appraisal"
"P093775","freshwater withdrawal internal resources foreign direct investment net inflows emissions capita mt portfdiq equity net inflows tt gdp unit energy usq ppp kg oil equivalent composition total eiternal debt"
"P093775","gap analysis legal framework undertaken project identify support steps completely harmonize legislation"
"P093775","procurement notice gpn published online printed version united nations development business undb"
"P093775","lack funds capacity feasibility study design barrier attracting investments rural"
"P093775","loan covenant established borrower ensure budget allocations yearly project implementation project life"
"P093775","midterm review carried assess progress"
"P093775","midterm review carried assess progress"
"P093775","minimum financing percentage eu norm proposed taking account feedback consultations county commune representatives"
"P093775","detailed eu funds capital investments barrier participation poorer rural communas upfront funds required finance feasibility studies assessment undertaken quantifying accrued benefits project implementation monitoring evaluation program linked project results framework"
"P093775","recommendations addressed government including treasury management harmonization accounting standards practices decentralization rationalization exante financial control strengthening internal audit functions"
"P093775","cfaa recommendations addressed gor including treasury management harmonization accounting standards practices decentralization rationalization exante financial control strengthening internal audit functions"
"P093775","policy exception granted rvp international waterways policy opbp notification requirements"
"P093775","preaccession assessment eu notes issues concern romania decisive corrective actions include accelerate implementation environmental acquis strengthening administrative capacity country reap benefits eu postaccession funds"
"P093775","preliminary agreement signed parties"
"P093775","preliminary assessment carried identify nvzs based sources nitrate pollution livestock waste inorganic fertilizer soil characteristics determining movement nitrates water bodies"
"P093775","procurement officer appointed project appraisal trained bidding documents activities"
"P093775","project management unit ministry environment sustainable development mesd closed june responsible financial management aspects project"
"P093775","proposed farm restructuring project helping support information system paying agency monitor nitrates directive compliance linked agriculture subsidy payments"
"P093775","public awareness campaign water sanitation conducted romanian counties included education blue baby disease marking revealed nitrates contamination rural widespread official statistics"
"P093775","quick baseline survey carried preparation tdss annex"
"P093775","considered instrument investments type activities supported clients experience bank procedures ease combining funds gef grant resources"
"P093775","scheme approved customer agreement level service provided proven acceptance community adequate service charges sustain scheme"
"P093775","scheme approved customer agreement level service provided proven acceptance community adequate service charges sustain scheme"
"P093775","risk identified refers resistance behavior elderly"
"P093775","separate nutrient pollution control project agreed immediately benefit practical ongoing experience adopted quickly meet romanias commitments accession"
"P093775","similar preparation process tds preparing investments pypy"
"P093775","study developing institutional mechanism coordinate responsibilities preparation implementation management projects eu funds"
"P093775","swap simplify loan disbursements focus bank client support technical administrative fiduciary issues"
"P093775","table detailing risks annex"
"P093775","total eleven counties selected ten eleven river basins"
"P093775","training program advisory staff farmers funded project onfarm demonstration program basis disseminating results improved practices"
"P093775","training program advisory staff farmers funded project onfarm demonstration program basis disseminating results improved practices"
"P093775","erosionprone locations project afforested buffer zones farms nutrient management reduced chemical fertilizer application increased organic manure increased farms start arable"
"P093775","total nitrogen input stems agriculture municipal waste water accounts industry"
"P093775","accounting dependence implementing entity set distinct project manual accounting specific accounting ledgers accounting software"
"P093775","accounting policies procedures project reflected project financial manual"
"P093775","accounting policies procedures"
"P093775","accounting stafing"
"P093775","activities representative ten river basins serve pilots entire country provide benchmarks practices"
"P093775","activities relevant proposed investment include support institutional capacity developing waste management systems romania meet eu standards development implementation plan environment acquis transposition relevant legislation support mesd technical assistance waste management infrastructure projects esc program program extend scope activities waste management infrastructure investments localregional level"
"P093775","activities promoted gef alternative increase significantly environmentally friendly agricultural practices lowcost water wastewater treatment reduce nutrient discharge surface ground waters romania"
"P093775","additional accounting policies applied project standard accounting policies budget entities include major assumptions accrual accounting basis recording transactions reporting ron gef grant currency da consolidated ifrs prepared components including donor funds"
"P093775","additional support provided institutions forming interministerial committee application nitrates directive ica"
"P093775","administrative arrangements continue project maintain strong coordination evolve line decentralization county level include prefect specific line ongoing reforms agriculture agencies"
"P093775","agreement scope finalization terms reference expected py started concluded py"
"P093775","agreements eu improved water management include addressing nitrate pollution agricultural sources"
"P093775","agricultural household sources nitrate pollution"
"P093775","agricultural pollution control project million gef ip ss approval date status implementation"
"P093775","agriculture mainstay romanian economy primarily due abundant natural resource base"
"P093775","aid capita longterm economic trends consumer prices annual change"
"P093775","contracts financed bank undertaken accordance procedures set banks guidelines procurement ibrd loans ida credits dated procurement guidelines"
"P093775","labor costs drovided bv commune"
"P093775","replenishments transactions priorreview threshold documented"
"P093775","factors converge idea capacity willingness pay individuals communes acceptable"
"P093775","practices contributed decrease nutrient loads entering groundwater surface water bodies"
"P093775","carried procurement procedures"
"P093775","projects public awareness campaign field visits workshops farmers adjoining encouraged adopt environmentally friendly agricultural practices resulting larger impact project"
"P093775","alternative implementation arrangements considered view reducing dispersion efforts regional approach regional environmental protection agencies"
"P093775","alternatives considered reasons rejection"
"P093775","actions implementation eu nitrates directive initiated apcp significant amount remains comprehensive implementation national scale"
"P093775","onfarm investment proper animal waste management critical nitrates directive compliance directly supported project eu grant funds cap pillar"
"P093775","swap notion dropped current project design builds advancement romanian fiduciary systems"
"P093775","agrienvironment project implemented january december focused development national agri environment program creation institutional structure agrienvironment program strengthening agency implementation agrienvironment measures strengthening system training advice implementation control monitoring regard sapard agrienvironment program"
"P093775","analysis examining cost effectiveness nutrient reduction interventions carried ongoing agricultural pollution control project apcp results assess effectiveness inpcp"
"P093775","dutch grant finance budget adviser ministry environment sustainable development finance detailed review nitrate vulnerable zones"
"P093775","economic analysis costeffectiveness approach financial analysis financing operation maintenance costs assessing affordability waste platforms rural water infrastructure biogas digestion"
"P093775","environment management plan emp prepared ensure activities components closely monitored define responsibilities"
"P093775","environment review undertaken describes local procedure environment review issue permits identifies potential issues expected mitigation measures"
"P093775","environmental review environmental management plan prepared project evaluated potential impacts"
"P093775","exception provided financing feasibility studies water sewer investments"
"P093775","initiative specifically reducing nutrient loads surface ground water bodies romania implementation agricultural pollution control proiect apcp"
"P093775","initial indication demand obtained evaluation tds nvzs action plans developed"
"P093775","integrated program improve rural water sanitation solid waste management tackled"
"P093775","interministerial committee set coordinate implementation nitrates directive monitoring control nutrient pollution cuts sectors ministries clarification institutional responsibilities ensure system meets eu reporting requirements"
"P093775","anar chair water basin water directorate county water district level nitrates directive"
"P093775","anar charge collecting providing data water quality nitrate pollution"
"P093775","anar responsible sampling analyses water quality obtaining relevant data agencies public health authority environmental protection agency subordinated mesd providing baseline water quality data project helping develop projectspecific monitoring network required complete data collection"
"P093775","anar chair water basin water directorate county water district level nitrates directive"
"P093775","annex country sector program background romania integrated nutrient pollution control project"
"P093775","annex country glance romania integrated nutrient pollution control project romania glance europe upper keg development indicators central middle age distribution"
"P093775","annex related projects financed bank andor agencies romania integrated nutrient pollution control project ibrd gef"
"P093775","annex procurement arrangements integrated nutrient pollution control project"
"P093775","annex project preparation supervision romania integrated nutrient pollution control project planned actual review july initial pid pic july initial isds pic july appraisal january negotiations february boardrvp approval march planned date effectiveness june planned date midterm review november planned closing date june institutions responsible preparation project ministry environmental protection waters national administration romanian waters anar bank staff consultants project included title unit karin shepardson sr"
"P093775","annex results framework monitoring integrated nutrient pollution control project results framework pdo project outcome indicators project outcome information objective support targeted nvzs yr determine government romania meet reduction nutrient load nutrient reduction technologies eu nitrates directive requirements discharge water bodies effective readily adoptable reducing nutrient discharges farmers water bodies promoting population yr feed final project behavioral change communal project adopting preventative evaluation level strengthening remedial measures reduce institutional regulatory capacity nutrient discharges"
"P093775","annex roster review romania integrated nutrient pollution control project richard kenchington marine pty po jamis act australia scientific technical soundness scientific technical basis project sound"
"P093775","annex safeguard policy issues romania integrated nutrient pollution control project"
"P093775","annual plans budget submitted ica approval"
"P093775","structure management staffing implementing entities require prior agreement ibrd"
"P093775","impacts minor localized nature linked construction operations investments"
"P093775","apcp significant progress demonstrating reduction discharge nutrient pollution water bodies project meeting global objectives reducing nutrient pollution romanias water bodies"
"P093775","appraisal summary"
"P093775","cofinancing requirement commune based investments"
"P093775","approvals pending commitment fy approval company loan equity quasi partic"
"P093775","percent population project adopting preventative remedial measures reduce nutrient discharges"
"P093775","pilot calarasi county apcp significant progress meeting global objectives reducing nutrient pollution romanias water bodies results provide lessons applied design countrywide inpcp"
"P093775","result localities designated nitrate vulnerable zones"
"P093775","noted earlier project context rehabilitation black sea linked strategic action plan protection rehabilitation black sea bssap formulated assistance gef discussed"
"P093775","date report borrower compliance audit covenants existing bankfinanced projects"
"P093775","date report compliance audit covenants existing bankfinanced proj ects"
"P093775","project supervision missions bank conduct riskbased financial management supervisions intervals"
"P093775","replication strategy project develop maintain website focusing projects objectives activities progress impact demonstrating achieving objectives partnership program"
"P093775","campaign nitratetesting kits provided mayors schools test public mark nitrate levels exceed acceptable levels"
"P093775","capacity building anar provided additional monitoring funds repair additional autolabs equipment training facilities cope increased monitoring responsibilities eu accession"
"P093775","effort project assist integration legal framework nitrates phosphates sludge"
"P093775","administrative capacity budgetary posts allocated sector increase insufficient ensure proper implementation environment acquis concerns continuity staff ministry"
"P093775","required nitrates directive code agricultural practices prepared aegis apcp subsequently amended meet eus requirements applied countrywide proposed inpcp"
"P093775","required bankaccredited financial management specialist assist supervision process"
"P093775","expected communes people cost effective capita costs communes excessively affordability willingness consumers meet operational maintenance costs"
"P093775","expected communes people qualify capita costs communes excessively affordability willingness consumers meet operational maintenance costs"
"P093775","eu providing grants similar project investments joint pooling funds eu considered"
"P093775","experience apcp costs supported regular local budgets andor compost sales revenues"
"P093775","internal audit department continues develop project rely extent project internal audit"
"P093775","project finance significant volume corruption risk substantial independent auditors acceptable terms"
"P093775","assessment agencys capacity implement procurement"
"P093775","targeted nvzs percent reduction nutrient discharge water bodies"
"P093775","midterm borrower bank review recommendations study development institutional mechanism coordinate responsibilities enable beneficiaries relevant institutions access implement manage eu funds"
"P093775","midterm borrower bank review recommendations study development institutional mechanism coordinate responsibilities enable beneficiaries relevant institutions access implement manage eu funds"
"P093775","cost tables provide construction communal stores capacity holding tons livestock waste commune household storage bunkers"
"P093775","commune level mayors participate study tours arranged county platform operators visit calarasi extension staff farmers training nutrient management component"
"P093775","county level staff undertake study tours eu trainers trained national level train staff agencies represented nitrates directive implementation"
"P093775","local level significant resources improve status existing staff recruit inspectors train adequately"
"P093775","water basin level training focus upgrading sampling procedures implementation staff"
"P093775","audit report due date entity financial statements nia project financial statements pfs including soes months designated accounts"
"P093775","balaton switzerland dra danube mu ra maro muresul ur es romania za beg bu ljubljana tisa zagreb ej tim slovenia romania arg ialomita kolpa es integrated milan nutrient sa venice kupa va bucharest ar ta ol jiu dun pollution control project bas sna belgrade ve danube river basin vr bo veilka ea bosnia nutrient pollution risk serbia transboundary groundwater bodies tim va dr ya herzegovina ina black ntr zapadna ta danube river basin sarajevo ora va sea ibar surface water body risk nisa va sk ur juz split na lim surface water body possibly risk sofia av surface water body risk bulgaria monte transboundary groundwater bodies negro podgorica selected cities national capitals skopje turkey international boundaries"
"P093775","bank resources bb bbgef"
"P093775","bank response comments received stap reviewer project preparation team pleased receive comments stap reviewer endorsed technical scientific soundness project conformity gef goals guidelines regional context replicability sustainability"
"P093775","based affordability analysis eligibility criteria investment support cost capita cost exceed euro collection treatment schemes euro enhancement construction treatment facilities"
"P093775","based average consumption combined water wastewater tariff ron cubic meter estimated monthly tariff average household ron"
"P093775","based initial data nvzscommunes communes presently designated nvzs project investments population households cover hectares agricultural land cattle pigs sheepgoats poultry"
"P093775","based affordability analysis eligibility criteria investment support cost capita cost exceed euro collection treatment schemes euro enhancement construction treatment facilities"
"P093775","baseline cost million euros"
"P093775","baseline data specific selected investments sites collected survey instruments"
"P093775","baseline scenario"
"P093775","signing contracts project units verify compare unit prices obtained local international market internet similar"
"P093775","improvements quality ground surface waters project benefits include progress compliance eu nitrates directive increased absorption capacity future eu funds water sanitation ii sequestering carbon grasslands croplands forests iii improvements health improvement drinking water sanitation hygiene population iv additional farm income effective organic waste crop rotations organic products improved livestock grazing practices improved agricultural productivity agricultural practices input farm management increased capacity building local institutions"
