"Project","Text"
"P092218","ifis including ifc retain minimum shareholding iiffs operations provide measure stability ownership level remain assist iiff operations"
"P092218","ifls mobilized substantial amounts grants project development effort"
"P092218","iiff aims draw initiatives apply focused policy advice project finance expertise commercialdrive advantages access attractive longterm finance raise private investment infrastructure times current levels"
"P092218","iiff fits firmly ifcs infrastructure dept cin strategy indonesia"
"P092218","iiff forms development priorities government aimed supporting growth poverty reduction addressing key constraint countrys economy growth inadequate infrastructure"
"P092218","iiff established time assessment"
"P092218","iiff financial institution complements existing financial sector time unique partnership government multi bilateral donorsinvestors private sector managed privately run commercial lines independence accountability"
"P092218","iiff line ifcs global financial markets cgf departments strategic objectives"
"P092218","iiff integral comprehensive government strategy accelerate investment infrastructure indonesia establishes enhances middleincome country mic status"
"P092218","iiff expected achieve objective building capacity skills providing longterm financing innovative financial products advisory services"
"P092218","iiff expected contribute ongoing policy reform initiatives play role project development establish national repository skills experience relating ppp projects create funding opportunities investor classes"
"P092218","iiff intended expected lead increased infrastructure investment delivery infrastructure services mediumlong term"
"P092218","iiff projected leverage total capital million raise billion domestic internationalcapital markets"
"P092218","iiff governments response lack longterm financing infrastructure projects"
"P092218","iiff create bankable infrastructure projects reach financial close offering advisory services relating policy reform project preparation transaction bidding structures"
"P092218","iiff address key weaknesses indonesias financial sector complement role existing financial institutions"
"P092218","iiff adopt corporate governance practices confirm position credible institution eyes stakeholders"
"P092218","iiff commercially oriented private sector governance mandated equipped mobilize local currency private financing tenor terms price development creditworthy infrastructure projects indonesia balance sheet structure credit rating borrow private debt market institutional investors lending funds individual projects terms private commercially funded infrastructure projects preferably cofinancing basis mobilizing sources financing providing financial products enhance credit individual infrastructure projects mobilize additional financing projects providing advisory services assisting creation bankable infrastructure projects policy support"
"P092218","iiff established board approval staffing final operations manual prior project effectiveness"
"P092218","iiff established board approval staffing final operations manual prior project effectiveness"
"P092218","iiff established nonbank financial institution provide variety financial products services support commercially viable infrastructure subprojects"
"P092218","iiff established approval development partners equity loan commitments obtained"
"P092218","iiff regulated bapepamlk broad framework regulation nonbank finance companies"
"P092218","iiff benefit longterm debt provided government loans provided bank adb"
"P092218","iiff build momentum generated result actions"
"P092218","iiff catalyze private investor commercially viable infrastructure projects national local level addressing ithe shortage specialized project finance infrastructure expertise ii design quality infrastructure concessions iiiensuring availability longterm debt offering additional sources equity"
"P092429","covenants bea maintain financial management system acceptable bank"
"P092429","development agencies imf support implementation sdds macroeconomic data improvement quarterly national accounts gfs bop"
"P092429","munilateral"
"P092429","include inew information processing analysis solutions developed tested iithe subsystems unified readymade software components standard industrial interfaces iii subsystems based solutions increased functionality application organizational levels statistical observation utilization midlevel specialists iv basis collective cis users irrespective geographic location tested tools creation maintenance databases economists developed tested accepted vi technology efficient warehousing processing microdata aggregated statistical data developed vii rosstats web site upgraded providing level openness tools searching statistical information users"
"P092429","participation conferences workshops project subject matter banks prior agreement procured solesource basis"
"P092429","partnership arrangements nia"
"P092429","payments designated account cover eligible expenditures project"
"P092429","refer annex details procurement arrangements"
"P092429","poland karelia la saint petersburg insu pen di kolyma pskov petrozavodsk yr ange tay irka novgorod arkhangelsk che naryan mar rskiy belarus ran kolmya yamal ga ge wland smolensk pen lo palana tver vologda gyda kh siberian moscow yaroslavl kotlas vorkuta pen"
"P092429","policy exceptions readiness"
"P092429","unacceptable features invalidated adding annex schedule mandatory provisions procurement bankfinanced contracts subject national competitive bidding loan agreement assure conducted procedures acceptable bank"
"P092429","debtgdp"
"P092429","prior postreview contracts procurement plan public education training research institutions services modernization statistics methodology component enhancement social statistics component human resource development training component banks prior agreement procured public education training research institutions including dependent institutions services development modern design technology statistical data collection processing dissemination component satisfactorily established suitably qualified private sector consultant readily assignment"
"P092429","prior postreview contracts procurement plan"
"P092429","privata principal repayments mf"
"P092429","procurement activities carried bureau economic analysis foundation bea selected piu"
"P092429","procurement proposed project carried accordance world banks guidelines procurement ibrd loans ida credits dated guidelines selection employment consultants world bank borrowers dated provisions stipulated legal agreement"
"P092429","procurement procured project include information technology equipment hardware software telecommunications equipment office equipment related technical services"
"P092429","procurement plan"
"P092429","program assistant decdg robert schware lead informatics specialist citpo lucas ojiambo sr"
"P092429","program objective phases nia"
"P092429","progress hampered improve techniques evaluate income distributions measure socioeconomic differentiation major population region income components"
"P092429","progress date"
"P092429","project component modernization economic statistics methodology"
"P092429","project component development modern design technology statistical data collection processing dissemination system"
"P092429","project component enhancement social statistics"
"P092429","project component human resource development"
"P092429","project component project management"
"P092429","project components"
"P092429","project description"
"P092429","project description onesentence summary component ref pad technical annex modernization statistics methodology component ensure development system national accounts harmonized international standards including introduction internationally compatible classifications development institutional sectors accounts satellite accounts"
"P092429","project development objective key indicators"
"P092429","project development objective ref pad technicalannex main objective project build sustainable statistical system timely coherent trustworthy statistical data economy social conditions russia required government business society informed decisions"
"P092429","project implementation undertaken federal statistics service russian federation rosstat main budget executor project"
"P092429","project interim unaudited financial reports ifrs project monitoring supervision"
"P092429","project level budget funds provided rosstat significantly simplifying flow funds"
"P092429","project management component support project implementation unit piu"
"P092429","rationale bank involvement"
"P092429","recently statistical master plan smp mediumterm federal targeted program ftp development statistics russia prepared"
"P092429","remaining costs approval"
"P092429","remote data collection purposes social economic statistics labor statistics household budget statistics health social security statistics"
"P092429","report ru project appraisal document proposed loan ln amount million russian federation statistical system development project statcap apl program june poverty reduction economic management sector unit russian federation country unit europe central asia region document restricted distribution recipients performance official duties"
"P092429","reporting monitoring"
"P092429","risk analysis"
"P092429","rosstat collects data federal ministries agencies"
"P092429","rosstat decided implement extension pilots"
"P092429","rosstat direct responsibility department determines strategy"
"P092429","rosstat supports development monitoring evaluation framework evaluate achievement investments realized technical assistance develop suite indicators standard statistical community"
"P092429","rosstat oversight authority regional statistical offices regions country"
"P092429","rosstat total responsibility collection primary secondary data regional offices primary data collection undertaken field staff statistical offices rayon regional level processed data transferred central office arrangements"
"P092429","rosstat federal executive body responsible coordination operational control statistical activities russia"
"P092429","rosstat responsible preparation implementation federal targeted program ftp development statistics russia"
"P092429","rosstat evolving line ministries agencies"
"P092429","rosstat finance cost equipment roll national system construction civil computing centers ongoing preexisting investment"
"P092429","rosstat finance cost equipment rollout national system construction civil computing centers ongoing preexisting investment"
"P092429","rosstat implement information communication technologies ict infrastructure developed stasys project successfully tested pilot regions russia"
"P092429","rosstat require practice technical assistance review current security privacy arrangements systems applications information cis identify security weaknesses develop plan action address security performance issues"
"P092429","rosstat designated national statistical office reports government"
"P092429","rosstatrosstat drafted support international statistical community federal law oficial statistical services government statistics system russian federation"
"P092429","rosstats main functions mandated government regulation issued july establishing federal statistical service"
"P092429","russia adopted ftp developed smp met eligibility criterion statcap"
"P092429","russian federation statistical system project appraisal document europe central asia ecspe date june team leader misha"
"P092429","russian federation statement ifcs held disbursed portfolio millions dollars committed disbursed ifc ifc fy approval company loan equity quasi partic"
"P092429","safeguard policies safeguard policies triggered project environmental assessment opbp"
"P092429","samara len en krasnodar volgograd ufa yekaterinburg maykop al stavropol sii eor dzhug chelyabinsk tyumen ye cherkessk elista orenburg gora elbrus bo lain ppla kurgan sey nalchikastrakhan ra angara vladikavkaz nazran ur groznyy omsk georgia tomsk makhachkala krasnoyarsk yuzhno novosibirsk kemerovo sea sakhalinsk azerbaijan novokuznetsk lake ian barnaul blagoveshchensk khabarovsk abakan baikal birobidzhan ust ordynskiy sp chita ta ca uzbekistan irkutsk ulan ude li gorno aginskoye kyzyl otea altaysk russ sikh feder china vladivostok sea oblast centers japan mongolia national capital"
"P092429","data enhance potential evidencebased decision policy program project levels"
"P092429","improved data availability enhance potential foe evidencebased decision policy program project levels"
"P092429","organizational structure technical matter political issue"
"P092429","selection consultants consulting services utilized modernization economic statistics methodology ii development data collection processing dissemination technologies iiiimprovement social statistics iv preparation conducting training staff statistical offices monitoring project implementation basis target indicators vi preparation proposals itstrategy preparing terms references technical requirements vii conducting financial audit project"
"P092429","selection individual consultants carried section consultants guidelines including paragraph section selection individual consultants solesource basis"
"P092429","services acquiring international experience meet requirements paragraph consultant guidelines singlesource selection banks prior agreement procured single source accordance provisions paragraphs consultant guidelines"
"P092429","shodterm net flows payments net transfers development economics annex maps russian federation statistical system development project map produced map design unit"
"P092429","short lists consultants services estimated cost equivalent contract awarded basis qcbs qbs lcs cqs comprised national consultants accordance provisions paragraph consultant guidelines"
"P092429","bea desire switch report based disbursement initial stage project implementation budgeting system incorporated accounting system"
"P092429","significant nonstandard conditions"
"P092429","improvements rosstat conditional improvements system"
"P092429","statcap projects rule multiagency cover improvements agencies data producers major users"
"P092429","statcap projects rule multiagency nature cover improvements agenciesdata producers major users require involvement institutions stages implementation"
"P092429","statistical data indicators tailored progress efforts raise living standards reduce social inequality basic social benefits reach lowestincome population"
"P092429","statistical functions russia divided federal service statistics russian federation rosstat line ministries agencies federal government rosstat playing leadership role"
"P092429","statistical infrastructure enhanced action classifications standards ensure questionnaire design sample selection total classifications redesign project correct data collection editing imputation sss compatible deficiencies analysis dissemination procedures equivalent international lassifications results compared mastering international standards baseline data evaluate project filling statistical questioners utcome nternational organizations narmonized data surveys onducted sample basis reduction respondent enterprise burden resulting introduction administrative data replace survey data availability meta data statistical data published"
"P092429","statistics true public limited means cost recovery"
"P092429","statistics eurostat taci harmonization statistical indicators methodology international standards methods optimization data collection accordance market economy requirements annex results framework monitoring russian federation statistical system development project results framework pdo project outcome indicators project outcome information contributing ongoing construction poi regular analysis users sustainable statistical system satisfaction rosstat management efficiently timely project coordinator monitor coherent trustworthy statistical data progress establishing intermediate economy social poi average score indicators action conditions russia required rosc style review satisfactorily implemented government business society informed decisions progress project outcomes poi share statistical information reported annually compared provided rosstat users baseline data break established time schedule midterm review"
"P092429","statistics living standards poverty measurement"
"P092429","strategic context rationale"
"P092429","stroganov deputy"
"P092429","agencies pius advantage skilled consultants reliable suitable standalone computerized information systems"
"P092429","agencies advantage skilled consultants reliable suitable standalone computerized information systems"
"P092429","agencies puis advantage skilled consultants reliable suitable standalone computerized information systems"
"P092429","supervision plan"
"P092429","sustainability"
"P092429","sustainability project contribute significantly russian governments goal establishing egovernment"
"P092429","sustainability investments depends adequate operation maintenance om hardware systems software availability funds expand pilot project"
"P092429","sustainability investments promoted keeping projected operation maintenance costs longterm warranty contracts ensuring funding rollout system nation wide"
"P092429","sustainability infrastructure systems procedures project depend governments future budgetary support statistical system"
"P092429","address issue russian federation implemented mediumterm federal programs reform statistical system recent past interagency program completed"
"P092429","table summarizes financial management assessment risk ratings project fm risk risk risk mitigation measures risk rating mitigation country level mitigate risk recommended existing bea engaging private independent auditors"
"P092429","team efforts foreign local experts significantly shorten time introducing standards methodologies data collection schemes compilation dissemination procedures reduces cost implementation"
"P092429","technical annex detailed descriptions component"
"P092429","technical services related organization training procured foreign firms participate tenders estimated cost equivalent contract"
"P092429","tendency recover implementation delays putting moment pressure procurement procedures sense reduction time guidelines"
"P092429","create basis quality survey results constructing household sector accounts"
"P092429","accounting system acceptable bank"
"P092429","assessment found bea sufficient experience procurement cycle management"
"P092429","audit ssspd audit bea conducted independent private auditors acceptable bank international standards auditing"
"P092429","bank possesses unique expertise resources developing guiding comprehensive integrated targeted projects statistical capacity building"
"P092429","bank solid user economic social data broad knowledge countrys development situation specific focus capacity building equipped assist government effort supporting project emphasis capacitybuilding promotion statistics policy design monitoring evaluation commitment poverty reduction russia"
"P092429","banks ability promote international cooperation public sector coordinate international procurement undoubted statistics unique support clients development goals"
"P092429","bea formal set accounting procedures internal controls including authorization segregation duties"
"P092429","bea adequate internal controls project implementation including adequate segregation duties defined internal control procedures expenditure approval reconciliation disbursement summaries world bank project accounting records"
"P092429","bea completed implementation russian bureau economic analysis project stasys project"
"P092429","bea behalf deal procurement activities project accounting financial management implementingthe sssdp project activities"
"P092429","bea management information system projects entity accounting reporting"
"P092429","bea responsible producing financial reports bank"
"P092429","bea monitor implementation project quarterly financial management reports annual technical audits reports annual basis"
"P092429","bea produce set ifrs quarter project"
"P092429","benchmarks indicators account extent results user survey held stasys project implementation"
"P092429","benefit improve coordination function experience gained"
"P092429","benefits efficiencies derived systems difficult quantify"
"P092429","borrower appraisal developed procurement plan project basis procurement methods"
"P092429","ceiling designated account equivalent million"
"P092429","completion programs resulted emergence virtually statistical system aligned socioeconomic situation conforms basic principles official statistics set statistical commission"
"P092429","concept system anual european system integrated social protection statistics esspros reflect financial flows directed social protection population"
"P092429","contract audit awarded project implementation extended yeartoyear auditor subject satisfactory performance"
"P092429","cooperation agencies implemented bilateral basis depends goodwill partner agency human resources mention level priority statistics agencies"
"P092429","core instrument system income expenditure accounts social assistance system"
"P092429","core statistical programs enhanced ensure meet action international standards national methods data ensure terms coverage content collection redesign project correct comparability time coherence mdg indicators deficiencies produced sss results compared compliance icls baseline data evaluate project household income expenditure outcome methodology availability data skilled labor demand skilled labor hidden earnings"
"P092429","corruption risk project assessed modest limited cash payments project funds training expenses grants"
"P092429","cost audit financed proceeds loan"
"P092429","statistical personnel dataproviding agencies"
"P092429","current country partnership strategy cps developed envisions partnership russian government realization primary objectives sustaining rapid growth improving public sector management performance improving delivery social services enhancing russias global role"
"P092429","current hbs modernized achieve closest compliance methodologies household expenditure consumption prescribed resolution household income expenditure statistics international labor statistics conference"
"P092429","department interfaces interregional center deals testing rollout hardware software procedures subsequent processing data"
"P092429","developed tools require testing pilot regions"
"P092429","diamonds key indicators country bold compared incomegroup average"
"P092429","economic benefits project derive sources"
"P092429","economic benefits project derive improvements efficiency statistical operations increased data sharing statistical system data enhance potential evidencebased decisionmaking reduction costs missing inaccurate data"
"P092429","efficiency statistical data services improved significantly provide federal bodies executive government statistical data analytical materials accompanied graphics maps short notice"
"P092429","environmental screening category adverse environmental"
"P092429","evaluation carried independent agency selected implementing agency"
"P092429","federal service statistics russian federation rosstat responsible implementation project including progress reports coordination parties concerned"
"P092429","financial management arrangements bea reviewed periodically previous project supervisions found satisfactory"
"P092429","financial management arrangements project acceptable bank"
"P092429","financial management functions project handled bureau economic analysis foundation bea bea responsible funds accounting reporting auditing"
"P092429","financial management systems implementing agencies support management deployment resources purpose ensuring economy efficiency effectiveness delivery outputs required achieve desired outcomes"
"P092429","findings recommendations ta serve input midterm review"
"P092429","final project audits cover months"
"P092429","programs goal adoption internationally accepted accounting statistics principles required markettype economic development approved supreme council russian federation resolution october program reform statistics service approved government russian federation resolution november interagency program development statistical system aspects coincides stasys project wb adopted goskomstat resolution november"
"P092429","programs focused adoption internationally accepted accounting statistical principles"
"P092429","pillars correspond closely pillars previous cas channel support directly development challenges policies elaborated governments mediumterm economic program focus regions"
"P092429","fm assessment identified weaknesses corrected weakness action responsible completion date person fm revised financial bea finance board presentation date management manual director incorporate specific features requirements project"
"P092429","focus project modernization statistical system environment impact"
"P092429","chart identifies audit reports required submitted project implementation agency due date submission"
"P092429","recommendations mitigate potential risks implementation procurement project staff responsible procurement additional training procurement consulting services successful implementation project guidelines turin courses recommended procurement specialist hired loan effective"
"P092429","fourth pillar forms basis assistance concerns russias integration world economy donor community"
"P092429","ftp proposed budget"
"P092429","ftp concrete time horizon aims continue modernization statistical system russian federation"
"P092429","level risk connected procurement activity russia considered"
"P092429","targets program pool statistical resources efficient statistics management monitoring forecasting statistics accessible achieve transparency methodologies international statistical standards classifications improving data quality comparability reduce respondent burden reporting organizations expanding administrative data effective data sharing agencies government widely sample surveys facilitate benchmarking monitoring countrys socioeconomic development targets performance criteria achieve quality improvements official statistics ensure development statistical data gathering processing storage distribution capabilities modern ict including internet establish sustainable facilities continuous professional training skill development statisticians"
"P092429","government putting increasing emphasis importance transparency recently subscribed imf special data dissemination standard sdds"
"P092429","government investment demonstrates commitment ownership project"
"P092429","government measures reform social services fight poverty forces demand social statistics"
"P092429","government russia rosstat implemented mediumterm programs promote modernization statistical processes introduction international standards modern data collection processing dissemination"
"P092429","governments comprehensive reform program supported world bank priority fy improving business environment enhancing competition strengthening public sector management mitigating social environmental risks"
"P092429","governments vision midterm development russia outlined socio economic program halving incidence poverty declared priority goal"
"P092429","composition resources terms reference satisfactory bank established borrower"
"P092429","comprises authorized representatives rosstat ministry finance russian federation mof ministry economic development trade russian federation medt"
"P092429","ict infrastructure sufficient action facilitate modern methods collection ensure rosstat website visits redesign project correct production dissemination data adequate funds annum deficiencies resources maintain infrastructure availability data collected remoteidistancedmethods results compared baseline data evaluate project computer equipment rosstat outcome staff availability microdata bases users access hbs lfs statistical tasks resolved technology basis forwarded united foundation algorithms programs sn ci fi annex detailed project description russian federation statistical system development project"
"P092429","implementing agencies responsible ensuring acceptable financial management reporting procedures purposes project date effectiveness relevant legal documents"
"P092429","improved availability comprehensive sets macroeconomic social povertyrelated labor market indicators regional breakdowns contribute monitoring policy implementation"
"P092429","initial idea set duration project based experience gained implementing agency stasys"
"P092429","integrated base enterprise microdata include systems sample design construction sample rotation coordination account international experience"
"P092429","internal control procedures project explicitly defined financial management section om prepared bea reviewed bank prior board presentation"
"P092429","international internetranking firm rambler rates site top administrative sites russia"
"P092429","key element statcap devotion implementation national statistical development strategy approbation smp"
"P092429","key functions summarized plans statistical surveys arrangements inspecting statistical economic accounting federal regional levels organize implementation federal regional statistical surveys collect process provide statistical data country region conduct statistical analysis economic social development exercise statistical supervision administer coordinate statistical survey questionnaires designed departments"
"P092429","key issues risks procurement implementation project identified include uncertain political legal financial environment"
"P092429","key objective program stated establish integrated statistical system ensure production timely exhaustive reliable macroeconomic statistics integrating statistical data resources countrywide scale effective statistics management forecasting including analysis current condition development trends national economy financial system demographics society"
"P092429","key project risks mitigation measures provided risk matrix risk rating risks risk mitigation measures mitigation project development obj ect ive commitment government training officials data users support statistical statistics improving data quality promote statistics monitoring evaluating programs projects"
"P092429","key reason practice militates true ownership accountability beneficiary entities longterm institutional capacitybuilding beneficiary entities designing implementing modernization plans"
"P092429","body information involved organization coordination terms classifications economic content similar data range subjects surveyed"
"P092429","program coordinated medt ministry industry science ministry labor customs committee"
"P092429","lead agency project statistical agency country russian federation rosstat"
"P092429","location project moscow regional capitals"
"P092429","main responsibility rosstat compilation national accounts cpi ppi enterprise statistics incomes living standards population employment unemployment statistics statistics agriculture maintaining statistical register"
"P092429","main objective project support implementation socio economic program achievement current national priorities health education housing agriculture generating statistical data support monitor evaluate administrative reform promote performance management performance based budgeting adopt international accounting standards facilitate municipal reform programs efficient effective"
"P092429","main participants project federal statistics service regional bodies dependent organizations"
"P092429","main project outcomes stasys project improved statistical standards methodologies economic statistics adaptation data collection instruments suit market based economy trained staff computerization statistical system"
"P092429","major components project planned"
"P092429","major drawbacks organizational arrangements uneven degree capacities including human financial logistics management computing dataproviding agencies supply quality data international standards law statistics"
"P092429","ministry finance oversee operations rosstat implementing project"
"P092429","mitigating actions summarized size procurement thresholds frequency banks prior review determined level control assessment procurement capacities risks corruption fraud country enhanced disclosure transparency project related information complaints handling mechanism complaints bidders observers parties promptly forwarded borrower consideration followup action enhanced internal controls limited cash payments project funds grants consultancy services accepted beneficiaries payment reliance regular audits project accounting chamber rf supreme audit institution internal audit units mof intensive bank supervision including annual visits supervision missions selected beneficiary entities"
"P092429","mitigating actions summarized size procurement thresholds frequency banks prior review determined level control assessment procurement capacities risks corruption fraud country enhanced disclosure transparency project related information complaints handling mechanism complaints bidders observers parties promptly forwarded borrower consideration followup action enhanced internal controls limited cash payments project funds grants civil consultancy services accepted beneficiaries payment reliance regular audits project accounting chamber rf supreme audit institution internal audit units mof intensive bank supervision including annual visits supervision missions selected beneficiary entities"
"P092429","mitigating actions summarized size procurement thresholds frequency banks prior review determined level control assessment procurement capacities risks corruption fraud country enhanced disclosure transparency projectrelated information complaints handling mechanism complaints bidders observers parties promptly forwarded borrower consideration followup action enhanced internal controls limited cash payments project funds grants civil consultancy services accepted beneficiaries payment reliance regular audits project accounting chamber rf supreme audit institution internal audit units mof intensive bank supervision including annual visits supervision missions selected beneficiary entities"
"P092429","modernization includes upgrading development statistical operations procedures development statistical infrastructure including aspects sampling frames classifications data metadatabase structures geographic information systems establishing system human resource development providing equipment software"
"P092429","modernized sss improve economic policy private investment decisions providing pertinent reliable timely data contributing growth russian economy"
"P092429","obvious improved environment staff morale improved tools customtailored software"
"P092429","inputoutput tables based internationally compatible national classifications economic activities russian acronym okved national product classifications economic activity russian acronym okpd"
"P092429","project build achieved stasys hand renewed focus limited impact perceived"
"P092429","objective component increase percentage managers trainers data producers disseminators staff acquired required skills statistical operations"
"P092429","objective project assist government russian federation produce reliable timely accurate economic financial sociodemographic data policy formulation decisionmaking line international practice frameworks"
"P092429","objective provide vision level development framework covering specific proposals formulated reviewed"
"P092429","operating costs disbursed basis annual budgets agreed ibrd"
"P092429","financial management risk project moderate"
"P092429","fm risk project moderate"
"P092429","risk rating project determinedto moderate"
"P092429","bureau economic analysis foundation satisfactory implemented previous statistical project selected competitive bidding procedure january implement stasys"
"P092429","procurement function staffed persons head procurement department"
"P092429","ftp supported project subtasks task national accounts financial price statistics component social statistics component task international practices required institutional development establishing maintaining investments limited hardware software investments enable integration statistical resources based formation distributed data warehouses unified standards data metadata storage access users data webchannels online analytical processing olap technologies component"
"P092429","pfss include sources reporting period final funds category components financing audit cover period source soe statements statement designated months account notes financial statements reconciliation statement"
"P093765","assets dominate total asset base determine return assets botas receives"
"P093765","assets enter rae month completed"
"P093765","noise vibration due site explosives required"
"P093765","noise installationof silencers"
"P093765","noise results ambient noise measurements settlements close project site typical rural"
"P093765","npv yo million million npv io million million net expansion investments project finance compressor stations erzincan corum"
"P093765","technology mit kenneth beckman consultant international gas consulting"
"P093765","billion owed euas main municipalities ankara izmit istanbul"
"P093765","billion owed euas main municipalities ankara izmit istanbul"
"P093765","basis estimate annual seasonal storage starts million million rising million storage completed"
"P093765","observations carried period maximum reservoir level intent locating concentrated seepage dsi"
"P093765","manisa iran afyon tuz mus lake van detail elazig van usak gölü aegean izmir inset"
"P093765","erp project functional technical software infrastructure updated"
"P093765","location absence saturation zone ascertained tests repeated intervals observations suggest"
"P093765","reference set measurements carried dsi repeated yearly intervals"
"P093765","observed visit crest dam measuring cleared debris reactivated euas measuring global deformations embankment"
"P093765","account apply rate return overrecovery treat adjustment capitalized item include rae"
"P093765","water based drilling muds toxic materials"
"P093765","operating expenditure opex comprises fuel compressors operating maintenance costs"
"P093765","operation activities limited gas injection withdrawal potential operational impacts identified"
"P093765","operational costs project finance operational cost"
"P093765","operational efficiency proposed tuz golu storage facility lead reduction compressor costs loopline investment"
"P093765","operational efficiency tuz golu storage facility delivering gas transmission system pressure supporting pressure pipeline system avoiding compressor capacity system"
"P093765","options sector adjustment loan secal deemed unsuitable complex physical infrastructure financed time world bank bank engage closely preparation implementation components"
"P093765","organization gas markets botas imports natural gas turkey transmits pipelines"
"P093765","botas initiate procurements scheduled effectiveness date accordance banks procurement guidelines refer paragraph procurement guidelines paragraph consultant guidelines"
"P093765","indicators economic performance debt gnp ratio alsaimproving"
"P093765","potential investors lenders revenues storage expected earn"
"P093765","landowners continue lands construction period"
"P093765","outstanding receivables risen months sales billion"
"P093765","outstanding receivables risen months sales billion"
"P093765","time expected gas transmission company trading marketing functions increasingly separated privatized"
"P093765","fm rating satisfactory country issues public financial management turkey dominated outdated legal fiamework"
"P093765","overdue receivables collecting bills governmentowned consumers primarily municipalities"
"P093765","agricultural livestock mining quarryproducts manufactures total imports cif food fuel energy"
"P093765","gas demand forecast increase distribution services forecast commence"
"P093765","partnership arrangements ppiaf provided grant bank applied preparing credit rating obtaining credit rating"
"P093765","payments contractors suppliers consultants project account direct payments"
"P093765","peak shaving storage meet demand average cold days avoiding shortfall average contracted import quantities peak winter day minor storage form transmission lng tanks lng terminal demand"
"P093765","peak shaving tuz golu storage meet peak demand coldest days normal winter withdrawing extra gas days typically peak shaving average cold days reinjecting gas warmer days andor withdrawing gas slower rate warmer days"
"P093765","phase supply interruptions phase botas capture seasonal phase differential prices"
"P093765","policy exceptions readiness bank provided waiver requirement application procurement guidelines financing cushion gas project"
"P093765","potential impacts brine discharge tuz golu determined insignificant effluent providing water tuz golu manner quality naturally supplied groundwater sources feeding lake"
"P093765","potential project impact mitigation monitoring plans outlined tables"
"P093765","premia rate caps loan agreement rate collars"
"P093765","valueof debtgdp"
"P093765","principles storage regulation"
"P093765","prior world bank involvement botas contracted independent consultant prepare el report meet turkish environmental assessment ea requirements"
"P093765","private owners paid quickly reaching agreement official transactions transfer title andor registration easement restrictions titles completed civil begin"
"P093765","private owners paid quickly reaching agreement official transactions transfer title andor registration easement restrictions titles completed begin"
"P093765","procurement proposed project carried accordance world banks guidelines procurement ibrd loans ida credits dated guidelines selection employment consultants world bank borrowers dated provisions stipulated legal agreement"
"P093765","procurement goodssupply installation procured project include supply installation water brine lines supply installation gas storage plant including surface subsurface facilities supply installation compressor stations supply steel pipes"
"P093765","procurement nonconsulting services nonconsulting services foreseen project"
"P093765","procurement contracts foreseen project"
"P093765","procurement packaging gas storage component team botas reviewed detail benefits single epc engineeringprocurementconstruction package gas storage facility versus separating contracts subsurface surface facilities"
"P093765","procurement plan borrower appraisal developed procurement plan project implementation basis procurement methods"
"P093765","productivity gains pipeline investments pipe lower cost original"
"P093765","progress reports include schedule period"
"P093765","project components project components"
"P093765","project costs summarized annex"
"P093765","project description"
"P093765","project description onesentence summary component pad technical annex"
"P093765","project development objective key indicators project objective increase reliability stability gas supply turkey implementing critically gas storage network infrastructure support botas strengthening operations financially stable commercially managed corporation"
"P093765","project development objective pad technical annex project objective increase reliability stability gas supply turkey implementing critically gas storage network infrastructure support botas strengthening operations financially stable commercially managed corporation"
"P093765","project financial management issues moderate inherent risk moderate control risk risk mitigation strategy country financial management project implementation centralized botas"
"P093765","prompt advicefrom experts senior management project benefited significantly prompt timely senior management expert resources"
"P093765","public versus private financing team government reviewed possibility private sector construct operate storage facility"
"P093765","pump compressors"
"P093765","rationale bank involvement bank advising turkish government gas sector reforms implementation strategy"
"P093765","records public consultations included emp"
"P093765","reference emp details rable"
"P093765","reforms turkish natural gas sector governed natural gas market law"
