"Project","Text"
"P089985","projects disputed opbp"
"P089985","projects international waterways opbp"
"P089985","safety dams opbp"
"P089985","approved bank management approval policy exception sought board project include critical risks rated substantial xyes ref"
"P090990","improvements ground accompanied fiscal legislative reforms"
"P090990","include bappenas ministry finance approval projects budget administration special account loan account local planning bureau province level coordination provincial activities local environmental impact management agency environmental overview local communities nongovernmental organizations represent local stakeholders assist minimizing corruption attend bid processing"
"P090990","include preparation land acquisition law consolidate recent efforts improve land acquisition processes ii implementation progress multiyear performance based budgeting pbb mediumterm expenditure framework mtef period iii creation fiscal space reduction fuel subsidy iv amendment traffic road transport law provide establishment road preservation fund passage legislation set criteria publicprivate partnership ppp projects create risk management unit ministry finance mof foster private sector participation infrastructure vi separation regulatory service delivery functions toll roads creation regulatory body vii devolution responsibility managing provincial district roads local government viii strengthening procurement procedures ministry public mpw improved eprocurement systems procedural"
"P090990","measures improved transparency project implementation management"
"P090990","monitoring reporting arrangements enumerated detail pmm"
"P090990","reports progress measure performance results indicators established results framework annex"
"P090990","roads receive routine periodic maintenance"
"P090990","conduct site visits jointly pmu pius consultants semiannual basis project implementation period"
"P090990","confirm required safeguard staffing pmu pius provided required training carry responsibilities"
"P090990","field visits semiannual basis ensure emp larap implemented satisfactory manner"
"P090990","review efforts dgh implementing financial management procurement accordance pmm project management manual"
"P090990","action aimed developing system enable project supervision monitoring publicly accessible"
"P090990","action plan maps potential governance risks ii program activities address risks form action plan led implementing agency dgh supported government systems"
"P090990","action plan includes strengthened internal controls regular technical financial audits project activities strengthened payment validation procedures reduce risks fraud segregation financial functions rest project management maintain checks balances documentation project financial management procedures manual guide project staff steps train project staff financial management procedures"
"P090990","action plan includes strengthened internal controls regular technical financial audits project activities strengthened payment validation procedures reduce risks fraud segregation financial functions rest project management maintain checks balances documentation project financial management procedures manual guide project staff steps train project staff financial management procedures"
"P090990","assessment concluded implementation actions stated financial management action plan project satisfy banks financial management requirements stipulated opbp"
"P090990","bridge considered linked project op esmf loan agreement commitment government apply esmf bridge"
"P090990","component consulting services design supervision civil component management support technical audits improve quality construction support reduce corruption collusion procurement implementation series systematic safety audits road designs ensure compliance road safety standards regulations identify road hazards remedial treatments safety improvements"
"P090990","component finance betterment capacity expansion approximately km roads including bridges"
"P090990","component provide technical support implement dgh capacity building plan develop national road map risk resilient road infrastructure ii prepare norms standards procedures criteria nspk disaster risk management road sector iii carry multilevel national provincial local risk analysis focusing critical road segments development tools regular monitoring mitigation procedures iv implement technical standards construction maintenance road infrastructure budgeting contracting processes"
"P090990","corridor connects city padang major towns west coast bukittinggi sibolga bengkulu medan northeast pekanbaru center island"
"P090990","framework ongoing bank supported eirtp srip updates reflect current indonesian regulations"
"P090990","targeted activity existing materials dgh invite relevant local health department andor nongovernmental organizations provide services initial information session follow meetings contract execution"
"P090990","standard provision standard bidding documents agreed multilateral development banks fidic"
"P090990","expected significantly improve project managerial performance"
"P090990","traffic expected project roads improvement"
"P090990","mechanism include provision follow investigations substantial complaints inspectorate party audit ensure independence reliability system"
"P090990","mechanism include regular sharing information media"
"P090990","plan agreed borrower project team january dgh"
"P090990","project tolerance corruption"
"P090990","project conducted parallel similar project objectives financed ausaid eastern indonesia eastern indonesia road improvement project einrip"
"P090990","project explore computerized reporting tracking systems eprocurement managed complaints handling mechanism mitigating procurement related corruption collusion risks"
"P090990","provisional dollar component added project rapid reallocation loan proceeds components streamlined procurement disbursement procedures"
"P090990","recent experience underscores risks adopt risk mitigation measures"
"P090990","scattering complicates supervision increases oversight costs"
"P090990","support falls core engagement infrastructure focuses support institutions public private finding bridge financing gap infrastructure sustainable strengthening accountability capacity institutions deliver outcomes"
"P090990","system civil society organizations academia media professional associations participate monitoring national road projects"
"P090990","include sanctions staff proven involved"
"P090990","anticorruption hotline complaints directly online integrity vicepresidency int vi"
"P090990","prohibition prequalification serve original purpose post qualification contracts caused delays evaluation process speculations biased interpretation qualifications"
"P090990","economic returns road investment determined taking account level improvement road maintenance costs savings road user costs voc time savings due provision road facility"
"P090990","timely engagement implementation support consulting services critical issue confirm readiness implementation"
"P090990","address issues ensure compliance indonesian regulations world banks involuntary resettlement policy op project land acquisition resettlement policy framework larpf"
"P090990","ensure compliance indonesian regulations world banks involuntary resettlement policy op dgh prepared land acquisition resettlement policy framework larpf"
"P090990","pace rising demand road capacity traffic management land management improvements urgently required"
"P090990","mitigate risk hivaids transmission construction contracts include clauses requiring contractors workers attend education sessions materials awareness brochures condoms distributed"
"P090990","governments program highlights investments enhance efficiency reduce spatial disparities access quantity quality infrastructure public services"
"P090990","tracking status investigations measures reported quarterly basis"
"P090990","traffic derivation base traffic levels project road sections irms classified traffic count data recent results moving observer traffic counts carried total length road sections winrip project"
"P090990","transport specialist easin dewi wandansari project officer easis novira asra sr"
"P090990","transport specialist easis imogene jensen transport sector leader easin mitsuyoshi asada sr"
"P090990","unallocated consist physical price contingencies civil"
"P090990","unallocated consist physical price contingencies civil"
"P090990","idr fiscal january december abbreviations acronyms aadt annual average daily traffic acap anti corruption action plan adb asian development bank ausaid australian agency international development amdal analisa mengenai dampak lingkungan environmental impact assessment asean association south east asian nations wp program bappenas badan perencanaan pembangunan nasional national development planning agency bapedalda badan pengendalian dampak lingkungan daerah local environmental impact management agency bnpb badan nasional penanggulangan bencana national disaster management agency bpk badan pemeriksan keuangan supreme audit institution cdd community driven development ctc core team consultant cps country partnership strategy dgh directorate highways ministry public dglt directorate land transport ministry transport dop directorate planning ministry public dsc design supervision consultant ecop environmental code practice einrip eastern indonesia national roads improvement project eirr economic internal rate return eirtp eastern indonesia region transport project esmf environment social management framework goi government indonesia icb international competitive bidding jbic japan bank international cooperation indii indonesia infrastructure initiative ausaid ip indigenous people jica japan international cooperation agency kpk komisi pemberantasan korupsi anticorruption commission larap land acquisition resettlement action plan larf land acquisition resettlement policy framework mpw ministry public mot ministry transport mtef medium term expenditure framework napdrr national action plan disaster risk reduction ncb national competitive bidding npv net oraf operational risk assessment framework pap project affected person pbb performance based budgeting phrd policy human resources development facility japan pnpm national program community empowerment rural ppp publicprivate partnership op standard operational procedure srip strategic roads infrastructure project srrp sumatra region roads project ukl upaya pengelolaan lingkungan environmental management plan winrip western indonesia national roads improvement project wp program vice president"
"P090990","country office based staff"
"P090990","vijay jagannathan accountabilityanticorruption project id environmental screening category partial assessment lending instrument specific investment loan project financing data proposed terms ibrd loan variable spread final maturity including grace period"
"P090990","vijay jagannathan easin task team leader"
"P090990","west sumatra damage loss assessment report october ii"
"P090990","western indonesia road improvement project winrip project implementation organisation bappenas ministry finance directorate highways steering commite central government directorate executing agency planning dgh directorate directorate directorate transportation bina marga technical implementation bappenas regional office head pmu affairs dgh region balai ii iii secretariat technical manager pmu winrip project manager ppjn satker winrip project officer ctc dsc contractors annex operational risk assessment framework oraf project development objectives description project development objective pdo increase effective national roads western sumatera corridor reducing road user costs"
"P090990","western indonesia island sumatera risk experiencing natural disasters"
"P090990","preparing laraps local government undertaken socialization project plan consulted projectaffected people desired type compensation direct interview survey focus discussions"
"P090990","bridges adjacent winrip road subproject section assessed integral component subproject costs benefits combined assessment"
"P090990","damage occurred district road level contribution damage national roads percent total damage"
"P090990","subprojects remain viable subprojects fall scenario"
"P090990","winrip adopted corridor approach segments located sequence easing technical supervision party monitoring"
"P090990","winrip projects located provinces balais balai ii ii"
"P090990","winrip implemented accordance existing arrangement"
"P090990","winrip projects pilot sipp"
"P090990","improvements expected civil society oversight effective"
"P090990","positive nearterm outlook challenge maintain momentum medium term ensure economic growth leads improved living standards indonesians"
"P090990","periodic maintenance progressively deteriorate surface roughness levels unacceptably"
"P090990","ibrd assisted component winrip concentrate road betterment road capacity expansion bridge replacement repair selected sections national roads located western corridor sumatera"
"P090990","wp designs ensured ctc reviewed bank"
"P090990","loan credit grant guarantee loanscreditsothers total bank financing usm"
"P090990","conditions legal covenants loan project description covenant date due agreement reference"
"P090990","forests opbp"
"P090990","indigenous peoples opbp"
"P090990","involuntary resettlement opbp"
"P090990","natural habitats opbp"
"P090990","pest management op"
"P090990","physical cultural resources opbp"
"P090990","projects disputed opbp"
"P090990","projects international waters opbp"
"P090990","safety dams opbp"
"P092218","key issues environment indonesia private investors wary committing significant longterm resources infrastructure"
"P092218","definitions line banks guidelines relevant indonesian laws"
"P092218","development partners bank provided government input international practice provided detailed guidance advice"
"P092218","funds provide basis longterm finance financial products offered iiff"
"P092218","loans iiff undertake operations start hnding projects opportunities turbulence capital markets"
"P092218","measures restored stability financial markets prospects renewed growth"
"P092218","measures incorporated iiffs articles association extent permitted indonesian law shareholders agreement operations manuals including sections human resources procurement credit adopted iiff prior project effectiveness"
"P092218","funding instruments secure iiff raising external funding sources operations risk profile"
"P092218","finalized leading incorporation iiff"
"P092218","provide layer capital leveraged borrowing capital markets providing significant multiplier effect banks loan"
"P092218","improve economic efficiency lower capital requirement projects"
"P092218","cut holdings idr tr percent total stock august low idr tr midmarch turnaround global financial markets growing confidence indonesia net purchasers increasing holdings idr tr percent total midapril"
"P092218","retreated line renewed global risk aversion quarter"
"P092218","include fiduciary implementation undertakings smi commensurate contained banks legal agreements goi"
"P092218","thirdly structuring project ongoing involvement bank build infrastructure project finance skills financial sector weak finally catalytic presence bank helped mobilize ifis development partners effort key mobilizing resources private investors"
"P092218","agreement shareholders ensure iiff involved sanctionable practices definition includes corrupt practices fraudulent practices coercive practices collusive practices obstructive practices references compliance iiff indonesian law"
"P092218","approach common essf endorsed adb deg agreed development partners adopted iiff prior effectiveness banks loan"
"P092218","assessment concluded implementation action plan risks substantially mitigated"
"P092218","board provide credibility iiff play vital role corporate governance"
"P092218","considered fairly outcome conservative base reflect uncertainties market"
"P092218","capacity built gradually indonesias financial sector diversified bank adoption operations manual iiff based commonly agreed essf compliance bank policies ifc pss gois applicable laws regulations accordance recently approved environment social policy procedural guidelines projects financed jointly bank ifc andor miga dated january condition effectiveness banks loan dominated system role capital markets nonbank financial institutions"
"P092218","common essf applied iiff selection supervision infrastructure investments irrespective source financing adb deg ibrd ifc goi funds raised market"
"P092218","dfi approach rejected due challenges insulating entity political interference perceptions thereof creating management function relevant experience resources"
"P092218","equity investment carried expected time period"
"P092218","financial sector initiative complements sectoral macroeconomic initiatives aimed accelerating infrastructure development indonesia"
"P092218","focus sound governance line governments desire iiff operational independence"
"P092218","evident fall industrial production percent february falling demand cement industrial electricity"
"P092218","expected raise es standards indonesias private infrastructure investments"
"P092218","line cgfs strategic objectives indonesia iincrease access finance iiimprove financial intermediation indonesia country partnership strategy fy report"
"P092218","line cins strategy indonesia focus subsovereign sectors ii select opportunities power generation renewables coal logistics transportation water iii providing tenor debt equity quasiequity opportunistic basis sponsors meet strategic objectives iv investments indonesia infrastructure fund collaboration advisory services financing solutions infrastructure projects"
"P092218","innovative bank initiative featured participation bank ifc preparation process expected result institutions providing financial support iiff"
"P092218","provide model future joint bankifc support government initiatives indonesia"
"P092218","peaked january exports fell decade"
"P092218","poses iiffs asset growth difficult estimate purely trend projection iiffs mission break trend bring growth indonesias infrastructure development"
"P092218","positive trend reflected substantial reduction ifcs country spread indonesia earlier"
"P092218","produced specific projects pipeline billion period"
"P092218","proposed project aims complement reinforce ongoing efforts design invest sound private infrastructure ventures"
"P092218","requires bids competitive tendering process competitive dialogue process develop ppps countries successfully applying model"
"P092218","section descriptions interplay broad country context infrastructure sector context financial sector context providing rationale setting institution"
"P092218","surplus recovered falls import values dramatic exports"
"P092218","accomplished incentives created availability debt welldesigned projects iiffs advisory function access iiffs infrastructure financing experts knowledge indonesian context"
"P092218","rejected fails achieve leverage sources debt distinct shortage capacity infrastructure finance experience indonesia approach create conflicts chosen entity key potential investor"
"P092218","invested initially prorata investors combined initial investment idr billion approximately million eqivalent"
"P092218","indonesia embarks period generation reforms provide sophisticated services infrastructure education sustainable health system"
"P092218","ifc ownership stake equip iiff minimum regulatory capital idr billion equivalent uslo million"
"P092218","provision government support wider range transactions increase bankable projects"
"P092218","local rating longterm funding iiff offer alternative longterm investment instruments local currency bonds institutional investors"
"P092218","lending products catalyze longterm financing commercially viable infrastructure projects"
"P092218","iiff government acknowledges institutional solution address lack longterm financing infrastructure projects mobilize lead private capital commerciallyviable infrastructure projects national local level"
"P092218","date banks focus improve sectoral policies establish public institutional mechanisms support private infrastructure improve investment climate"
"P092218","execute task boc authorized establish committees control comprising people relevant expertise"
"P092218","improve transparency iiff voluntarily comply listing requirements idx outset expected listed mediumterm"
"P092218","prevent iiff tainted corruption prevention measures designed implemented"
"P092218","provide context supervision banks project supervision team coordinate closely team broader infrastructure sector issues relate framework private participation infrastructure ifc supervision team"
"P092218","supplement skills iiff induct independent commissioners highly reputed law accountancyaudit economics environmental andor social issues civil society organizations"
"P092218","extent house entire set skills required development implementation private infrastructure projects inhouse iiff actively develop database external experts company develop relationship operations"
"P092218","transport investment held steady proportion gdp realizing potential benefits expanded highways network urban mass transport systems require significant additional resources current investment levels"
"P092218","scenario controlled inflation moderate rates indonesian citizens managed improve living standards reduce poverty levels"
"P092218","applicable local regulations iiff count funds provided bank adb capital base leverage funds times borrowings local financial markets onlend borrowed funds infrastructure projects"
"P092218","circumstances terms covenants banks loan indonesia governments debt iiff smi substantially requests waivers covenants terms subordinated debt iiff trigger de facto misalignment bank ifc"
"P092218","institutions ministry finance authority nbfis bapepam charge capital markets directorate financial institutions djlk charge nbfis"
"P092218","upstream prices falling mid february percent july peak due lower global energy prices depreciation rupiah"
"P092218","usd exchange rate figure regional exchange rates idr usd weekly percentage change percentage change midapril idr appreciation usd yo mar yo depreciation idr krw thb sgd myr usd jpy janapr jul oct janoapr index source ceic world bank sources frb ceic world bank"
"P092218","existing bank financial institution fund manager onlend public funds projects"
"P092218","quality skills iiff support ongoing future government initiatives providing advisory services key including development sound project pipeline"
"P092218","interbank lending improving november sufficient rupiah liquidity system reports suggest distributed larger banks typically liquid banks facing"
"P092218","car projected stay iiff steadily maintain car position level"
"P092218","yields usd bonds recovered premium remains historically low bps"
"P092218","water sanitation energy ejtransport otelecornsj national govt subnational govt ei soe private sources indonesian government statistics national subnational governments annual reports stateowned enterprises data pt telkom interpolated data world banks ppi database private investment excluding cancelled projects details indonesia infrastructuredevelopment policy loan report"
"P092218","wbgcoi advised teams arrangements disclosed government iiff stakeholders writing teams agreed arrangements agreed"
"P092218","power radically concentrated presidency shared legislature power concentrated jakarta shared odd city district provincial governments"
"P092218","safeguard policies triggered ref pad technical annex iiff complies op financial intermediary fi lending"
"P092218","agriculture accounts percent total output continues provide income percent households solid growth prospects sector feeding broader economic confidence"
"P092218","international private investors cautious view iiff due global financial crisis preliminary discussions suggest iiff established investor"
"P092218","begin period iiff projects equity base million longterm subordinated debt million government"
"P092218","public spending infrastructure increased private sector return"
"P092218","car ii projected stay iiff steadily maintain car position level"
"P092218","om lay procedures iiff follow obligation included legal agreements project supervision ensure established norms"
"P092218","process construction infrastructure yield shortterm employment benefits costs benefits realized construction infrastructure completed"
"P092218","strong fiscal position indonesia cushion adverse effects global crisis vulnerable provide additional resources development priorities"
"P092218","ifc adb deg initially investing smi initially contribute common equity"
"P092218","lower global commodity prices cutting profits weakening demand firms reducing investment"
"P092218","longterm debt private infrastructure competitive"
"P092218","xi forests opibp"
"P092218","xi indigenous peoples op"
"P092218","xi safety dams opirp projects disputed opbpgp"
"P092218","xino approved bank management xino approval policy exception sought board xino project include critical risks rated substantial xiyes pad iii"
"P092218","yields indonesian government bonds affected global instability recovered losses"
"P092218","yogyakarta gorontalo sumatera barat jambi jawa timur bali sulawesi tengah sulawesi barat indian ocean bengkulu nusa tenggara barat sulawesi selatan ibrd sumatera selatan nusa tenggara timur sulawesi tenggara august lampung riau kepulauan maluku utara bangkabelitung kalimantan barat maluku banten kalimantan tengah papua barat australia"
"P092218","yoy dr trillion"
"P092218","yoy"
"P092218","zfcs technical expertise contributing design iiffs shareholding structure implementation plans"
"P092429","arguments provision national legislation giving precedence procurement procedures set agreements international financial institutions"
"P092429","functions related preparation official statistical information social economic demographic environmental situation country oversight statistical activity"
"P092429","indicators supplemented information survey mentioned sources including imf reports observance standards codes imf multisector statistical mission reports surveys users statistical products independent assessment statistical products master plan audits management staff facilities human resource training records sdds metadata"
"P092429","methods collecting data monopolies federal level lower burden regional statistical offices collecting data production services including data calculation total producer price index improving price indexes calculation agricultural products level seasonal imputing missing data periods sales method construction components resource technological models calculating price indexes construction sector"
"P092429","arrangements historical response staff ceilings public servants imposed budgetary administrative rules"
"P092429","positive developments supported international bilateral partners including technical assistance ta provided imf eurostat tacis program dfid provided support joint projects including development statistical system stasys project"
"P092429","projects heavy capital investment finance largescale computerization national statistical systems"
"P092429","projects heavy capital investment finance scale computerization statistical system"
"P092429","prepared cash basis"
"P092429","project address significant costs missing inaccurate data"
"P092429","project address significant costs missing inaccurate data"
"P092429","approach rejected improvements system including ministries producers users statistics"
"P092429","component supports development labor statistics proposes tasks labor force analysis purpose developing policies support labor market"
"P092429","component support strategic goal improving information base performance monitoring budget situations social sphere financial sphere real sector"
"P092429","component support rosstats strategic goal improving data survey development data gathering data analysis data dissemination processes information technology"
"P092429","document restricted distribution recipients performance official duties"
"P092429","earlier investment underpin effectiveness proposed project outcomes"
"P092429","fiveyear project continue modernization statistical system russia rosstat primary federal agency responsible data producing coordination statistical process country"
"P092429","result stasys supported phase cis project ideveloping plan detailed technical design development entire infrastructure iideveloping specialized information software subsequently testing accepting subsystems covering rosstats key operations processes pilot sites iiiestablishing uptodate server central office interregional computer center research design institute territorial statistics authorities tssas iv procuring equipping workplaces modern computers including workplaces central office employees establishing highspeed fiber optic communication channel central office computer center moscow internet intranet channels pilot facilities vi establishing training centers distant learning tools central office computer center tssas provide training rosstat specialists"
"P092429","true ftp statistics"
"P092429","banks project amount implementation size national development program statistics"
"P092429","integrated management system generates required reports automatically including reports mof fmrs world bank"
"P092429","law submitted government september included plan legislative activities insufficient coordination information statistical resources government institutions form statistical system lessens efficiency absence regulations rights responsibilities federal executive bodies developing statistical resources hand deficient compatibility information systems hampers interagency data exchange"
"P092429","loss sufficient outweigh benefits project experienced company charge project management"
"P092429","plan agreed borrower project team projects database ibrds external website"
"P092429","project specific investment loan umbrella statcap adaptable program lending improve statistical capacity sectorwide approach statistical master plan basis investments"
"P092429","requires involvement international expertise"
"P092429","subcomponent project aims develop strategy human resource development defining skillmix modern statistical establishment profiles function salary scales standard career paths profile development training retraining strategy continued professional education programs"
"P092429","subcomponent support complete stocktaking rosstat assess capacity propose coordinated solutions types tasks observationssurvey"
"P092429","subcomponent support development implementation training programs including distance learning contribute human resource capacity building statistical system"
"P092429","type arrangements requires staff time professionals implement project accordance bank guidelines"
"P092429","strengthening capacity national statistical system"
"P092429","rejected ithe ict component involve time installation staff training ii involvement project multiple dataproviding agencies levels statistical literacy extended coordination efforts"
"P092429","include guidance international practices evaluating asset performance maximum commercial services offtheshelf technology conducting post implementation reviews projects validate estimated benefits costs document effective management practices lessons learned broader"
"P092429","provide indepth assessment progress desired project outcomes recommend measures reorient project ensure achieve objectives"
"P092429","require comprehensive training undertaken ad hoc intermittent basis ongoing priority basis statistical personnel acquire knowledge strategic skills core functions deliver desired statistical products effectively efficiently"
"P092429","lay foundation database systematization provide framework compiling main sna accounts ensure consistency sections macroeconomic sectoral statistics"
"P092429","lending vehicle statcap bank lead longterm effort support development statistical systems worldwide distinct comparative advantage developing supporting project wider program"
"P092429","proposed implementation arrangements hybrid nature specific russian institutional context"
"P092429","systematization microeconomic data sna based information technologies structuring sna output data"
"P092429","tikhmeneva deputy head procurement ms"
"P092429","solve task improve labor force survey main source data economic activity population upgrade sampling methods dissemination results expand sample households"
"P092429","ensure improvement national accounts quality macroeconomic estimates integrated base microdata constructed assist systematization microeconomic calculations indicators compilation national accounts"
"P092429","enter statcap lending program borrowers fulfill eligibility criteria ipreparation national statistical development strategy statistical master plan ii strong national commitment leadership iiiwillingness comply statistical practice iv participation global development monitoring activities sustainable financial institutional arrangements"
"P092429","improve quality sna estimates constant comparable prices apply doubledeflation methods radical improvement modernization price indexes system purpose meeting international standards formulated resolution consumer price indexes adopted international labor statistics conference imf manuals consumer price indexes producer price indexes documents"
"P092429","promote coordination statistical activities suggested introduce shared databases accessible common portal widely apply common data metadata management standards"
"P092429","support budget reform switch results oriented budgeting performance based budgeting planned project improve information base performance monitoring budget institutions social sphere financial sphere real sector"
"P092429","track progress desired outcomes bea regularly monitor set intermediate results indicators accordance results framework annex"
"P092429","total estimatedapproval supervision costs"
"P092429","training exchange experience knowledge sharing"
"P092429","training training activities include study tours conducting seminars workshops participation international conferences subjects related project procured procedures agreed satisfactory ibrd agreed procedures"
"P092429","transition market economy called adequate reform statistical system"
"P092429","lessons learned project respect matters coordinating equipment delivery software testing installation civil computing centers complex requires closer supervision monitoring ii software contracts require realistic contractual periods largest related contract project extended initially months nocosts increase"
"P092429","continued negotiations russias membership world trade organization increased government agencies respective statistical data expedient upgrade methodology statistics international trade services compliance manual approved"
"P092429","unlike donors investors bank provide support aspects institutional development infrastructure costs costs reorganization human resource development"
"P092429","upgrading system gathering processing storing distributing statistics government statistics providers modern telecommunications technologies"
"P092429","millions total exports fob"
"P092429","utilization banks project financing mechanism critical tasks stated ftp ensuring steady time flexible financing entire project implementation period"
"P092429","vi internal controls internal audit"
"P092429","weaknesses action plan"
"P092429","firm selected provide services respect organization training comparison responsive price quotations suitably qualified local service providers agreed procedures"
"P092429","safeguard policies triggered ref pad technical annex safeguard issue triggered project"
"P092429","completing transition qualitatively productive relationship russian government based modalities cooperation view russias fiscal surplus banks added providing financial support helping russia gain access global knowledge skills analytical advisory support bringing stakeholders government forging consensus key policy issues"
"P092429","role businesses russia increases improve sampling methods statistics improve coverage ensure sample rotation coordination accordance international experience"
"P092429","project terms references consultancies training specifications procurement initially developed relevant agencies involved support professional project managers submitted project coordination committee approval"
"P092429","component envisaged assist solving methodological comprehensive approach conducting research developing methodology undertaking organizational efforts develop programs implement technology achieve harmonization international standards field statistics international trade services constructing international trade price indexes"
"P092429","subcomponent envisaged develop deliver training courses statistics including household budget surveys issues regional bodies training matters"
"P092429","data sets assumes systematization terms classifications economic content similar data observation units"
"P092429","ii financia covenants"
"P092429","improvement outcomes project components implementation strategy reexamined"
"P092429","zemlya kaliningrad kola laptev esto estonia kara sea latvia pen"
"P093765","consists injecting fresh water salt formation dissolving salt create cavern"
"P093765","facility turkey underground gas storage understood technical design operational perspective world"
"P093765","facility provide gas storage rate gas withdrawn cubic meters day"
"P093765","estimated net tuz golu peak shaving benefit million annualised milliodyear moderate demand"
"P093765","hirfanli"
"P093765","change current significant strain cash flows due restrictions allowed tariffs imposed treasury ministry energy due investment program"
"P093765","recognition underlying dynamics external gas sector turkey priority macroeconomic stabilization"
"P093765","markets prices highly localized differential transport costs playing key role price determination"
"P093765","equivalent adjusting historic costs difference turkish inflation rates adjust inflation"
"P093765","estimated estimated extra volume requirement demand days risk intemption absence storage multiplied rn cost interruption estimated cost replacement fuel gas euas power plants"
"P093765","projects produce change rab timing inclusion impact"
"P093765","closer real cost assets lifetimes expected exceed"
"P093765","increase imports meet rapid rise domestic demand provide growth gas transit"
"P093765","significantly capacity north marmara tuz golu facilities"
"P093765","banks natural gas storage project world bank types gas projects countries gas production transmission distribution"
"P093765","lead raising saturation line downstream shell reduction factor safety"
"P093765","implies err real terms"
"P093765","jeopardizes security supply reliability gas system power system depends gas major fuel source wider downstream economy"
"P093765","peak shaving roles deliverability capacity storage facility normal winter supplies"
"P093765","plan agreed borrower project team october project management teams office botas"
"P093765","process removing brine injecting gas shown diagram igure"
"P093765","process require botass financial operating framework focus easing macroeconomic policy restriction government"
"P093765","project regional implications"
"P093765","project finances total investments project implementation period"
"P093765","project finances total investments botas project implementation period"
"P093765","quantified forecasts pose risk depending regulatory approach transmission storage tariffs"
"P093765","rapid increase gas distribution systems result acceleration gas usage residential commercial sectors increased seasonal impact gas consumption gas distribution systems extensively meet winter heating load"
"P093765","report assessed dam structure sound monitoring equipment dam systematic measurements"
"P093765","risk quantified forecasts pose risk depending regulatory approach transmission storage tariffs"
"P093765","role economically attractive generating transit revenues trading opportunities combined storage economic activity construction jobs increased supply security lower transmission costs"
"P093765","shortfall lead actual shortages shifting expensive fuels"
"P093765","slow filling rate occurs due combined brine discharge facilities emptying completed caverns discharging brine ongoing solution mining phase caverns"
"P093765","study carried dr"
"P093765","team overseen preparation feasibility study design engineering storage project preparation bidding documents project components prepared land acquisition plan"
"P093765","create turkey sufficient gas storage capability gas system"
"P093765","considerable li common countries ratemaking accounting depreciation rates tax purposes lonce assets depreciated continued imposes additional cost consumers correcting distortion future assets terms capital costs"
"P093765","ramifications level depreciation charge amount return earn adversely impact cash flows ability finance investments"
"P093765","separate contracts implies slight risk delays integration risks compared premium contractors charge taking sets risks combined contract"
"P093765","main fresh water rivers karasu pecenek insuyu feed lakes basin"
"P093765","water storage tanks constructed site pumping stations"
"P093765","project gain expertise ability expand underground storage capacity tuz golu country"
"P093765","price natural gas moves quarterly prices prices heat equivalent basis"
"P093765","storage unit charge wholesale supply unit storage charging importer requires access storage commercial reasons meet requirement access storage equal annual import volume"
"P093765","turkish el supplement satisfies turkish world bank ea requirements"
"P093765","providing natural gas times peak demand project enable reduction fuels absence natural gas"
"P093765","source fresh water summer resulting lake salinity net evaporation extremely hostile environment fish habitat extremely inhospitable plant growth"
"P093765","tiimer mangir branch director dsi region ali ozden branch director dsi region hasan cakiryilmaz branch director dsi region serafettin canaz civil engineer dsi region nafiz ozcan euas hirfanli environs operation director team conducted studies day status hirfanli dam botas directorate plans million cubic meters water annually tuz golu underground natural gas storage project"
"P093765","achieve completely flat import profile current seasonal demand profile annual imports bcdyear require bcm demand storage capacity depending wintersummer pattern evolves"
"P093765","achieve regularly monitor evaluate contractors field activities performance auditors"
"P093765","conservative usthousand mwas estimate seasonal storage"
"P093765","minimize effect migratory birds construction km section brine discharge pipeline restricted period lowest migration activity july september"
"P093765","total assets"
"P093765","total debt outstanding disbursed"
"P093765","total demand projection"
"P093765","total estimated approval supervision costs"
"P093765","trade mill"
"P093765","transit lines turkey play rapidly increasing role gas transit business"
"P093765","transmission capital cost regulation rab depreciation botas originally proposed existing assets valued estimated replacement cost equivalent assets"
"P093765","transmission capital cost regulation ror key regulatory parameter allowed rate return assets"
"P093765","transmission regulated monopoly storage services eventually competition"
"P093765","transmission natural gas remain botas"
"P093765","treasury land negotiated gas storage cavern purchase private owner land net income methodology facility approx ha"
"P093765","treasury land negotiated surface facilities purchase private owner land net income methodology permanent easements registered land titles"
"P093765","treasury requires profitable seesto pay dividends equity capital"
"P093765","treasuryz land negotiated brine reservoir purchase private owner land net income methodology approx ha"
"P093765","tumer mangir branch director region serafettin canaz civil engineer region hasan cakiryilmaz branch director region ali ozden branch director region seyit civil engineer operation maintenance dept"
"P093765","turkey gas sector development contents page"
"P093765","turkey lng terminal receives liquefied natural gas algeria nigeria"
