Project,Text,Target
P00001,lactating women,SDG 2.2
P00001,lactating female,SDG 2.2
P00001,farmers crops farm products distribution system farm productivity agricultural  community managed pasture,SDG 2.3
P00001,aquaculture productivity research agricultural production increase farmers income cashew productivity,SDG 2.3
P00001,small scale farmers productive resources agricultural productivity agricultural marketing,SDG 2.3
P00001,food producers agricultural produce small sacle food productive value farm employ,SDG 2.3
P00001,farm employment agri business agri market food production agricutlural productivity,SDG 2.3
P00001,smallholder farmers agri entrepeneur women farmers food productivity services value addition farm,SDG 2.3
P00001,increased yields women agriculture female farmers food producers ,SDG 2.3
P00001,farmers crops farm products distribution system farm productivity agricultural  community managed pasture,SDG 2.3
P00001,aquaculture productivity research agricultural production increase farmers income cashew productivity,SDG 2.3
P00001,small scale farmers productive resources agricultural productivity agricultural marketing,SDG 2.3
P00001,food producers agricultural produce small sacle food productive value farm employ,SDG 2.3
P00001,farm employment agri business agri market food production agricutlural productivity,SDG 2.3
P00001,smallholder farmers agri entrepeneur women farmers food productivity services value addition farm,SDG 2.3
P00001,increased yields women agriculture female farmers food producers ,SDG 2.3
P00001,sustainable food production  resilient agricultural practices that increase productivity,SDG 2.4
P00001,sustainable livestock production  resilient agricultural practices that increase productivity,SDG 2.4
P00001,crops climate adaptation  resilient agricultural practices that increase productivity,SDG 2.4
P00001,cliamte food mitigation  resilient agricultural practices that increase productivity,SDG 2.4
P00001,climate food adaptation  resilient agricultural practices that increase productivity,SDG 2.4
P00001,climate benefits livestock food ustainable food production systems improve land and soil quality,SDG 2.4
P00001,environment food production sustainable food production systems improve land and soil quality,SDG 2.4
P00001,climate livestock impacts  sustainable food production systems improve land and soil quality,SDG 2.4
P00001,sustainable aquaculture  sustainable food production systems improve land and soil quality,SDG 2.4
P00001,sustainable agriculture ,SDG 2.4
P00001,smart agriculture  sustainable food production systems improve land and soil quality,SDG 2.4
P00001,organic agricultural practices,SDG 2.4
P00001,livestock waste management  sustainable food production systems improve land and soil quality,SDG 2.4
P00001,sustainable livestock production  sustainable food production systems improve land and soil quality,SDG 2.4
P00001,diversification agriculture  sustainable food production systems improve land and soil quality,SDG 2.4
P00001,sustainable food production  resilient agricultural practices that increase productivity,SDG 2.4
P00001,sustainable livestock production  resilient agricultural practices that increase productivity,SDG 2.4
P00001,crops climate adaptation  resilient agricultural practices that increase productivity,SDG 2.4
P00001,cliamte food mitigation  resilient agricultural practices that increase productivity,SDG 2.4
P00001,climate food adaptation  resilient agricultural practices that increase productivity,SDG 2.4
P00001,climate benefits livestock food ustainable food production systems improve land and soil quality,SDG 2.4
P00001,environment food production sustainable food production systems improve land and soil quality,SDG 2.4
P00001,climate livestock impacts  sustainable food production systems improve land and soil quality,SDG 2.4
P00001,sustainable aquaculture  sustainable food production systems improve land and soil quality,SDG 2.4
P00001,sustainable agriculture ,SDG 2.4
P00001,smart agriculture  sustainable food production systems improve land and soil quality,SDG 2.4
P00001,organic agricultural practices,SDG 2.4
P00001,livestock waste management  sustainable food production systems improve land and soil quality,SDG 2.4
P00001,sustainable livestock production  sustainable food production systems improve land and soil quality,SDG 2.4
P00001,diversification agriculture  sustainable food production systems improve land and soil quality,SDG 2.4
P00001,genetic diversity plant,SDG 2.5
P00001,diversity plant domesticated access,SDG 2.5
P00001,traditional knowledge access,SDG 2.5
P00001,genetic diversity access,SDG 2.5
P00001,seed diversity access,SDG 2.5
P00001,farmed animals diversity ,SDG 2.5
P00001,diversified seeds plants access,SDG 2.5
P00001,genetic resources,SDG 2.5
P00001,traditional knowledge generic,SDG 2.5
P00001,plant bank access,SDG 2.5
P00001,plant bank resources,SDG 2.5
P00001,genetic diversity,SDG 2.5
P00001,genetic diversity plant,SDG 2.5
P00001,diversity plant domesticated access,SDG 2.5
P00001,traditional knowledge access,SDG 2.5
P00001,genetic diversity access,SDG 2.5
P00001,seed diversity access,SDG 2.5
P00001,farmed animals diversity ,SDG 2.5
P00001,diversified seeds plants access,SDG 2.5
P00001,genetic resources,SDG 2.5
P00001,traditional knowledge generic,SDG 2.5
P00001,plant bank access,SDG 2.5
P00001,plant bank resources,SDG 2.5
P00001,genetic diversity,SDG 2.5
P00001,agricultural marketing extension roads for market access,SDG 2.a
P00001,infrastructure agricultural investment extension services agricultural,SDG 2.a
P00001,irrigation agriculture assets research agricultural techonology development,SDG 2.a
P00001,research agricultural productivity agricultural productivity capacity,SDG 2.a
P00001,farmer beneficiaries rural infrastructure investment international cooperation rural,SDG 2.a
P00001,infrastructure agriculture investment rural agricultural capacity international,SDG 2.a
P00001,grain storage banks capacity rural agricultural developed countries rural ,SDG 2.a
P00001,animal health services infrastructure agricultural productivity capacity developing,SDG 2.a
P00001,food research livestock agricultural agricultural research extension services agriculture,SDG 2.a
P00001,investment agricultural roads extension services agriculture,SDG 2.a
P00001,irrigation road infrastructure extension services agriculture,SDG 2.a
P00001,competitive advantage rural extension services agriculture,SDG 2.a
P00001,rural value chain extension services agriculture,SDG 2.a
P00001,agricultural marketing extension roads for market access,SDG 2.a
P00001,infrastructure agricultural investment extension services agricultural,SDG 2.a
P00001,irrigation agriculture assets research agricultural techonology development,SDG 2.a
P00001,research agricultural productivity agricultural productivity capacity,SDG 2.a
P00001,farmer beneficiaries rural infrastructure investment international cooperation rural,SDG 2.a
P00001,infrastructure agriculture investment rural agricultural capacity international,SDG 2.a
P00001,grain storage banks capacity rural agricultural developed countries rural ,SDG 2.a
P00001,animal health services infrastructure agricultural productivity capacity developing,SDG 2.a
P00001,food research livestock agricultural agricultural research extension services agriculture,SDG 2.a
P00001,investment agricultural roads extension services agriculture,SDG 2.a
P00001,irrigation road infrastructure extension services agriculture,SDG 2.a
P00001,competitive advantage rural extension services agriculture,SDG 2.a
P00001,rural value chain extension services agriculture,SDG 2.a
P00001,agricultural markets restrictions,SDG 2.b
P00001,agricultural prevent distortions,SDG 2.b
P00001,agricultural exports trade,SDG 2.b
P00001,Doha,SDG 2.b
P00001,prevent trade restrictions agricultural,SDG 2.b
P00001,trade restrictions market agricultural,SDG 2.b
P00001,trade agricultural markets restriction,SDG 2.b
P00001,trade agricultural market exports,SDG 2.b
P00001,agricultural exports subsidies,SDG 2.b
P00001,improve agricultural markets,SDG 2.b
P00001,agricultural markets restrictions,SDG 2.b
P00001,agricultural prevent distortions,SDG 2.b
P00001,agricultural exports trade,SDG 2.b
P00001,Doha,SDG 2.b
P00001,prevent trade restrictions agricultural,SDG 2.b
P00001,trade restrictions market agricultural,SDG 2.b
P00001,trade agricultural markets restriction,SDG 2.b
P00001,trade agricultural market exports,SDG 2.b
P00001,agricultural exports subsidies,SDG 2.b
P00001,improve agricultural markets,SDG 2.b
P00001,grain management price,SDG 2.c
P00001,grain market volatility,SDG 2.c
P00001,value chain information,SDG 2.c
P00001,food value chain price commodity,SDG 2.c
P00001,international market price information,SDG 2.c
P00001,food market information price,SDG 2.c
P00001,grain management price,SDG 2.c
P00001,grain market volatility,SDG 2.c
P00001,value chain information,SDG 2.c
P00001,food value chain price commodity,SDG 2.c
P00001,international market price information,SDG 2.c
P00001,food market information price,SDG 2.c
P00001,reduce maternal ratio,SDG 3.1
P00001,maternal ratio,SDG 3.1
P00001,maternal mortality reduction,SDG 3.1
P00001,pregnancy deaths births,SDG 3.1
P00001,pregnancy mortality reduce,SDG 3.1
P00001,maternal ratio mortality,SDG 3.1
P00001,pregnant care,SDG 3.1
P00001,pregnant health,SDG 3.1
P00001,maternity,SDG 3.1
P00001,reduce maternal ratio,SDG 3.1
P00001,maternal ratio,SDG 3.1
P00001,maternal mortality reduction,SDG 3.1
P00001,pregnancy deaths births,SDG 3.1
P00001,pregnancy mortality reduce,SDG 3.1
P00001,maternal ratio mortality,SDG 3.1
P00001,pregnant care,SDG 3.1
P00001,pregnant health,SDG 3.1
P00001,maternity,SDG 3.1
P00001,pregnant care,SDG 3.2
P00001,prenatal,SDG 3.2
P00001,prenatal care,SDG 3.2
P00001,children young age,SDG 3.2
P00001,noeonatal mortality,SDG 3.2
P00001,neonatal care,SDG 3.2
P00001,new born care,SDG 3.2
P00001,children care,SDG 3.2
P00001,new born mortality,SDG 3.2
P00001,children mortality,SDG 3.2
P00001,stunting,SDG 3.2
P00001,pregnant care,SDG 3.2
P00001,prenatal,SDG 3.2
P00001,prenatal care,SDG 3.2
P00001,children young age,SDG 3.2
P00001,noeonatal mortality,SDG 3.2
P00001,neonatal care,SDG 3.2
P00001,new born care,SDG 3.2
P00001,children care,SDG 3.2
P00001,new born mortality,SDG 3.2
P00001,children mortality,SDG 3.2
P00001,stunting,SDG 3.2
P00001,HIV AIDS TB or tuberculosis inmune epidemics,SDG 3.3
P00001,health deficiency virus disease mental health epidemics covid,SDG 3.3
P00001,Sars cov 2 COVID 19 Coronavirus pandemic,SDG 3.3
P00001,Malaria tropical diseases communicable diseases hepatitis,SDG 3.3
P00001,water borne aids epidemic,SDG 3.3
P00001,end epidemics miasma plague pest,SDG 3.3
P00001,neglected tropical diseases combat diseases combat hepaitits,SDG 3.3
P00001,human infection infectious disease,SDG 3.3
P00001,HIV AIDS TB or tuberculosis inmune epidemics,SDG 3.3
P00001,health deficiency virus disease mental health epidemics covid,SDG 3.3
P00001,Sars cov 2 COVID 19 Coronavirus pandemic,SDG 3.3
P00001,Malaria tropical diseases communicable diseases hepatitis,SDG 3.3
P00001,water borne aids epidemic,SDG 3.3
P00001,end epidemics miasma plague pest,SDG 3.3
P00001,neglected tropical diseases combat diseases combat hepaitits,SDG 3.3
P00001,human infection infectious disease,SDG 3.3
P00001,preention diseases premature mortality,SDG 3.4
P00001,reduce premature mortality health,SDG 3.4
P00001,premature mortality diseases,SDG 3.4
P00001,non communicable diseases prevention,SDG 3.4
P00001,treatment diseases well being,SDG 3.4
P00001,promote mental health treatment,SDG 3.4
P00001,promote well being,SDG 3.4
P00001,prevent diseases non communicable,SDG 3.4
P00001,treatment non communicable,SDG 3.4
P00001,preention diseases premature mortality,SDG 3.4
P00001,reduce premature mortality health,SDG 3.4
P00001,premature mortality diseases,SDG 3.4
P00001,non communicable diseases prevention,SDG 3.4
P00001,treatment diseases well being,SDG 3.4
P00001,promote mental health treatment,SDG 3.4
P00001,promote well being,SDG 3.4
P00001,prevent diseases non communicable,SDG 3.4
P00001,treatment non communicable,SDG 3.4
P00001,drug,SDG 3.5
P00001,drug abuse,SDG 3.5
P00001,substance abuse narcotic alcohol,SDG 3.5
P00001,narcotic abuse,SDG 3.5
P00001,alcohol abuse,SDG 3.5
P00001,strength prevention drug abuse,SDG 3.5
P00001,prevention abuse narcotics,SDG 3.5
P00001,substance abuse use prevention,SDG 3.5
P00001,narcoticdrug abuse,SDG 3.5
P00001,alcochol use prevention,SDG 3.5
P00001,drug,SDG 3.5
P00001,drug abuse,SDG 3.5
P00001,substance abuse narcotic alcohol,SDG 3.5
P00001,narcotic abuse,SDG 3.5
P00001,alcohol abuse,SDG 3.5
P00001,strength prevention drug abuse,SDG 3.5
P00001,prevention abuse narcotics,SDG 3.5
P00001,substance abuse use prevention,SDG 3.5
P00001,narcoticdrug abuse,SDG 3.5
P00001,alcochol use prevention,SDG 3.5
P00001,road safety injuries accidents,SDG 3.6 
P00001,road traffic deaths accidents,SDG 3.6 
P00001,traffic safety injuries road,SDG 3.6 
P00001,traffic signal deaths accidents,SDG 3.6 
P00001,road maintenance injuries deaths,SDG 3.6 
P00001,road condition injuries deaths,SDG 3.6 
P00001,road fatalities prevent,SDG 3.6 
P00001,transport fatalities injuries accidents,SDG 3.6 
P00001,road safety injuries accidents,SDG 3.6 
P00001,road traffic deaths accidents,SDG 3.6 
P00001,traffic safety injuries road,SDG 3.6 
P00001,traffic signal deaths accidents,SDG 3.6 
P00001,road maintenance injuries deaths,SDG 3.6 
P00001,road condition injuries deaths,SDG 3.6 
P00001,road fatalities prevent,SDG 3.6 
P00001,transport fatalities injuries accidents,SDG 3.6 
P00001,sexual reproductive ,SDG 3.7
P00001,reproductive sexual,SDG 3.7
P00001,health services sexual,SDG 3.7
P00001,sexual education health reproductive,SDG 3.7
P00001,reproductive health sex family planning,SDG 3.7
P00001,ensure sexual reproductive,SDG 3.7
P00001,universal sexual health,SDG 3.7
P00001,reproductive health care,SDG 3.7
P00001,sexual care reproduction,SDG 3.7
P00001,family planning sexual access,SDG 3.7
P00001,sexual education family,SDG 3.7
P00001,sexual education women youth,SDG 3.7
P00001,sex education information,SDG 3.7
P00001,abortion,SDG 3.7
P00001,sexual strategies programs,SDG 3.7
P00001,reproductive health,SDG 3.7
P00001,sxual planning reproductive,SDG 3.7
P00001,reproductive services,SDG 3.7
P00001,sexual reproductive strategies,SDG 3.7
P00001,sexual education female youth,SDG 3.7
P00001,sexual reproductive ,SDG 3.7
P00001,reproductive sexual,SDG 3.7
P00001,health services sexual,SDG 3.7
P00001,sexual education health reproductive,SDG 3.7
P00001,reproductive health sex family planning,SDG 3.7
P00001,ensure sexual reproductive,SDG 3.7
P00001,universal sexual health,SDG 3.7
P00001,reproductive health care,SDG 3.7
P00001,sexual care reproduction,SDG 3.7
P00001,family planning sexual access,SDG 3.7
P00001,sexual education family,SDG 3.7
P00001,sexual education women youth,SDG 3.7
P00001,sex education information,SDG 3.7
P00001,abortion,SDG 3.7
P00001,sexual strategies programs,SDG 3.7
P00001,reproductive health,SDG 3.7
P00001,sxual planning reproductive,SDG 3.7
P00001,reproductive services,SDG 3.7
P00001,sexual reproductive strategies,SDG 3.7
P00001,sexual education female youth,SDG 3.7
P00001,health services coverage access to quality essential health-care services a,SDG 3.8
P00001,quality health care services access to quality essential health-care services ,SDG 3.8
P00001,helath treatment access universal access to quality essential health-care services ,SDG 3.8
P00001,treatable causes health coverage universal health coverage,SDG 3.8
P00001,"quality health services affordable access to quality essential health-care services and access to safe, effective, quality and affordable essential medicines and vaccines",SDG 3.8
P00001,national health affordable medicines access to quality essential health-care services ,SDG 3.8
P00001,health system vaccines universal health coverage,SDG 3.8
P00001,health care financial risks universal health coverage,SDG 3.8
P00001,"health outcomes coverage vaccines nd access to safe, effective, quality and affordable essential medicines and vaccines",SDG 3.8
P00001,prevent outbreak universal health coverage,SDG 3.8
P00001,"health financial medicines universal nd access to safe, effective, quality and affordable essential medicines and vaccines",SDG 3.8
P00001,"health delivery universal health coverage nd access to safe, effective, quality and affordable essential medicines and vaccines",SDG 3.8
P00001,financial public health insurance universal health coverage,SDG 3.8
P00001,health services coverage access to quality essential health-care services a,SDG 3.8
P00001,quality health care services access to quality essential health-care services ,SDG 3.8
P00001,helath treatment access universal access to quality essential health-care services ,SDG 3.8
P00001,treatable causes health coverage universal health coverage,SDG 3.8
P00001,"quality health services affordable access to quality essential health-care services and access to safe, effective, quality and affordable essential medicines and vaccines",SDG 3.8
P00001,national health affordable medicines access to quality essential health-care services ,SDG 3.8
P00001,health system vaccines universal health coverage,SDG 3.8
P00001,health care financial risks universal health coverage,SDG 3.8
P00001,"health outcomes coverage vaccines nd access to safe, effective, quality and affordable essential medicines and vaccines",SDG 3.8
P00001,prevent outbreak universal health coverage,SDG 3.8
P00001,"health financial medicines universal nd access to safe, effective, quality and affordable essential medicines and vaccines",SDG 3.8
P00001,"health delivery universal health coverage nd access to safe, effective, quality and affordable essential medicines and vaccines",SDG 3.8
P00001,financial public health insurance universal health coverage,SDG 3.8
P00001,hazardous pollution chemicals ,SDG 3.9
P00001,hazardous chemicals deaths illness,SDG 3.9
P00001,water pollutions illness deaths,SDG 3.9
P00001,air pollution contamination illness,SDG 3.9
P00001,soil pollution illness deaths,SDG 3.9
P00001,reduce illness deaths,SDG 3.9
P00001,reduce hazardous chemicals deaths,SDG 3.9
P00001,reduce water pollution contamination,SDG 3.9
P00001,reduce water contamination,SDG 3.9
P00001,reduce air pollution deaths,SDG 3.9
P00001,reduce water pollution contamination,SDG 3.9
P00001,hazardous pollution chemicals ,SDG 3.9
P00001,hazardous chemicals deaths illness,SDG 3.9
P00001,water pollutions illness deaths,SDG 3.9
P00001,air pollution contamination illness,SDG 3.9
P00001,soil pollution illness deaths,SDG 3.9
P00001,reduce illness deaths,SDG 3.9
P00001,reduce hazardous chemicals deaths,SDG 3.9
P00001,reduce water pollution contamination,SDG 3.9
P00001,reduce water contamination,SDG 3.9
P00001,reduce air pollution deaths,SDG 3.9
P00001,reduce water pollution contamination,SDG 3.9
P00001,tobacco,SDG 3.a
P00001,cigarette,SDG 3.a
P00001,nicotine,SDG 3.a
P00001,smoking,SDG 3.a
P00001,cigarette,SDG 3.a
P00001,tobacco control,SDG 3.a
P00001,tobacco health,SDG 3.a
P00001,tobacco,SDG 3.a
P00001,cigarette,SDG 3.a
P00001,nicotine,SDG 3.a
P00001,smoking,SDG 3.a
P00001,cigarette,SDG 3.a
P00001,tobacco control,SDG 3.a
P00001,tobacco health,SDG 3.a
P00001,communicable diseases vaccines medicines,SDG 3.b
P00001,support vaccines development property,SDG 3.b
P00001,medicines vaccines diseases,SDG 3.b
P00001,non communicable vaccines health access,SDG 3.b
P00001,affordable essential medicines vaccines diseases,SDG 3.b
P00001,public health medicines vaccines diseases,SDG 3.b
P00001,medicines vaccines all affordable,SDG 3.b
P00001,communicable diseases vaccines medicines,SDG 3.b
P00001,support vaccines development property,SDG 3.b
P00001,medicines vaccines diseases,SDG 3.b
P00001,non communicable vaccines health access,SDG 3.b
P00001,affordable essential medicines vaccines diseases,SDG 3.b
P00001,public health medicines vaccines diseases,SDG 3.b
P00001,medicines vaccines all affordable,SDG 3.b
P00001,increase health financing workforce,SDG 3.c
P00001,health financing recruitment workforce,SDG 3.c
P00001,increase health workforce recruitment,SDG 3.c
P00001,workforce health financing,SDG 3.c
P00001,workforce developing islands,SDG 3.c
P00001,workforce developing small states,SDG 3.c
P00001,financing developing risk reduction,SDG 3.c
P00001,warning health facilities,SDG 3.c
P00001,increase health financing workforce,SDG 3.c
P00001,health financing recruitment workforce,SDG 3.c
P00001,increase health workforce recruitment,SDG 3.c
P00001,workforce health financing,SDG 3.c
P00001,workforce developing islands,SDG 3.c
P00001,workforce developing small states,SDG 3.c
P00001,financing developing risk reduction,SDG 3.c
P00001,warning health facilities,SDG 3.c
P00001,"primary education free, equitable girls boys learning secondary education girl education",SDG 4.1
P00001,"boy education free, equitable girls boys learning effective learning",SDG 4.1
P00001,"free education free, equitable girls boys learning equitable education",SDG 4.1
P00001,"student free, equitable girls boys learning",SDG 4.1
P00001,"textbook free, equitable girls boys learning primary learning",SDG 4.1
P00001,"student access free, equitable girls boys learning",SDG 4.1
P00001,"secondary learning free, equitable girls boys learning",SDG 4.1
P00001,"distance learning free, equitable girls boys learning girl class",SDG 4.1
P00001,"girl school free, equitable girls boys learning",SDG 4.1
P00001,"boy school boy class free, equitable girls boys learning",SDG 4.1
P00001,"primary education free, equitable girls boys learning secondary education girl education",SDG 4.1
P00001,"boy education free, equitable girls boys learning effective learning",SDG 4.1
P00001,"free education free, equitable girls boys learning equitable education",SDG 4.1
P00001,"student free, equitable girls boys learning",SDG 4.1
P00001,"textbook free, equitable girls boys learning primary learning",SDG 4.1
P00001,"student access free, equitable girls boys learning",SDG 4.1
P00001,"secondary learning free, equitable girls boys learning",SDG 4.1
P00001,"distance learning free, equitable girls boys learning girl class",SDG 4.1
P00001,"girl school free, equitable girls boys learning",SDG 4.1
P00001,"boy school boy class free, equitable girls boys learning",SDG 4.1
P00001,primary education access to quality early childhood development,SDG 4.2
P00001,secondary education secondary learning preprimary education,SDG 4.2
P00001,girl education access to quality early childhood development,SDG 4.2
P00001,"boy education quality early childhood development, care",SDG 4.2
P00001,effective learning access to quality early childhood development education,SDG 4.2
P00001,"free education quality early childhood development, care",SDG 4.2
P00001,student access to quality early childhood development education,SDG 4.2
P00001,"textbook quality early childhood development, care secondary learning preprimary education",SDG 4.2
P00001,"student access quality early childhood development, care",SDG 4.2
P00001,primary learning access to quality early childhood development education,SDG 4.2
P00001,girl class access to quality early childhood development education,SDG 4.2
P00001,"boy school quality early childhood development, care girl school",SDG 4.2
P00001,boy class access to quality early childhood development education,SDG 4.2
P00001,primary education access to quality early childhood development,SDG 4.2
P00001,secondary education secondary learning preprimary education,SDG 4.2
P00001,girl education access to quality early childhood development,SDG 4.2
P00001,"boy education quality early childhood development, care",SDG 4.2
P00001,effective learning access to quality early childhood development education,SDG 4.2
P00001,"free education quality early childhood development, care",SDG 4.2
P00001,student access to quality early childhood development education,SDG 4.2
P00001,"textbook quality early childhood development, care secondary learning preprimary education",SDG 4.2
P00001,"student access quality early childhood development, care",SDG 4.2
P00001,primary learning access to quality early childhood development education,SDG 4.2
P00001,girl class access to quality early childhood development education,SDG 4.2
P00001,"boy school quality early childhood development, care girl school",SDG 4.2
P00001,boy class access to quality early childhood development education,SDG 4.2
P00001,"university tertiary education, including university affordable technical",SDG 4.3
P00001,"technical education tertiary education, including university",SDG 4.3
P00001,"vocational education tertiary education, including university",SDG 4.3
P00001,"access education tertiary education, including university affordable technical",SDG 4.3
P00001,higher education female professional tertiary education female skills,SDG 4.3
P00001,"women professional tertiary education, including university affordable",SDG 4.3
P00001,"women skills tertiary education, including university affordable technical",SDG 4.3
P00001,"university tertiary education, including university affordable technical",SDG 4.3
P00001,"technical education tertiary education, including university",SDG 4.3
P00001,"vocational education tertiary education, including university",SDG 4.3
P00001,"access education tertiary education, including university affordable technical",SDG 4.3
P00001,higher education female professional tertiary education female skills,SDG 4.3
P00001,"women professional tertiary education, including university affordable",SDG 4.3
P00001,"women skills tertiary education, including university affordable technical",SDG 4.3
P00001,entrepreneur skills education youth employment relevant skills technical,SDG 4.4
P00001,"vocational skills technical decent job work skill development technical and vocational skills, for employment, decent jobs and entrepreneurship",SDG 4.4
P00001,men ict women ictwomen technology women training skills women employment,SDG 4.4
P00001,"female training skills technical and vocational skills, for employment, decent jobs and entrepreneurship",SDG 4.4
P00001,"female emploment training skills technical and vocational skills, for employment, decent jobs and entrepreneurship",SDG 4.4
P00001,entrepreneur skills education youth employment relevant skills technical,SDG 4.4
P00001,"vocational skills technical decent job work skill development technical and vocational skills, for employment, decent jobs and entrepreneurship",SDG 4.4
P00001,men ict women ictwomen technology women training skills women employment,SDG 4.4
P00001,"female training skills technical and vocational skills, for employment, decent jobs and entrepreneurship",SDG 4.4
P00001,"female emploment training skills technical and vocational skills, for employment, decent jobs and entrepreneurship",SDG 4.4
P00001,"indigenous education gender disparities in education  education and vocational training vulnerable, including persons with disabilities",SDG 4.5
P00001,"education gender gender disparities in education  education and vocational training vulnerable, including persons with disabilities",SDG 4.5
P00001,"vulnerable education gender disparities in education  education and vocational training vulnerable, including persons with disabilities",SDG 4.5
P00001,"minority education gender disparities in education  education and vocational training vulnerable, including persons with disabilities",SDG 4.5
P00001,"women professional gender disparities in education  education and vocational training vulnerable, including persons with disabilities",SDG 4.5
P00001,women skills equal access to all levels of education and vocational training,SDG 4.5
P00001,indigenous school equal access to all levels of education and vocational training,SDG 4.5
P00001,"school gender gender disparities in education  education and vocational training vulnerable, including persons with disabilities",SDG 4.5
P00001,disability school equal access to all levels of education and vocational training,SDG 4.5
P00001,"vulneable school gender disparities in education  education and vocational training vulnerable, including persons with disabilities",SDG 4.5
P00001,minority school equal access to all levels of education and vocational training disability education,SDG 4.5
P00001,"indigenous education gender disparities in education  education and vocational training vulnerable, including persons with disabilities",SDG 4.5
P00001,"education gender gender disparities in education  education and vocational training vulnerable, including persons with disabilities",SDG 4.5
P00001,"vulnerable education gender disparities in education  education and vocational training vulnerable, including persons with disabilities",SDG 4.5
P00001,"minority education gender disparities in education  education and vocational training vulnerable, including persons with disabilities",SDG 4.5
P00001,"women professional gender disparities in education  education and vocational training vulnerable, including persons with disabilities",SDG 4.5
P00001,women skills equal access to all levels of education and vocational training,SDG 4.5
P00001,indigenous school equal access to all levels of education and vocational training,SDG 4.5
P00001,"school gender gender disparities in education  education and vocational training vulnerable, including persons with disabilities",SDG 4.5
P00001,disability school equal access to all levels of education and vocational training,SDG 4.5
P00001,"vulneable school gender disparities in education  education and vocational training vulnerable, including persons with disabilities",SDG 4.5
P00001,minority school equal access to all levels of education and vocational training disability education,SDG 4.5
P00001,literacy youth adults,SDG 4.6
P00001,numeracy youth adults,SDG 4.6
P00001,literacy youth adults,SDG 4.6
P00001,numeracy youth adults,SDG 4.6
P00001,sustainable development skills education knowledge non violence sustainable lifestiles,SDG 4.7
P00001,sustainable development education skills education knowledge non violence sustainable lifestiles,SDG 4.7
P00001,gender education skills education knowledge non violence sustainable lifestiles,SDG 4.7
P00001,human rights education skills education knowledge non violence sustainable lifestiles,SDG 4.7
P00001,peace education skills education knowledge non violence sustainable lifestiles,SDG 4.7
P00001,culture sustainable skills education knowledge non violence sustainable lifestiles,SDG 4.7
P00001,sustainable development skills education knowledge non violence sustainable lifestiles,SDG 4.7
P00001,sustainable development education skills education knowledge non violence sustainable lifestiles,SDG 4.7
P00001,gender education skills education knowledge non violence sustainable lifestiles,SDG 4.7
P00001,human rights education skills education knowledge non violence sustainable lifestiles,SDG 4.7
P00001,peace education skills education knowledge non violence sustainable lifestiles,SDG 4.7
P00001,culture sustainable skills education knowledge non violence sustainable lifestiles,SDG 4.7
P00001,education facilities,SDG 4.a
P00001,scholarship,SDG 4.a
P00001,inclusive education,SDG 4.a
P00001,education facilities,SDG 4.a
P00001,scholarship,SDG 4.a
P00001,inclusive education,SDG 4.a
P00001,education facilities,SDG 4.b
P00001,scholarship,SDG 4.b
P00001,inclusive education,SDG 4.b
P00001,education facilities,SDG 4.b
P00001,scholarship,SDG 4.b
P00001,inclusive education,SDG 4.b
P00001,teacher increase,SDG 4.c
P00001,teacher instructor,SDG 4.c
P00001,teacher increase,SDG 4.c
P00001,teacher instructor,SDG 4.c
P00001,women domestic work discrimination end,SDG 5.1
P00001,women household work discrimination end,SDG 5.1
P00001,women leadership participation discrimination end,SDG 5.1
P00001,women decisions discrimination end,SDG 5.1
P00001,women leadership participation discrimination end,SDG 5.1
P00001,women economic resources discrimination end,SDG 5.1
P00001,female farmer cooperative discrimination end,SDG 5.1
P00001,women financial discrimination end,SDG 5.1
P00001,women ownership discrimination end,SDG 5.1
P00001,women natural resources discrimination end,SDG 5.1
P00001,women ICT discrimination end,SDG 5.1
P00001,women technology discrimination end,SDG 5.1
P00001,women empowerment discrimination end,SDG 5.1
P00001,women training discrimination end,SDG 5.1
P00001,women employment discrimination end,SDG 5.1
P00001,women researcher discrimination end,SDG 5.1
P00001,women workers discrimination end,SDG 5.1
P00001,women workforce discrimination end,SDG 5.1
P00001,female domestic work discrimination end,SDG 5.1
P00001,female household work discrimination end,SDG 5.1
P00001,female leadership participation discrimination end,SDG 5.1
P00001,female decisions discrimination end,SDG 5.1
P00001,female opportunitiesdiscrimination end,SDG 5.1
P00001,female leader  discrimination end,SDG 5.1
P00001,female economic resources discrimination end,SDG 5.1
P00001,women domestic work discrimination end,SDG 5.1
P00001,women household work discrimination end,SDG 5.1
P00001,women leadership participation discrimination end,SDG 5.1
P00001,women decisions discrimination end,SDG 5.1
P00001,women leadership participation discrimination end,SDG 5.1
P00001,women economic resources discrimination end,SDG 5.1
P00001,female farmer cooperative discrimination end,SDG 5.1
P00001,women financial discrimination end,SDG 5.1
P00001,women ownership discrimination end,SDG 5.1
P00001,women natural resources discrimination end,SDG 5.1
P00001,women ICT discrimination end,SDG 5.1
P00001,women technology discrimination end,SDG 5.1
P00001,women empowerment discrimination end,SDG 5.1
P00001,women training discrimination end,SDG 5.1
P00001,women employment discrimination end,SDG 5.1
P00001,women researcher discrimination end,SDG 5.1
P00001,women workers discrimination end,SDG 5.1
P00001,women workforce discrimination end,SDG 5.1
P00001,female domestic work discrimination end,SDG 5.1
P00001,female household work discrimination end,SDG 5.1
P00001,female leadership participation discrimination end,SDG 5.1
P00001,female decisions discrimination end,SDG 5.1
P00001,female opportunitiesdiscrimination end,SDG 5.1
