Project;Text;Target
P00001;decision making representation;SDG 16.7
P00001;citizen participation;SDG 16.7
P00001;citizen involvement;SDG 16.7
P00001;citizen decision making;SDG 16.7
P00001;developing country governance;SDG 16.8
P00001;governance country developing;SDG 16.8
P00001;developing country governance;SDG 16.8
P00001;governance country developing;SDG 16.8
P00001;legal registration;SDG 16.9
P00001;registration legal;SDG 16.9
P00001;legal identity;SDG 16.9
P00001;identity legallity;SDG 16.9
P00001;birth registration;SDG 16.9
P00001;brith certificate;SDG 16.9
P00001;civil registration;SDG 16.9
P00001;legal registration;SDG 16.9
P00001;registration legal;SDG 16.9
P00001;legal identity;SDG 16.9
P00001;identity legallity;SDG 16.9
P00001;birth registration;SDG 16.9
P00001;brith certificate;SDG 16.9
P00001;civil registration;SDG 16.9
P00001;violence;SDG 16.a
P00001;terrorism;SDG 16.a
P00001;crime;SDG 16.a
P00001;war;SDG 16.a
P00001;violence terrorism crime war;SDG 16.a
P00001;violence;SDG 16.a
P00001;terrorism;SDG 16.a
P00001;crime;SDG 16.a
P00001;war;SDG 16.a
P00001;violence terrorism crime war;SDG 16.a
P00001;discrimination development;SDG 16.b
P00001;discrimination sustainable development;SDG 16.b
P00001;discrimination law;SDG 16.b
P00001;law discrimination;SDG 16.b
P00001;discrimination development;SDG 16.b
P00001;discrimination sustainable development;SDG 16.b
P00001;discrimination law;SDG 16.b
P00001;law discrimination;SDG 16.b
P00001;green bonds domestic resource mobilization domestic capacity for tax and other revenue collection;SDG 17.1
P00001;public expendituredomestic capacity for tax and other revenue collection;SDG 17.1
P00001;fiscal transfers domestic resource mobilization resource mobilization expenditure;SDG 17.1
P00001;domestic resource mobilization bonds development;SDG 17.1
P00001;mobilization domestic resource domestic capacity for tax and other revenue collection;SDG 17.1
P00001;domestic capacity domestic resource mobilization;SDG 17.1
P00001;resource mobilization international support domestic resource mobilization;SDG 17.1
P00001;resource international support domestic capacity for tax and other revenue collection;SDG 17.1
P00001;improve tax domestic capacity for tax and other revenue collection;SDG 17.1
P00001;tax reveneu domestic resource mobilization international support developing;SDG 17.1
P00001;reveneu tax domestic capacity for tax and other revenue collection;SDG 17.1
P00001;domestic capacity domestic resource mobilization domestic reveneu collection domestic resource mobilization;SDG 17.1
P00001;developing support international aid domestic resource mobilization domestic capacity tax;SDG 17.1
P00001;green bonds domestic resource mobilization domestic capacity for tax and other revenue collection;SDG 17.1
P00001;public expendituredomestic capacity for tax and other revenue collection;SDG 17.1
P00001;fiscal transfers domestic resource mobilization resource mobilization expenditure;SDG 17.1
P00001;domestic resource mobilization bonds development;SDG 17.1
P00001;mobilization domestic resource domestic capacity for tax and other revenue collection;SDG 17.1
P00001;domestic capacity domestic resource mobilization;SDG 17.1
P00001;resource mobilization international support domestic resource mobilization;SDG 17.1
P00001;resource international support domestic capacity for tax and other revenue collection;SDG 17.1
P00001;improve tax domestic capacity for tax and other revenue collection;SDG 17.1
P00001;tax reveneu domestic resource mobilization international support developing;SDG 17.1
P00001;reveneu tax domestic capacity for tax and other revenue collection;SDG 17.1
P00001;domestic capacity domestic resource mobilization domestic reveneu collection domestic resource mobilization;SDG 17.1
P00001;developing support international aid domestic resource mobilization domestic capacity tax;SDG 17.1
P00001;equal trade;SDG 17.10
P00001;equal trade;SDG 17.10
P00001;multilateral trade;SDG 17.10
P00001;multilateral trade;SDG 17.10
P00001;equal trade;SDG 17.10
P00001;equal trade;SDG 17.10
P00001;multilateral trade;SDG 17.10
P00001;multilateral trade;SDG 17.10
P00001;increase export;SDG 17.11
P00001;increase export;SDG 17.11
P00001;increase export;SDG 17.11
P00001;increase export;SDG 17.11
P00001;duty free;SDG 17.12
P00001;duty free;SDG 17.12
P00001;quota free;SDG 17.12
P00001;market access;SDG 17.12
P00001;increase exports least developed;SDG 17.12
P00001;export least developed countries;SDG 17.12
P00001;export least developed countries;SDG 17.12
P00001;duty free;SDG 17.12
P00001;duty free;SDG 17.12
P00001;quota free;SDG 17.12
P00001;market access;SDG 17.12
P00001;increase exports least developed;SDG 17.12
P00001;export least developed countries;SDG 17.12
P00001;export least developed countries;SDG 17.12
P00001;economic stability;SDG 17.13
P00001;economic stability;SDG 17.13
P00001;policy coherence;SDG 17.13
P00001;policy coherence;SDG 17.13
P00001;policy coordination;SDG 17.13
P00001;economic stability;SDG 17.13
P00001;economic stability;SDG 17.13
P00001;policy coherence;SDG 17.13
P00001;policy coherence;SDG 17.13
P00001;policy coordination;SDG 17.13
P00001;policy coherence;SDG 17.14
P00001;policy coherence;SDG 17.14
P00001;policy coherence;SDG 17.14
P00001;policy coherence;SDG 17.14
P00001;poverty eradication;SDG 17.15
P00001;sovereignty;SDG 17.15
P00001;poverty eradication;SDG 17.15
P00001;sovereignty;SDG 17.15
P00001;global partnership;SDG 17.16
P00001;partnership sustainable;SDG 17.16
P00001;global partnership;SDG 17.16
P00001;partnership sustainable;SDG 17.16
P00001;public private;SDG 17.17
P00001;public private associations;SDG 17.17
P00001;public civil;SDG 17.17
P00001;civil private;SDG 17.17
P00001;private civil public;SDG 17.17
P00001;public private partnerships;SDG 17.17
P00001;public private resources;SDG 17.17
P00001;public private resourcing strategies;SDG 17.17
P00001;public private strategies;SDG 17.17
P00001;public private;SDG 17.17
P00001;public private associations;SDG 17.17
P00001;public civil;SDG 17.17
P00001;civil private;SDG 17.17
P00001;private civil public;SDG 17.17
P00001;public private partnerships;SDG 17.17
P00001;public private resources;SDG 17.17
P00001;public private resourcing strategies;SDG 17.17
P00001;public private strategies;SDG 17.17
P00001;disaggregated capacity-building support to developing countries data least developed countries;SDG 17.18
P00001;demographic data monitoring evaluation apacity-building support to developing countries, including for least developed countries and small island developing ;SDG 17.18
P00001;monitoring management M&E m&e monitor data monitoring data apacity-building support to developing countries, including for least developed countries and small island developing ;SDG 17.18
P00001;disaggregated capacity-building support to developing countries data least developed countries;SDG 17.18
P00001;demographic data monitoring evaluation apacity-building support to developing countries, including for least developed countries and small island developing ;SDG 17.18
P00001;monitoring management M&E m&e monitor data monitoring data apacity-building support to developing countries, including for least developed countries and small island developing ;SDG 17.18
P00001;delivery indicators;SDG 17.19
P00001;outcome indicators;SDG 17.19
P00001;developing country;SDG 17.19
P00001;gross domestic product;SDG 17.19
P00001;measure indicator;SDG 17.19
P00001;statistics capacity;SDG 17.19
P00001;statistics capacity building;SDG 17.19
P00001;measure development;SDG 17.19
P00001;statistics capacity building;SDG 17.19
P00001;monitoring evaluation;SDG 17.19
P00001;measure sustainability;SDG 17.19
P00001;accountability indicator;SDG 17.19
P00001;monitor indicators;SDG 17.19
P00001;delivery indicators;SDG 17.19
P00001;outcome indicators;SDG 17.19
P00001;developing country;SDG 17.19
P00001;gross domestic product;SDG 17.19
P00001;measure indicator;SDG 17.19
P00001;statistics capacity;SDG 17.19
P00001;statistics capacity building;SDG 17.19
P00001;measure development;SDG 17.19
P00001;statistics capacity building;SDG 17.19
P00001;monitoring evaluation;SDG 17.19
P00001;measure sustainability;SDG 17.19
P00001;accountability indicator;SDG 17.19
P00001;monitor indicators;SDG 17.19
P00001;external debt;SDG 17.4
P00001;indebted;SDG 17.4
P00001;debt distress;SDG 17.4
P00001;long term debt;SDG 17.4
P00001;sustainability fostering debt;SDG 17.4
P00001;debt relief;SDG 17.4
P00001;debt restructuring;SDG 17.4
P00001;address external debt;SDG 17.4
P00001;debt poor countries;SDG 17.4
P00001;domestic debt;SDG 17.4
P00001;external debt;SDG 17.4
P00001;indebted;SDG 17.4
P00001;debt distress;SDG 17.4
P00001;long term debt;SDG 17.4
P00001;sustainability fostering debt;SDG 17.4
P00001;debt relief;SDG 17.4
P00001;debt restructuring;SDG 17.4
P00001;address external debt;SDG 17.4
P00001;debt poor countries;SDG 17.4
P00001;domestic debt;SDG 17.4
P00001;investment promotion regime;SDG 17.5
P00001;investment regime;SDG 17.5
P00001;investment developing promotion;SDG 17.5
P00001;investment developing regime;SDG 17.5
P00001;investment strategy regime;SDG 17.5
P00001;investment strategy;SDG 17.5
P00001;investment promotion regime;SDG 17.5
P00001;investment regime;SDG 17.5
P00001;investment developing promotion;SDG 17.5
P00001;investment developing regime;SDG 17.5
P00001;investment strategy regime;SDG 17.5
P00001;investment strategy;SDG 17.5
P00001;north south;SDG 17.6
P00001;global south;SDG 17.6
P00001;regional international cooperation;SDG 17.6
P00001;regional international cooperation;SDG 17.6
P00001;north south technological cooperation;SDG 17.6
P00001;south north cooperation;SDG 17.6
P00001;north south science cooperation;SDG 17.6
P00001;north south science;SDG 17.6
P00001;north south knowledge cooperation;SDG 17.6
P00001;international cooperation;SDG 17.6
P00001;north south coordination;SDG 17.6
P00001;triangular innovation;SDG 17.6
P00001;triangular innovation;SDG 17.6
P00001;north south;SDG 17.6
P00001;global south;SDG 17.6
P00001;regional international cooperation;SDG 17.6
P00001;regional international cooperation;SDG 17.6
P00001;north south technological cooperation;SDG 17.6
P00001;south north cooperation;SDG 17.6
P00001;north south science cooperation;SDG 17.6
P00001;north south science;SDG 17.6
P00001;north south knowledge cooperation;SDG 17.6
P00001;international cooperation;SDG 17.6
P00001;north south coordination;SDG 17.6
P00001;triangular innovation;SDG 17.6
P00001;triangular innovation;SDG 17.6
P00001;dissemination technology diffusion of environmentally sound technologies;SDG 17.7
P00001;transfer technology diffusion of environmentally sound technologies transfer environmentally;SDG 17.7
P00001;technology diffusion transfer sustainable technology diffusion techonologies terms;SDG 17.7
P00001;environmental technology diffusion of environmentally sound technologies;SDG 17.7
P00001;environmental technology diffusion of environmentally sound technologies;SDG 17.7
P00001;dissemination technology diffusion of environmentally sound technologies;SDG 17.7
P00001;transfer technology diffusion of environmentally sound technologies transfer environmentally;SDG 17.7
P00001;technology diffusion transfer sustainable technology diffusion techonologies terms;SDG 17.7
P00001;environmental technology diffusion of environmentally sound technologies;SDG 17.7
P00001;environmental technology diffusion of environmentally sound technologies;SDG 17.7
P00001;technology bank science;SDG 17.8
P00001;innovation communication;SDG 17.8
P00001;bank science technology;SDG 17.8
P00001;enabling technology information;SDG 17.8
P00001;technology information enable;SDG 17.8
P00001;bank science technology information;SDG 17.8
P00001;ITC;SDG 17.8
P00001;itc;SDG 17.8
P00001;information communication technology;SDG 17.8
P00001;communication technology science information;SDG 17.8
P00001;technology bank science;SDG 17.8
P00001;innovation communication;SDG 17.8
P00001;bank science technology;SDG 17.8
P00001;enabling technology information;SDG 17.8
P00001;technology information enable;SDG 17.8
P00001;bank science technology information;SDG 17.8
P00001;ITC;SDG 17.8
P00001;itc;SDG 17.8
P00001;information communication technology;SDG 17.8
P00001;communication technology science information;SDG 17.8
P00001;end hunger;SDG 2.1
P00001;nutritious food access;SDG 2.1
P00001;poor food;SDG 2.1
P00001;access food;SDG 2.1
P00001;ensure access food;SDG 2.1
P00001;end hunger food;SDG 2.1
P00001;vulnerable food access poor;SDG 2.1
P00001;end hunger;SDG 2.1
P00001;nutritious food access;SDG 2.1
P00001;poor food;SDG 2.1
P00001;access food;SDG 2.1
P00001;ensure access food;SDG 2.1
P00001;end hunger food;SDG 2.1
P00001;vulnerable food access poor;SDG 2.1
P00001;malnutrition;SDG 2.2
P00001;nutrition;SDG 2.2
P00001;young nutrition;SDG 2.2
P00001;child nutrition;SDG 2.2
P00001;infant nutrition;SDG 2.2
P00001;nourishment;SDG 2.2
P00001;nutrition girls;SDG 2.2
P00001;nutrition women pregnant;SDG 2.2
P00001;lactating women;SDG 2.2
P00001;lactating female;SDG 2.2
P00001;malnutrition;SDG 2.2
P00001;nutrition;SDG 2.2
P00001;young nutrition;SDG 2.2
P00001;child nutrition;SDG 2.2
P00001;infant nutrition;SDG 2.2
P00001;nourishment;SDG 2.2
P00001;nutrition girls;SDG 2.2
P00001;nutrition women pregnant;SDG 2.2
P00001;lactating women;SDG 2.2
P00001;lactating female;SDG 2.2
P00001;farmers crops farm products distribution system farm productivity agricultural  community managed pasture;SDG 2.3
P00001;aquaculture productivity research agricultural production increase farmers income cashew productivity;SDG 2.3
P00001;small scale farmers productive resources agricultural productivity agricultural marketing;SDG 2.3
P00001;food producers agricultural produce small sacle food productive value farm employ;SDG 2.3
P00001;farm employment agri business agri market food production agricutlural productivity;SDG 2.3
P00001;smallholder farmers agri entrepeneur women farmers food productivity services value addition farm;SDG 2.3
P00001;increased yields women agriculture female farmers food producers ;SDG 2.3
P00001;farmers crops farm products distribution system farm productivity agricultural  community managed pasture;SDG 2.3
P00001;aquaculture productivity research agricultural production increase farmers income cashew productivity;SDG 2.3
P00001;small scale farmers productive resources agricultural productivity agricultural marketing;SDG 2.3
P00001;food producers agricultural produce small sacle food productive value farm employ;SDG 2.3
P00001;farm employment agri business agri market food production agricutlural productivity;SDG 2.3
P00001;smallholder farmers agri entrepeneur women farmers food productivity services value addition farm;SDG 2.3
P00001;increased yields women agriculture female farmers food producers ;SDG 2.3
P00001;sustainable food production  resilient agricultural practices that increase productivity;SDG 2.4
P00001;sustainable livestock production  resilient agricultural practices that increase productivity;SDG 2.4
P00001;crops climate adaptation  resilient agricultural practices that increase productivity;SDG 2.4
P00001;cliamte food mitigation  resilient agricultural practices that increase productivity;SDG 2.4
P00001;climate food adaptation  resilient agricultural practices that increase productivity;SDG 2.4
P00001;climate benefits livestock food ustainable food production systems improve land and soil quality;SDG 2.4
P00001;environment food production sustainable food production systems improve land and soil quality;SDG 2.4
P00001;climate livestock impacts  sustainable food production systems improve land and soil quality;SDG 2.4
P00001;sustainable aquaculture  sustainable food production systems improve land and soil quality;SDG 2.4
P00001;sustainable agriculture ;SDG 2.4
P00001;smart agriculture  sustainable food production systems improve land and soil quality;SDG 2.4
P00001;organic agricultural practices;SDG 2.4
P00001;livestock waste management  sustainable food production systems improve land and soil quality;SDG 2.4
P00001;sustainable livestock production  sustainable food production systems improve land and soil quality;SDG 2.4
P00001;diversification agriculture  sustainable food production systems improve land and soil quality;SDG 2.4
P00001;sustainable food production  resilient agricultural practices that increase productivity;SDG 2.4
P00001;sustainable livestock production  resilient agricultural practices that increase productivity;SDG 2.4
P00001;crops climate adaptation  resilient agricultural practices that increase productivity;SDG 2.4
P00001;cliamte food mitigation  resilient agricultural practices that increase productivity;SDG 2.4
P00001;climate food adaptation  resilient agricultural practices that increase productivity;SDG 2.4
P00001;climate benefits livestock food ustainable food production systems improve land and soil quality;SDG 2.4
P00001;environment food production sustainable food production systems improve land and soil quality;SDG 2.4
P00001;climate livestock impacts  sustainable food production systems improve land and soil quality;SDG 2.4
P00001;sustainable aquaculture  sustainable food production systems improve land and soil quality;SDG 2.4
P00001;sustainable agriculture ;SDG 2.4
P00001;smart agriculture  sustainable food production systems improve land and soil quality;SDG 2.4
P00001;organic agricultural practices;SDG 2.4
P00001;livestock waste management  sustainable food production systems improve land and soil quality;SDG 2.4
P00001;sustainable livestock production  sustainable food production systems improve land and soil quality;SDG 2.4
P00001;diversification agriculture  sustainable food production systems improve land and soil quality;SDG 2.4
P00001;genetic diversity plant;SDG 2.5
P00001;diversity plant domesticated access;SDG 2.5
P00001;traditional knowledge access;SDG 2.5
P00001;genetic diversity access;SDG 2.5
P00001;seed diversity access;SDG 2.5
P00001;farmed animals diversity ;SDG 2.5
P00001;diversified seeds plants access;SDG 2.5
P00001;genetic resources;SDG 2.5
P00001;traditional knowledge generic;SDG 2.5
P00001;plant bank access;SDG 2.5
P00001;plant bank resources;SDG 2.5
P00001;genetic diversity;SDG 2.5
P00001;genetic diversity plant;SDG 2.5
P00001;diversity plant domesticated access;SDG 2.5
P00001;traditional knowledge access;SDG 2.5
P00001;genetic diversity access;SDG 2.5
P00001;seed diversity access;SDG 2.5
P00001;farmed animals diversity ;SDG 2.5
P00001;diversified seeds plants access;SDG 2.5
P00001;genetic resources;SDG 2.5
P00001;traditional knowledge generic;SDG 2.5
P00001;plant bank access;SDG 2.5
P00001;plant bank resources;SDG 2.5
P00001;genetic diversity;SDG 2.5
P00001;agricultural marketing extension roads for market access;SDG 2.a
P00001;infrastructure agricultural investment extension services agricultural;SDG 2.a
P00001;irrigation agriculture assets research agricultural techonology development;SDG 2.a
P00001;research agricultural productivity agricultural productivity capacity;SDG 2.a
P00001;farmer beneficiaries rural infrastructure investment international cooperation rural;SDG 2.a
P00001;infrastructure agriculture investment rural agricultural capacity international;SDG 2.a
P00001;grain storage banks capacity rural agricultural developed countries rural ;SDG 2.a
P00001;animal health services infrastructure agricultural productivity capacity developing;SDG 2.a
P00001;food research livestock agricultural agricultural research extension services agriculture;SDG 2.a
P00001;investment agricultural roads extension services agriculture;SDG 2.a
P00001;irrigation road infrastructure extension services agriculture;SDG 2.a
P00001;competitive advantage rural extension services agriculture;SDG 2.a
P00001;rural value chain extension services agriculture;SDG 2.a
P00001;agricultural marketing extension roads for market access;SDG 2.a
P00001;infrastructure agricultural investment extension services agricultural;SDG 2.a
P00001;irrigation agriculture assets research agricultural techonology development;SDG 2.a
P00001;research agricultural productivity agricultural productivity capacity;SDG 2.a
P00001;farmer beneficiaries rural infrastructure investment international cooperation rural;SDG 2.a
P00001;infrastructure agriculture investment rural agricultural capacity international;SDG 2.a
P00001;grain storage banks capacity rural agricultural developed countries rural ;SDG 2.a
P00001;animal health services infrastructure agricultural productivity capacity developing;SDG 2.a
P00001;food research livestock agricultural agricultural research extension services agriculture;SDG 2.a
P00001;investment agricultural roads extension services agriculture;SDG 2.a
P00001;irrigation road infrastructure extension services agriculture;SDG 2.a
P00001;competitive advantage rural extension services agriculture;SDG 2.a
P00001;rural value chain extension services agriculture;SDG 2.a
P00001;agricultural markets restrictions;SDG 2.b
P00001;agricultural prevent distortions;SDG 2.b
P00001;agricultural exports trade;SDG 2.b
P00001;Doha;SDG 2.b
P00001;prevent trade restrictions agricultural;SDG 2.b
P00001;trade restrictions market agricultural;SDG 2.b
P00001;trade agricultural markets restriction;SDG 2.b
P00001;trade agricultural market exports;SDG 2.b
P00001;agricultural exports subsidies;SDG 2.b
P00001;improve agricultural markets;SDG 2.b
P00001;agricultural markets restrictions;SDG 2.b
P00001;agricultural prevent distortions;SDG 2.b
P00001;agricultural exports trade;SDG 2.b
P00001;Doha;SDG 2.b
P00001;prevent trade restrictions agricultural;SDG 2.b
P00001;trade restrictions market agricultural;SDG 2.b
P00001;trade agricultural markets restriction;SDG 2.b
P00001;trade agricultural market exports;SDG 2.b
P00001;agricultural exports subsidies;SDG 2.b
P00001;improve agricultural markets;SDG 2.b
P00001;grain management price;SDG 2.c
P00001;grain market volatility;SDG 2.c
P00001;value chain information;SDG 2.c
P00001;food value chain price commodity;SDG 2.c
P00001;international market price information;SDG 2.c
P00001;food market information price;SDG 2.c
P00001;grain management price;SDG 2.c
P00001;grain market volatility;SDG 2.c
P00001;value chain information;SDG 2.c
P00001;food value chain price commodity;SDG 2.c
P00001;international market price information;SDG 2.c
P00001;food market information price;SDG 2.c
P00001;reduce maternal ratio;SDG 3.1
P00001;maternal ratio;SDG 3.1
P00001;maternal mortality reduction;SDG 3.1
P00001;pregnancy deaths births;SDG 3.1
P00001;pregnancy mortality reduce;SDG 3.1
P00001;maternal ratio mortality;SDG 3.1
P00001;pregnant care;SDG 3.1
P00001;pregnant health;SDG 3.1
P00001;maternity;SDG 3.1
P00001;reduce maternal ratio;SDG 3.1
P00001;maternal ratio;SDG 3.1
P00001;maternal mortality reduction;SDG 3.1
P00001;pregnancy deaths births;SDG 3.1
P00001;pregnancy mortality reduce;SDG 3.1
P00001;maternal ratio mortality;SDG 3.1
P00001;pregnant care;SDG 3.1
P00001;pregnant health;SDG 3.1
P00001;maternity;SDG 3.1
P00001;pregnant care;SDG 3.2
P00001;prenatal;SDG 3.2
P00001;prenatal care;SDG 3.2
P00001;children young age;SDG 3.2
P00001;noeonatal mortality;SDG 3.2
P00001;neonatal care;SDG 3.2
P00001;new born care;SDG 3.2
P00001;children care;SDG 3.2
P00001;new born mortality;SDG 3.2
P00001;children mortality;SDG 3.2
P00001;stunting;SDG 3.2
P00001;pregnant care;SDG 3.2
P00001;prenatal;SDG 3.2
P00001;prenatal care;SDG 3.2
P00001;children young age;SDG 3.2
P00001;noeonatal mortality;SDG 3.2
P00001;neonatal care;SDG 3.2
P00001;new born care;SDG 3.2
P00001;children care;SDG 3.2
P00001;new born mortality;SDG 3.2
P00001;children mortality;SDG 3.2
P00001;stunting;SDG 3.2
P00001;HIV AIDS TB or tuberculosis inmune epidemics;SDG 3.3
P00001;health deficiency virus disease mental health epidemics covid;SDG 3.3
P00001;Sars cov 2 COVID 19 Coronavirus pandemic;SDG 3.3
P00001;Malaria tropical diseases communicable diseases hepatitis;SDG 3.3
P00001;water borne aids epidemic;SDG 3.3
P00001;end epidemics miasma plague pest;SDG 3.3
P00001;neglected tropical diseases combat diseases combat hepaitits;SDG 3.3
P00001;human infection infectious disease;SDG 3.3
P00001;HIV AIDS TB or tuberculosis inmune epidemics;SDG 3.3
P00001;health deficiency virus disease mental health epidemics covid;SDG 3.3
P00001;Sars cov 2 COVID 19 Coronavirus pandemic;SDG 3.3
P00001;Malaria tropical diseases communicable diseases hepatitis;SDG 3.3
P00001;water borne aids epidemic;SDG 3.3
P00001;end epidemics miasma plague pest;SDG 3.3
P00001;neglected tropical diseases combat diseases combat hepaitits;SDG 3.3
P00001;human infection infectious disease;SDG 3.3
P00001;preention diseases premature mortality;SDG 3.4
P00001;reduce premature mortality health;SDG 3.4
P00001;premature mortality diseases;SDG 3.4
P00001;non communicable diseases prevention;SDG 3.4
P00001;treatment diseases well being;SDG 3.4
P00001;promote mental health treatment;SDG 3.4
P00001;promote well being;SDG 3.4
P00001;prevent diseases non communicable;SDG 3.4
P00001;treatment non communicable;SDG 3.4
P00001;preention diseases premature mortality;SDG 3.4
P00001;reduce premature mortality health;SDG 3.4
P00001;premature mortality diseases;SDG 3.4
P00001;non communicable diseases prevention;SDG 3.4
P00001;treatment diseases well being;SDG 3.4
P00001;promote mental health treatment;SDG 3.4
P00001;promote well being;SDG 3.4
P00001;prevent diseases non communicable;SDG 3.4
P00001;treatment non communicable;SDG 3.4
P00001;drug;SDG 3.5
P00001;drug abuse;SDG 3.5
P00001;substance abuse narcotic alcohol;SDG 3.5
P00001;narcotic abuse;SDG 3.5
P00001;alcohol abuse;SDG 3.5
P00001;strength prevention drug abuse;SDG 3.5
P00001;prevention abuse narcotics;SDG 3.5
P00001;substance abuse use prevention;SDG 3.5
P00001;narcoticdrug abuse;SDG 3.5
P00001;alcochol use prevention;SDG 3.5
P00001;drug;SDG 3.5
P00001;drug abuse;SDG 3.5
P00001;substance abuse narcotic alcohol;SDG 3.5
P00001;narcotic abuse;SDG 3.5
P00001;alcohol abuse;SDG 3.5
P00001;strength prevention drug abuse;SDG 3.5
P00001;prevention abuse narcotics;SDG 3.5
P00001;substance abuse use prevention;SDG 3.5
P00001;narcoticdrug abuse;SDG 3.5
P00001;alcochol use prevention;SDG 3.5
P00001;road safety injuries accidents;SDG 3.6 
P00001;road traffic deaths accidents;SDG 3.6 
P00001;traffic safety injuries road;SDG 3.6 
P00001;traffic signal deaths accidents;SDG 3.6 
P00001;road maintenance injuries deaths;SDG 3.6 
P00001;road condition injuries deaths;SDG 3.6 
P00001;road fatalities prevent;SDG 3.6 
P00001;transport fatalities injuries accidents;SDG 3.6 
P00001;road safety injuries accidents;SDG 3.6 
P00001;road traffic deaths accidents;SDG 3.6 
P00001;traffic safety injuries road;SDG 3.6 
P00001;traffic signal deaths accidents;SDG 3.6 
P00001;road maintenance injuries deaths;SDG 3.6 
P00001;road condition injuries deaths;SDG 3.6 
P00001;road fatalities prevent;SDG 3.6 
P00001;transport fatalities injuries accidents;SDG 3.6 
P00001;sexual reproductive ;SDG 3.7
P00001;reproductive sexual;SDG 3.7
P00001;health services sexual;SDG 3.7
P00001;sexual education health reproductive;SDG 3.7
P00001;reproductive health sex family planning;SDG 3.7
P00001;ensure sexual reproductive;SDG 3.7
P00001;universal sexual health;SDG 3.7
P00001;reproductive health care;SDG 3.7
P00001;sexual care reproduction;SDG 3.7
P00001;family planning sexual access;SDG 3.7
P00001;sexual education family;SDG 3.7
P00001;sexual education women youth;SDG 3.7
P00001;sex education information;SDG 3.7
P00001;abortion;SDG 3.7
P00001;sexual strategies programs;SDG 3.7
P00001;reproductive health;SDG 3.7
P00001;sxual planning reproductive;SDG 3.7
P00001;reproductive services;SDG 3.7
P00001;sexual reproductive strategies;SDG 3.7
P00001;sexual education female youth;SDG 3.7
P00001;sexual reproductive ;SDG 3.7
P00001;reproductive sexual;SDG 3.7
P00001;health services sexual;SDG 3.7
P00001;sexual education health reproductive;SDG 3.7
P00001;reproductive health sex family planning;SDG 3.7
P00001;ensure sexual reproductive;SDG 3.7
P00001;universal sexual health;SDG 3.7
P00001;reproductive health care;SDG 3.7
P00001;sexual care reproduction;SDG 3.7
P00001;family planning sexual access;SDG 3.7
P00001;sexual education family;SDG 3.7
P00001;sexual education women youth;SDG 3.7
P00001;sex education information;SDG 3.7
P00001;abortion;SDG 3.7
P00001;sexual strategies programs;SDG 3.7
P00001;reproductive health;SDG 3.7
P00001;sxual planning reproductive;SDG 3.7
P00001;reproductive services;SDG 3.7
P00001;sexual reproductive strategies;SDG 3.7
P00001;sexual education female youth;SDG 3.7
P00001;health services coverage access to quality essential health-care services a;SDG 3.8
P00001;quality health care services access to quality essential health-care services ;SDG 3.8
P00001;helath treatment access universal access to quality essential health-care services ;SDG 3.8
P00001;treatable causes health coverage universal health coverage;SDG 3.8
P00001;quality health services affordable access to quality essential health-care services and access to safe, effective, quality and affordable essential medicines and vaccines;SDG 3.8
P00001;national health affordable medicines access to quality essential health-care services ;SDG 3.8
P00001;health system vaccines universal health coverage;SDG 3.8
P00001;health care financial risks universal health coverage;SDG 3.8
P00001;health outcomes coverage vaccines nd access to safe, effective, quality and affordable essential medicines and vaccines;SDG 3.8
P00001;prevent outbreak universal health coverage;SDG 3.8
P00001;health financial medicines universal nd access to safe, effective, quality and affordable essential medicines and vaccines;SDG 3.8
P00001;health delivery universal health coverage nd access to safe, effective, quality and affordable essential medicines and vaccines;SDG 3.8
P00001;financial public health insurance universal health coverage;SDG 3.8
P00001;health services coverage access to quality essential health-care services a;SDG 3.8
P00001;quality health care services access to quality essential health-care services ;SDG 3.8
P00001;helath treatment access universal access to quality essential health-care services ;SDG 3.8
P00001;treatable causes health coverage universal health coverage;SDG 3.8
P00001;quality health services affordable access to quality essential health-care services and access to safe, effective, quality and affordable essential medicines and vaccines;SDG 3.8
P00001;national health affordable medicines access to quality essential health-care services ;SDG 3.8
P00001;health system vaccines universal health coverage;SDG 3.8
P00001;health care financial risks universal health coverage;SDG 3.8
P00001;health outcomes coverage vaccines nd access to safe, effective, quality and affordable essential medicines and vaccines;SDG 3.8
P00001;prevent outbreak universal health coverage;SDG 3.8
P00001;health financial medicines universal nd access to safe, effective, quality and affordable essential medicines and vaccines;SDG 3.8
P00001;health delivery universal health coverage nd access to safe, effective, quality and affordable essential medicines and vaccines;SDG 3.8
P00001;financial public health insurance universal health coverage;SDG 3.8
P00001;hazardous pollution chemicals ;SDG 3.9
P00001;hazardous chemicals deaths illness;SDG 3.9
P00001;water pollutions illness deaths;SDG 3.9
P00001;air pollution contamination illness;SDG 3.9
P00001;soil pollution illness deaths;SDG 3.9
P00001;reduce illness deaths;SDG 3.9
P00001;reduce hazardous chemicals deaths;SDG 3.9
P00001;reduce water pollution contamination;SDG 3.9
P00001;reduce water contamination;SDG 3.9
P00001;reduce air pollution deaths;SDG 3.9
P00001;reduce water pollution contamination;SDG 3.9
P00001;hazardous pollution chemicals ;SDG 3.9
P00001;hazardous chemicals deaths illness;SDG 3.9
P00001;water pollutions illness deaths;SDG 3.9
P00001;air pollution contamination illness;SDG 3.9
P00001;soil pollution illness deaths;SDG 3.9
P00001;reduce illness deaths;SDG 3.9
P00001;reduce hazardous chemicals deaths;SDG 3.9
